Leaf,TotalPacket,DropPacket
0,19412,74
1,8555,3
2,9325,0
3,10583,44
4,20446,30
5,10302,0
6,18536,41
7,10376,1
8,10643,61
9,10213,0
10,7208,22
11,10262,0
12,9925,0
13,20258,61
14,13577,1
15,6384,36
16,15817,11
17,22470,0
18,11638,66
19,10601,1
20,24433,139
21,18894,11
22,16197,0
23,13937,23
24,26333,30
25,10802,56
26,19829,0
27,26641,1
28,21164,47
29,13811,45
30,9789,48
31,4304,1
32,8444,54
33,12599,0
34,17145,9
35,21198,0
36,8930,24
37,14697,46
38,15666,0
39,16892,41
40,17769,0
41,12836,3
42,18958,86
43,30338,64
44,13402,58
45,10954,58
46,17427,57
47,15092,1
48,2723,60
49,7922,0
50,19872,0
51,10270,77
52,14731,33
53,14357,49
54,6313,2
55,18404,50
56,12510,10
57,7822,0
58,9929,0
59,12112,45
60,20014,0
61,11354,32
62,17882,0
63,13810,0
64,9069,0
65,10823,2
66,7940,0
67,11135,20
68,16026,0
69,12455,2
70,13419,71
71,8460,0
72,15903,1
73,17127,61
74,7555,3
75,18595,40
76,19939,1
77,9982,208
78,15714,21
79,14440,0
80,12980,3
81,14047,4
82,7606,1
83,14752,0
84,9902,3
85,4446,56
86,13114,0
87,18061,31
88,15019,131
89,9753,1
90,16208,0
91,10888,0
92,15653,43
93,12040,26
94,12854,56
95,12475,2
96,18497,0
97,16816,24
98,5956,0
99,11646,25
100,9980,0
101,13132,0
102,15887,58
103,14321,0
104,5296,2
105,17189,0
106,12540,42
107,11039,38
108,7263,0
109,12642,25
110,7578,0
111,17160,64
112,13728,36
113,13108,15
114,15138,0
