Leaf,TotalPacket,DropPacket
0,19335,350
1,12493,255
2,15438,334
3,11887,641
4,15808,302
5,12047,90
6,16233,407
7,15632,410
8,4116,218
9,8661,104
10,19004,323
11,12308,614
12,20594,208
13,15955,1004
14,17237,320
15,20183,347
16,20032,283
17,18666,401
18,20134,312
19,12453,383
20,15574,657
21,18021,255
22,15833,367
23,12922,177
24,14809,170
25,6586,160
26,19274,204
27,22237,280
28,14242,653
29,7412,118
30,11100,155
31,4009,53
32,9519,55
33,15147,300
34,23680,529
35,18582,382
36,18685,168
37,21113,199
38,13965,189
39,13586,184
40,18675,643
41,19143,770
42,22933,370
43,27251,530
44,4162,75
45,15195,341
46,24609,242
47,15290,238
48,13274,351
49,5437,83
50,21759,376
51,19219,267
52,6495,175
53,17380,194
54,5338,137
55,16655,245
56,12597,252
57,18016,195
58,4538,102
59,12324,70
60,16346,265
61,13230,91
62,15474,199
63,4718,60
64,12698,201
65,12766,598
66,12463,245
67,14679,459
68,14862,144
69,15821,265
70,6228,174
71,6684,50
72,19475,348
73,14208,170
74,5331,104
75,16306,150
76,5105,59
77,23247,521
78,14335,169
79,16196,315
80,12759,198
81,6836,89
82,4775,27
83,14639,278
84,14100,359
85,13852,516
86,15077,76
87,18565,203
88,12895,307
89,16753,348
90,16471,428
91,13954,217
92,15013,443
93,15311,293
94,14211,362
95,14365,408
96,20434,414
97,14491,955
98,3619,119
99,5135,212
100,6916,281
101,14355,492
102,14561,427
103,19198,66
104,8049,51
105,17149,253
106,11916,189
107,10108,180
108,14238,298
109,8771,482
110,12425,505
111,21321,402
112,5684,136
113,12507,294
114,12307,168
