Leaf,TotalPacket,DropPacket
0,18253,216
1,11944,154
2,14941,167
3,15485,137
4,14215,202
5,11812,83
6,14126,394
7,14746,385
8,3749,136
9,8419,101
10,23101,75
11,16070,164
12,19247,239
13,16525,248
14,15264,228
15,18077,175
16,17666,104
17,16821,278
18,18519,223
19,13250,87
20,20031,322
21,17536,137
22,15618,178
23,13010,153
24,14342,221
25,5952,85
26,18038,353
27,20891,256
28,15243,232
29,6937,67
30,10265,99
31,3846,47
32,8880,88
33,15331,135
34,22072,270
35,17499,259
36,19718,105
37,18566,77
38,14708,158
39,11904,125
40,16569,165
41,18393,324
42,20688,230
43,26770,238
44,4250,81
45,13798,276
46,23889,291
47,15701,119
48,12202,200
49,6631,71
50,23649,411
51,18888,276
52,6380,62
53,13728,183
54,4827,140
55,15375,152
56,14347,82
57,14559,336
58,4221,155
59,12493,56
60,17156,159
61,11198,207
62,13781,403
63,5016,32
64,12318,99
65,14411,303
66,13036,137
67,14279,221
68,14613,138
69,15544,307
70,11733,152
71,6685,59
72,17548,329
73,14452,193
74,11103,363
75,16042,212
76,12510,234
77,22223,344
78,12030,254
79,14900,366
80,10951,154
81,5724,115
82,4698,9
83,12852,223
84,13689,151
85,11599,312
86,12210,391
87,15747,208
88,12985,255
89,14490,324
90,11280,252
91,12215,153
92,15367,379
93,15489,99
94,13445,156
95,13498,216
96,19464,249
97,14847,202
98,4350,22
99,4641,73
100,6244,185
101,13971,171
102,15973,263
103,15279,218
104,7746,58
105,17430,82
106,13184,94
107,8634,84
108,12921,113
109,9940,521
110,14586,242
111,20058,238
112,5668,21
113,12496,103
114,11988,96
