Leaf,TotalPacket,DropPacket
0,21438,127
1,11685,96
2,15896,154
3,11888,296
4,15649,148
5,12508,42
6,16461,243
7,15750,136
8,4179,120
9,8533,60
10,20155,152
11,14400,113
12,20631,164
13,17664,67
14,16938,119
15,20057,238
16,20146,110
17,19642,284
18,20398,123
19,11720,175
20,15641,129
21,19537,67
22,15192,112
23,13517,120
24,15030,146
25,6342,91
26,20553,71
27,22676,150
28,16413,82
29,7551,31
30,12170,110
31,3752,59
32,9480,41
33,16561,120
34,24215,229
35,20259,137
36,18097,117
37,20673,54
38,14231,150
39,13676,81
40,19417,160
41,18949,165
42,23745,133
43,28785,146
44,4448,75
45,14352,153
46,25096,218
47,15910,192
48,13384,85
49,5535,54
50,23016,116
51,20398,103
52,6866,99
53,17433,126
54,5422,141
55,15390,123
56,13075,177
57,19048,133
58,4883,67
59,13575,24
60,17019,38
61,13361,76
62,15895,142
63,4816,40
64,13349,97
65,14574,140
66,12748,115
67,16400,173
68,15552,90
69,16680,119
70,6794,116
71,6526,55
72,20238,182
73,14670,123
74,5491,71
75,18120,83
76,5056,48
77,24333,226
78,14752,69
79,17379,89
80,12407,137
81,6529,97
82,4781,24
83,15281,65
84,15405,160
85,13299,163
86,15102,49
87,19002,195
88,13814,113
89,16794,206
90,16773,222
91,13779,118
92,17329,117
93,16559,52
94,14794,108
95,14544,126
96,21292,156
97,15645,74
98,4010,122
99,5148,83
100,7276,128
101,14914,93
102,16570,87
103,19840,26
104,7952,40
105,18360,37
106,13137,76
107,9910,91
108,14413,59
109,9938,319
110,11776,195
111,22650,151
112,6448,62
113,12341,61
114,12602,94
