Leaf,TotalPacket,DropPacket
0,19077,45
1,8677,0
2,9325,0
3,10388,22
4,20318,21
5,10302,0
6,18594,24
7,10526,0
8,10684,39
9,10213,0
10,7359,40
11,10262,0
12,9925,0
13,20196,45
14,13354,11
15,6236,26
16,15807,1
17,22470,0
18,11649,59
19,10745,0
20,24312,129
21,18884,1
22,16148,1
23,13886,17
24,26239,18
25,10471,29
26,19829,0
27,26409,3
28,21210,29
29,13375,58
30,9657,32
31,4454,6
32,8414,21
33,12473,1
34,17137,7
35,21198,0
36,8937,14
37,14631,27
38,15666,0
39,17050,16
40,17769,0
41,12908,3
42,18951,46
43,30369,9
44,13493,24
45,10989,69
46,17372,32
47,15100,21
48,2551,34
49,7922,0
50,19872,0
51,10013,41
52,14672,18
53,14383,8
54,6313,2
55,18340,27
56,12624,37
57,7822,0
58,9929,0
59,12297,24
60,20014,0
61,11332,36
62,17882,0
63,13811,1
64,8860,5
65,10822,1
66,7940,0
67,10964,12
68,16026,0
69,12612,3
70,13694,78
71,8460,0
72,16121,1
73,17012,15
74,7759,28
75,18596,64
76,19818,7
77,9864,152
78,15575,44
79,14440,0
80,13124,15
81,13865,17
82,7592,1
83,14752,0
84,10021,0
85,4389,43
86,13114,0
87,18150,38
88,14703,38
89,9752,0
90,16208,0
91,10888,0
92,15559,27
93,12072,23
94,12734,37
95,12474,1
96,18497,0
97,16973,38
98,5946,12
99,11839,14
100,9980,0
101,13132,0
102,15982,69
103,14321,0
104,5300,2
105,17189,0
106,12567,20
107,10869,46
108,7200,2
109,12475,49
110,7578,0
111,17098,57
112,13525,21
113,13233,34
114,15138,0
