Leaf,TotalPacket,DropPacket
0,19216,171
1,11408,129
2,14742,213
3,10679,276
4,14863,138
5,12071,54
6,13586,355
7,14964,200
8,3936,106
9,8356,79
10,18980,210
11,11206,134
12,19803,180
13,15420,150
14,15951,171
15,19197,262
16,18571,139
17,18498,165
18,19190,162
19,10273,231
20,14535,138
21,18557,79
22,15266,127
23,12534,160
24,13749,169
25,5935,90
26,19725,96
27,21319,165
28,13961,131
29,7255,47
30,11039,101
31,3667,86
32,9197,62
33,15136,95
34,21692,305
35,18575,178
36,17417,125
37,19508,98
38,13493,138
39,12520,114
40,16674,292
41,17835,272
42,22018,196
43,26891,151
44,4062,74
45,13494,227
46,24353,202
47,15265,142
48,12518,87
49,5475,65
50,21486,169
51,18362,186
52,6045,110
53,16197,163
54,5104,116
55,14792,184
56,11670,143
57,16936,165
58,4374,76
59,13309,18
60,16067,74
61,12773,73
62,15740,148
63,4681,40
64,12235,91
65,13246,215
66,10783,188
67,15109,164
68,14820,102
69,15150,146
70,5739,152
71,6284,59
72,19476,166
73,13572,152
74,5106,66
75,17293,86
76,5002,67
77,21097,343
78,13870,94
79,16050,97
80,11670,130
81,6392,96
82,4689,21
83,13676,134
84,14070,231
85,11152,281
86,15084,62
87,17908,196
88,11994,174
89,15920,221
90,15346,319
91,13366,150
92,14779,108
93,15313,115
94,12767,176
95,13186,237
96,19592,174
97,13515,144
98,3383,93
99,4925,66
100,6740,124
101,12800,130
102,14802,75
103,19362,27
104,7555,51
105,16506,80
106,11955,143
107,9126,100
108,13983,64
109,8625,198
110,10230,272
111,21157,156
112,5735,70
113,11621,83
114,11693,96
