Leaf,TotalPacket,DropPacket
0,16213,1
1,11713,0
2,8127,0
3,8682,1
4,13481,33
5,12527,0
6,20171,24
7,10688,0
8,5707,99
9,14041,0
10,18415,32
11,15703,0
12,16038,0
13,17803,47
14,16577,0
15,15179,33
16,15398,0
17,20284,0
18,20243,57
19,15135,0
20,18658,25
21,19412,0
22,14696,0
23,12153,1
24,21852,22
25,2487,82
26,24269,0
27,24800,0
28,19234,75
29,8222,65
30,9553,109
31,3244,0
32,14027,46
33,12150,0
34,25118,0
35,19966,0
36,13509,29
37,18967,27
38,13587,2
39,14631,1
40,15938,0
41,15901,0
42,19232,1
43,25487,0
44,4153,33
45,14293,111
46,17134,31
47,11368,1
48,9996,0
49,8216,0
50,22205,0
51,13345,40
52,9675,52
53,14867,115
54,6211,0
55,17140,5
56,14047,6
57,12796,0
58,3361,0
59,9836,47
60,17745,1
61,11107,97
62,16385,0
63,8084,4
64,4072,0
65,10152,0
66,7861,0
67,11741,0
68,15189,0
69,10606,0
70,12900,40
71,8861,0
72,15429,0
73,13706,76
74,10446,0
75,20009,10
76,18080,3
77,18302,43
78,13644,0
79,16136,0
80,13222,1
81,9591,0
82,6218,0
83,15106,0
84,11473,0
85,13826,5
86,14065,0
87,16247,47
88,13590,14
89,9610,0
90,19713,0
91,9548,0
92,17699,30
93,15215,74
94,12979,36
95,14930,1
96,21555,1
97,17306,35
98,6195,14
99,5657,51
100,6799,0
101,13057,12
102,14577,56
103,11735,0
104,9278,0
105,10701,0
106,14648,0
107,11957,1
108,12215,1
109,17522,40
110,9822,0
111,19845,12
112,11382,0
113,11405,48
114,14059,1
