Leaf,TotalPacket,DropPacket
0,19268,157
1,11132,222
2,15792,251
3,12521,399
4,14853,161
5,12546,66
6,16126,373
7,16055,206
8,4078,227
9,8469,112
10,19233,198
11,12453,318
12,20113,166
13,15579,438
14,16819,466
15,20257,260
16,20201,150
17,18546,204
18,19757,188
19,12044,274
20,14127,268
21,18583,72
22,15787,168
23,13087,282
24,15253,289
25,6267,183
26,19933,158
27,22049,212
28,14565,298
29,7322,69
30,11483,83
31,4048,57
32,9494,64
33,15732,115
34,23220,343
35,19434,204
36,18601,112
37,20059,155
38,14155,172
39,13601,114
40,19222,437
41,19334,382
42,22400,373
43,26731,174
44,4389,85
45,13548,319
46,24297,288
47,15874,214
48,13802,189
49,5299,63
50,21563,193
51,19253,173
52,7034,127
53,17195,155
54,5784,161
55,16005,245
56,12536,166
57,17539,218
58,4476,213
59,12933,22
60,15764,189
61,12956,149
62,15636,282
63,4737,56
64,13420,216
65,14698,285
66,12358,167
67,15363,258
68,15405,119
69,15525,383
70,6066,224
71,6468,89
72,19714,209
73,14737,243
74,5531,128
75,17079,252
76,5514,87
77,23396,379
78,13569,192
79,16123,117
80,11512,326
81,6590,137
82,4768,18
83,14832,166
84,14581,210
85,13112,430
86,15362,89
87,18275,218
88,13190,226
89,16586,227
90,16847,290
91,13584,229
92,14829,113
93,16088,111
94,13269,161
95,14157,340
96,20129,354
97,13890,474
98,3612,257
99,4791,130
100,6915,273
101,13413,243
102,14610,135
103,19026,38
104,8052,60
105,17848,107
106,12578,125
107,9452,157
108,13720,148
109,9113,372
110,11948,610
111,22136,414
112,6158,77
113,12203,123
114,12022,176
