Leaf,TotalPacket,DropPacket
0,19684,152
1,10826,143
2,13899,239
3,10273,298
4,14850,181
5,12603,61
6,15186,316
7,14934,197
8,3372,119
9,7972,75
10,18598,224
11,10075,178
12,19625,198
13,15768,136
14,15023,339
15,19419,242
16,18367,151
17,18081,200
18,18951,195
19,10439,251
20,14404,139
21,18379,204
22,15218,139
23,12855,139
24,14579,214
25,6230,83
26,19465,84
27,21524,171
28,13388,139
29,7022,38
30,10892,119
31,3753,50
32,8823,81
33,14858,175
34,21038,287
35,18747,188
36,17694,98
37,20651,132
38,13245,162
39,13056,94
40,17022,260
41,18018,286
42,21699,255
43,27193,172
44,4185,93
45,13420,196
46,23575,254
47,14751,173
48,12246,168
49,5393,66
50,20835,192
51,18940,150
52,6508,106
53,16598,172
54,5340,123
55,15739,180
56,11923,165
57,16272,250
58,4489,99
59,13081,26
60,15964,73
61,12646,90
62,15124,193
63,4891,47
64,12751,81
65,13700,179
66,11584,153
67,14769,289
68,15207,98
69,14060,347
70,6212,231
71,6258,55
72,19349,158
73,13639,153
74,5186,66
75,16970,113
76,4940,73
77,21657,279
78,13932,103
79,15750,113
80,11283,156
81,5970,111
82,4691,29
83,14293,143
84,14074,205
85,11595,234
86,15232,60
87,18444,201
88,11982,218
89,16191,219
90,15364,342
91,13201,194
92,13979,137
93,15472,82
94,13498,159
95,13093,233
96,19279,180
97,11800,162
98,3356,145
99,4765,71
100,5926,151
101,12828,140
102,14278,103
103,19068,38
104,7679,84
105,16154,90
106,11981,110
107,9008,92
108,13071,84
109,8150,271
110,10779,300
111,21111,186
112,5578,104
113,11424,92
114,11759,103
