Leaf,TotalPacket,DropPacket
0,19373,51
1,8677,0
2,9319,1
3,10560,57
4,20457,42
5,10302,0
6,18576,40
7,10374,2
8,10257,65
9,10213,0
10,7156,21
11,10262,0
12,9925,0
13,20200,32
14,13484,1
15,6422,32
16,15806,0
17,22470,0
18,11663,77
19,10707,1
20,24352,138
21,18894,11
22,16197,0
23,13955,32
24,26140,28
25,10481,50
26,19829,0
27,26658,1
28,21152,35
29,13414,65
30,9749,53
31,4268,4
32,8436,29
33,12599,0
34,17151,6
35,21198,0
36,8933,24
37,14519,23
38,15479,1
39,16626,62
40,17769,0
41,12723,3
42,18855,102
43,30465,70
44,13350,49
45,10812,56
46,17511,34
47,14893,4
48,2627,33
49,7922,0
50,19872,0
51,10150,71
52,14769,31
53,14212,54
54,6313,2
55,18212,43
56,12332,25
57,7822,0
58,9929,0
59,11835,45
60,20014,0
61,11300,32
62,17882,0
63,13810,0
64,8825,3
65,10823,2
66,7940,0
67,11041,35
68,16026,0
69,12416,5
70,13375,68
71,8460,0
72,16075,1
73,17108,71
74,7464,4
75,18464,32
76,19811,4
77,9970,152
78,15799,13
79,14440,0
80,12996,1
81,14108,6
82,7606,1
83,14752,0
84,9976,1
85,4491,39
86,13114,0
87,18158,63
88,15041,66
89,9752,0
90,16208,0
91,10888,0
92,15592,35
93,11995,23
94,12867,47
95,12475,2
96,18497,0
97,16727,15
98,5957,1
99,11796,22
100,9980,0
101,13132,0
102,15937,133
103,14321,0
104,5229,1
105,17189,0
106,12587,36
107,10840,5
108,7108,4
109,12646,18
110,7578,0
111,17094,38
112,13592,37
113,13110,22
114,15019,2
