Leaf,TotalPacket,DropPacket
0,19208,32
1,8689,12
2,9325,1
3,10573,10
4,20268,35
5,10302,0
6,18721,35
7,10513,12
8,10727,140
9,9867,26
10,7384,45
11,9542,70
12,9925,0
13,20110,29
14,13088,7
15,6471,24
16,15453,3
17,22341,6
18,11363,22
19,10649,5
20,23902,91
21,18501,5
22,15845,104
23,13496,44
24,25751,14
25,10902,53
26,19188,46
27,25952,99
28,21138,27
29,13657,180
30,9537,40
31,4420,7
32,8373,35
33,12502,2
34,16589,138
35,21214,16
36,8840,13
37,14523,138
38,14450,83
39,16098,39
40,16908,39
41,12228,73
42,18637,117
43,28879,117
44,13172,59
45,10817,74
46,16826,86
47,14341,104
48,2562,33
49,7742,1
50,19750,6
51,9994,12
52,14927,30
53,14117,52
54,6185,20
55,18309,89
56,12621,22
57,7808,73
58,9674,9
59,12490,58
60,20014,0
61,11090,132
62,17880,39
63,13809,7
64,8947,58
65,10401,19
66,7875,14
67,10735,77
68,16007,11
69,12459,58
70,13462,132
71,8465,9
72,15363,13
73,17025,30
74,7595,15
75,18509,53
76,18370,54
77,10226,182
78,15722,261
79,14016,5
80,12860,72
81,13788,28
82,7605,0
83,14534,2
84,9622,126
85,4097,43
86,12913,5
87,17999,188
88,14789,104
89,9752,0
90,15810,62
91,10894,6
92,15491,31
93,11547,51
94,12893,67
95,12222,1
96,18413,9
97,16978,142
98,5967,20
99,11901,57
100,9791,38
101,12448,89
102,15845,94
103,13341,80
104,5009,9
105,16929,2
106,12081,94
107,10839,41
108,7233,30
109,12251,35
110,7311,15
111,17120,38
112,13430,44
113,13054,54
114,14736,44
