Leaf,TotalPacket,DropPacket
0,17730,215
1,11564,151
2,13867,181
3,13354,144
4,13593,187
5,11317,80
6,14121,373
7,13260,220
8,3773,138
9,8411,96
10,21494,97
11,15639,139
12,18702,222
13,15616,225
14,14578,216
15,16454,218
16,16825,103
17,15693,232
18,18654,184
19,13140,71
20,19822,254
21,17583,117
22,14602,194
23,12213,148
24,14722,258
25,5723,102
26,19030,285
27,19012,271
28,16100,172
29,6843,25
30,10610,77
31,3660,53
32,9139,79
33,15063,116
34,20485,298
35,16992,239
36,16573,113
37,18559,60
38,14255,153
39,12927,118
40,15603,229
41,18110,315
42,19604,233
43,25534,230
44,4251,88
45,13413,231
46,22938,270
47,15611,117
48,12211,201
49,6609,71
50,22808,522
51,18705,183
52,5830,91
53,13526,167
54,4898,137
55,15553,144
56,13079,95
57,13769,317
58,4031,130
59,11240,45
60,15828,210
61,10107,159
62,14555,349
63,4930,34
64,12617,99
65,13754,248
66,12621,122
67,14106,206
68,13041,155
69,14192,262
70,11316,135
71,6398,62
72,17638,217
73,14429,157
74,10990,381
75,15237,228
76,11904,256
77,21351,365
78,11620,231
79,14628,382
80,9648,156
81,5596,130
82,4572,10
83,12415,187
84,11949,189
85,11709,275
86,11298,253
87,14860,181
88,12531,256
89,15234,283
90,10648,230
91,11696,163
92,14567,432
93,15251,93
94,13259,151
95,13054,268
96,19314,173
97,14564,187
98,4424,28
99,4549,86
100,6839,126
101,14118,164
102,15163,159
103,15409,190
104,7703,49
105,16250,93
106,13085,73
107,8800,69
108,12688,93
109,9746,228
110,13472,191
111,19733,370
112,5598,37
113,11517,101
114,11901,91
