Leaf,TotalPacket,DropPacket
0,15824,7
1,11380,2
2,8125,1
3,8391,5
4,13089,16
5,12417,1
6,19715,22
7,9745,11
8,5537,19
9,13692,4
10,18529,3
11,15244,3
12,15665,2
13,17525,13
14,16313,1
15,14709,9
16,15398,0
17,20168,2
18,19818,12
19,14520,5
20,18068,9
21,19412,0
22,14078,5
23,11725,2
24,20471,22
25,2445,17
26,23998,3
27,24458,3
28,18811,18
29,8073,5
30,8933,55
31,2980,2
32,13736,8
33,11397,4
34,24623,4
35,19166,5
36,13110,5
37,18998,8
38,13191,7
39,14040,7
40,15849,1
41,15578,4
42,18661,3
43,24468,4
44,3985,10
45,13938,30
46,16422,19
47,11054,5
48,9996,0
49,8159,1
50,21348,9
51,13069,7
52,9331,7
53,14654,71
54,6211,0
55,16767,6
56,14194,5
57,12534,2
58,3115,1
59,9845,7
60,17440,5
61,11024,46
62,16048,2
63,7867,7
64,4072,0
65,10152,0
66,7861,0
67,11741,0
68,14627,5
69,9750,8
70,12684,38
71,8605,2
72,15108,5
73,13028,20
74,10189,2
75,19628,10
76,18437,3
77,17498,40
78,13488,2
79,16046,1
80,12962,2
81,9492,1
82,6218,0
83,14968,3
84,10948,2
85,13564,14
86,13605,2
87,15311,12
88,13450,7
89,9339,2
90,19684,1
91,9548,0
92,17713,6
93,15120,8
94,12505,5
95,14401,5
96,20634,8
97,16863,11
98,5941,7
99,5336,23
100,6624,3
101,12871,5
102,14263,7
103,11505,2
104,9257,1
105,10224,2
106,13786,7
107,11880,2
108,11538,6
109,16825,37
110,9567,1
111,19783,14
112,10794,7
113,10691,12
114,13452,9
