Leaf,TotalPacket,DropPacket
0,20555,138
1,12062,106
2,14410,206
3,11081,289
4,15453,147
5,12406,61
6,15099,263
7,15582,135
8,3668,132
9,8459,60
10,19345,177
11,10634,130
12,20351,185
13,15485,109
14,15343,183
15,19580,205
16,19167,113
17,18453,172
18,20234,168
19,10916,232
20,13693,114
21,19076,72
22,15111,162
23,12522,117
24,14583,168
25,6123,84
26,19749,88
27,21784,134
28,13249,118
29,7165,30
30,11568,81
31,3901,63
32,9335,62
33,14994,107
34,21282,275
35,19248,148
36,17584,94
37,20716,84
38,13782,142
39,12433,99
40,18016,221
41,18784,230
42,21534,183
43,27025,147
44,4077,82
45,13980,181
46,24193,201
47,15036,150
48,12757,101
49,5278,46
50,21005,161
51,19438,119
52,6765,96
53,16988,154
54,5290,145
55,15543,146
56,12039,118
57,17040,199
58,4404,100
59,13222,16
60,16316,68
61,13004,79
62,15742,139
63,4850,30
64,12386,64
65,13475,163
66,11929,152
67,15165,236
68,15358,91
69,14712,140
70,6389,141
71,6512,41
72,19650,156
73,14293,128
74,5019,73
75,17875,91
76,5160,86
77,21767,254
78,13839,113
79,16038,95
80,10948,146
81,6151,91
82,4766,19
83,14067,112
84,14642,177
85,11960,199
86,14903,61
87,17750,220
88,13190,131
89,16730,196
90,16402,279
91,13623,164
92,14882,109
93,15455,94
94,12856,157
95,14031,151
96,20553,158
97,13343,114
98,3353,135
99,5082,72
100,6325,158
101,12706,121
102,13105,155
103,19499,34
104,7745,72
105,16588,67
106,12190,126
107,9797,73
108,13707,71
109,9092,187
110,10786,211
111,21432,169
112,5966,56
113,10726,96
114,12019,84
