Leaf,TotalPacket,DropPacket
0,19061,16
1,8677,0
2,9325,0
3,10441,7
4,20334,27
5,10302,0
6,18466,25
7,10322,3
8,10253,26
9,9968,1
10,7108,20
11,10262,0
12,9925,0
13,20136,30
14,13524,4
15,6220,21
16,15787,2
17,22470,0
18,11630,59
19,10679,2
20,23862,16
21,18833,2
22,16197,0
23,13932,9
24,26188,11
25,10450,34
26,19829,0
27,26081,7
28,21239,24
29,13665,17
30,9657,11
31,4474,3
32,8519,6
33,12599,0
34,16899,5
35,21198,0
36,8910,25
37,14636,19
38,15166,3
39,16190,25
40,17403,2
41,12519,7
42,18631,22
43,30049,12
44,13039,43
45,10911,16
46,17609,9
47,14988,4
48,2535,8
49,7922,0
50,19872,0
51,9984,43
52,14723,10
53,14164,28
54,6320,9
55,18411,8
56,12385,13
57,7822,0
58,9665,1
59,12219,31
60,20014,0
61,11342,12
62,17882,0
63,13810,0
64,8983,3
65,10821,0
66,7940,0
67,10920,11
68,16026,0
69,12375,7
70,13279,22
71,8460,0
72,15896,4
73,17072,36
74,7675,6
75,18386,15
76,19694,7
77,9473,25
78,15375,17
79,14270,1
80,13067,1
81,14132,6
82,7605,0
83,14752,0
84,9720,4
85,4323,14
86,13114,0
87,18032,29
88,14894,27
89,9752,0
90,16208,0
91,10888,0
92,15278,32
93,11932,24
94,12686,30
95,12473,0
96,18482,1
97,17225,14
98,5956,0
99,11624,5
100,9980,0
101,12381,3
102,15483,37
103,14321,0
104,5219,5
105,17189,0
106,12161,12
107,10788,5
108,7112,4
109,12536,8
110,7578,0
111,17039,11
112,13595,7
113,13145,10
114,14944,3
