Leaf,TotalPacket,DropPacket
0,18846,78
1,8598,6
2,9011,179
3,10260,35
4,19983,31
5,10267,2
6,18713,38
7,10394,19
8,11027,257
9,9889,150
10,7268,18
11,9884,94
12,9599,4
13,19895,94
14,12853,63
15,6225,106
16,15341,21
17,22390,13
18,11534,62
19,10576,67
20,23385,147
21,18248,101
22,15758,210
23,12930,91
24,25763,190
25,10863,29
26,19333,105
27,25556,313
28,20786,134
29,13346,193
30,9410,77
31,4324,27
32,8264,53
33,11894,114
34,16387,178
35,21050,34
36,8431,19
37,14607,241
38,13944,219
39,15791,76
40,16761,163
41,12461,58
42,18027,100
43,28467,515
44,13418,115
45,10606,76
46,17278,104
47,14369,203
48,2660,44
49,7505,14
50,19706,50
51,9777,130
52,14750,36
53,13770,73
54,5932,71
55,17735,104
56,12547,32
57,7834,83
58,9174,13
59,12434,26
60,19523,23
61,10896,136
62,17432,19
63,13807,5
64,9041,32
65,10208,75
66,7695,3
67,10753,151
68,15780,40
69,12266,160
70,13674,57
71,8251,28
72,15467,170
73,17064,49
74,7320,70
75,18161,91
76,18892,224
77,10171,129
78,15627,238
79,13773,24
80,12852,189
81,13710,98
82,7321,26
83,14245,32
84,9630,176
85,4172,125
86,13027,128
87,17458,163
88,15186,129
89,9426,8
90,15615,72
91,10672,28
92,15037,259
93,11832,79
94,12394,153
95,11975,46
96,17946,87
97,16846,234
98,5978,51
99,11625,103
100,9571,156
101,12529,166
102,15330,233
103,13357,114
104,5224,139
105,16693,57
106,11484,135
107,10912,32
108,7266,3
109,11921,33
110,7346,56
111,16850,57
112,13332,143
113,12765,186
114,14469,115
