Leaf,TotalPacket,DropPacket
0,16212,0
1,11713,0
2,8127,0
3,8386,5
4,13357,10
5,12279,1
6,19882,11
7,10180,3
8,5406,14
9,14041,0
10,18232,15
11,15622,2
12,15905,1
13,17895,6
14,15820,4
15,15036,8
16,15398,0
17,20284,0
18,19893,11
19,14868,2
20,18518,10
21,19143,2
22,14570,1
23,12191,2
24,21376,21
25,2326,12
26,24125,1
27,24653,1
28,18935,15
29,7992,7
30,9103,13
31,2945,2
32,13970,4
33,12150,0
34,25118,0
35,19716,4
36,13015,10
37,19075,9
38,13204,4
39,14310,3
40,15692,1
41,15811,1
42,18876,2
43,25429,1
44,3921,13
45,13540,17
46,16453,16
47,11291,1
48,9996,0
49,8183,1
50,21661,8
51,13275,7
52,9345,5
53,14710,12
54,6211,0
55,17084,3
56,14001,15
57,12796,0
58,3361,0
59,9883,7
60,17169,6
61,10930,20
62,16385,0
63,8018,4
64,4072,0
65,10152,0
66,7861,0
67,11721,2
68,14961,1
69,10142,3
70,12956,8
71,8861,0
72,15255,2
73,13522,15
74,10446,0
75,19572,7
76,18368,2
77,17832,19
78,13644,0
79,16044,2
80,13141,1
81,9490,1
82,6218,0
83,15106,0
84,11209,1
85,13798,11
86,13649,2
87,15810,7
88,13542,10
89,9207,3
90,19713,0
91,9548,0
92,17628,10
93,14866,9
94,12490,15
95,14532,4
96,21292,4
97,17217,7
98,6219,8
99,5552,10
100,6799,0
101,13015,8
102,14525,8
103,11735,0
104,9255,1
105,10701,0
106,14330,2
107,11881,1
108,11908,3
109,17255,13
110,9613,1
111,19617,7
112,11171,2
113,11096,10
114,13697,6
