Leaf,TotalPacket,DropPacket
0,18684,168
1,11484,137
2,14490,144
3,14368,135
4,14956,151
5,11988,70
6,14093,335
7,14609,177
8,3717,116
9,8680,85
10,22503,74
11,16376,129
12,20007,204
13,15701,213
14,15417,188
15,17918,149
16,16719,89
17,16592,198
18,19018,186
19,12941,69
20,18720,242
21,17550,105
22,15382,158
23,13034,131
24,14392,144
25,5852,100
26,19229,259
27,19857,226
28,16064,158
29,6536,49
30,10679,60
31,3786,41
32,9041,77
33,15643,99
34,20502,308
35,17211,238
36,18981,93
37,17831,64
38,14334,123
39,12484,124
40,16005,156
41,18620,287
42,19923,226
43,26449,189
44,4310,83
45,14150,259
46,23584,267
47,16174,127
48,11875,173
49,6440,76
50,23502,312
51,18749,183
52,6246,64
53,13668,153
54,5105,152
55,15191,144
56,14378,75
57,14624,294
58,4719,92
59,11644,60
60,16637,139
61,11653,146
62,14170,337
63,5180,37
64,12499,92
65,14331,251
66,13568,103
67,14767,164
68,15047,125
69,15635,228
70,11366,101
71,6740,69
72,17414,237
73,14159,204
74,11740,310
75,16000,191
76,12557,196
77,22193,326
78,12388,235
79,15366,306
80,10664,168
81,5740,117
82,4684,10
83,12028,219
84,13283,151
85,12278,244
86,12647,236
87,15576,176
88,12889,228
89,14136,271
90,11853,204
91,11962,145
92,15573,321
93,14654,101
94,13503,155
95,13086,200
96,19934,202
97,15269,164
98,4292,23
99,4402,72
100,7043,136
101,13955,154
102,15627,193
103,15654,161
104,7672,66
105,16384,81
106,12784,106
107,8478,88
108,12823,98
109,9764,261
110,14104,136
111,20019,232
112,5642,47
113,12016,94
114,11491,105
