Leaf,TotalPacket,DropPacket
0,18901,17
1,8656,1
2,9213,4
3,10402,8
4,19701,14
5,10302,0
6,18545,11
7,10425,2
8,10447,25
9,9726,4
10,7165,13
11,9595,7
12,9825,1
13,19868,11
14,12866,7
15,6302,10
16,15760,4
17,22470,0
18,11248,15
19,10618,1
20,23596,18
21,18401,6
22,15421,8
23,13607,9
24,25988,23
25,10490,16
26,19201,5
27,25189,11
28,20720,20
29,13086,33
30,9566,20
31,4341,4
32,8404,8
33,12203,5
34,16238,11
35,21198,0
36,8887,5
37,14142,19
38,14772,12
39,16387,23
40,16662,17
41,12379,6
42,18752,25
43,29229,16
44,12803,31
45,10935,7
46,16919,21
47,13895,17
48,2599,8
49,7568,2
50,19846,1
51,9600,17
52,14705,17
53,14347,10
54,6278,2
55,17889,18
56,12438,15
57,7576,4
58,9663,2
59,12263,14
60,20014,0
61,11052,19
62,17819,1
63,13810,0
64,8903,9
65,10601,2
66,7613,4
67,10549,13
68,16026,0
69,12111,10
70,13564,23
71,8449,1
72,15575,6
73,16839,16
74,7262,12
75,18047,20
76,18892,13
77,9741,36
78,15187,31
79,13951,3
80,12951,10
81,13865,8
82,7605,0
83,14752,0
84,9771,4
85,4143,29
86,13114,0
87,17743,10
88,14183,38
89,9447,2
90,16123,1
91,10888,0
92,15330,13
93,11650,10
94,12585,12
95,12473,0
96,18454,1
97,16389,21
98,5956,0
99,11686,12
100,9851,2
101,12299,8
102,15352,18
103,14000,2
104,4970,4
105,16929,2
106,11941,20
107,10884,7
108,7115,8
109,12574,4
110,7164,3
111,17008,15
112,13105,9
113,12891,13
114,14901,6
