Leaf,TotalPacket,DropPacket
0,20590,157
1,11881,90
2,15928,189
3,12276,244
4,15590,152
5,12747,68
6,15927,341
7,15295,191
8,3892,140
9,9033,83
10,19543,162
11,13210,266
12,20778,219
13,16437,153
14,16548,243
15,20644,183
16,19788,178
17,19275,160
18,20616,196
19,12096,232
20,14079,171
21,19201,59
22,15246,136
23,13205,132
24,14322,187
25,6427,91
26,20327,96
27,22619,181
28,15289,231
29,7583,28
30,11874,91
31,4016,34
32,9510,60
33,15973,88
34,23738,387
35,19526,282
36,18797,104
37,21009,153
38,14091,143
39,12849,95
40,18926,247
41,19690,225
42,22741,189
43,28200,159
44,4308,75
45,13847,179
46,25324,173
47,16108,134
48,12791,127
49,5568,51
50,22408,162
51,20154,165
52,6630,95
53,17594,132
54,5691,122
55,15791,261
56,12589,164
57,18308,141
58,4779,91
59,13555,77
60,16842,49
61,13131,93
62,15591,158
63,4999,61
64,12837,80
65,14724,158
66,11991,166
67,16363,162
68,15503,131
69,15902,155
70,6009,158
71,6653,68
72,19915,174
73,15008,166
74,5368,68
75,17895,99
76,5364,89
77,23492,438
78,13945,95
79,16833,88
80,12214,180
81,6524,134
82,4775,22
83,15112,93
84,15209,173
85,13098,277
86,15459,66
87,18714,179
88,13348,110
89,17206,219
90,16763,282
91,13992,169
92,15896,97
93,15764,110
94,14016,123
95,14991,126
96,20651,171
97,14299,263
98,3544,161
99,5006,80
100,7051,180
101,13724,197
102,15966,102
103,19521,33
104,8014,65
105,17526,54
106,13156,131
107,9754,89
108,13974,101
109,9632,187
110,11794,353
111,22056,171
112,5953,66
113,12216,83
114,12608,85
