Leaf,TotalPacket,DropPacket
0,16182,2
1,11713,0
2,8127,0
3,8682,1
4,13487,40
5,12527,0
6,20182,33
7,10688,0
8,5656,91
9,14041,0
10,18689,94
11,15703,0
12,16038,0
13,17935,64
14,16577,0
15,15153,28
16,15398,0
17,20284,0
18,20449,95
19,15135,0
20,18655,24
21,19412,0
22,14696,0
23,12234,0
24,21994,27
25,2532,83
26,24269,0
27,24800,0
28,19373,64
29,8181,67
30,9553,109
31,3124,1
32,14009,28
33,12150,0
34,24872,1
35,19966,0
36,13537,31
37,19095,5
38,13754,0
39,14630,0
40,15938,0
41,15901,0
42,19327,0
43,25487,0
44,4075,65
45,14221,111
46,17356,26
47,11549,0
48,9996,0
49,8216,0
50,22062,1
51,13441,32
52,9741,61
53,14856,100
54,6211,0
55,17158,10
56,14094,3
57,12796,0
58,3361,0
59,9792,23
60,18005,0
61,11111,98
62,16385,0
63,8333,3
64,4072,0
65,10152,0
66,7861,0
67,11741,0
68,15189,0
69,10606,0
70,13130,35
71,8861,0
72,15429,0
73,13742,85
74,10446,0
75,20096,0
76,18412,1
77,18296,37
78,13644,0
79,16136,0
80,13258,0
81,9591,0
82,6218,0
83,15106,0
84,11473,0
85,13839,3
86,14065,0
87,16245,35
88,13555,28
89,9610,0
90,19713,0
91,9548,0
92,17889,43
93,15193,44
94,12820,47
95,15100,0
96,21828,0
97,17472,30
98,6168,22
99,5739,56
100,6799,0
101,13505,6
102,14549,41
103,11735,0
104,9278,0
105,10701,0
106,14648,0
107,12117,0
108,12287,0
109,17514,43
110,9822,0
111,19904,10
112,11382,0
113,11285,63
114,14172,0
