Leaf,TotalPacket,DropPacket
0,17486,197
1,10818,216
2,13949,158
3,13740,138
4,14116,206
5,11742,79
6,13353,409
7,14438,231
8,3480,136
9,8609,98
10,22464,72
11,16055,133
12,18912,231
13,15881,262
14,14177,260
15,17698,168
16,17417,79
17,16814,232
18,18814,218
19,12339,85
20,18299,279
21,17283,151
22,15057,189
23,12472,143
24,14426,140
25,6119,80
26,19355,259
27,19759,229
28,16399,141
29,6799,36
30,10416,80
31,3748,49
32,8837,94
33,15204,113
34,19974,401
35,17382,224
36,18135,97
37,18665,48
38,14525,154
39,12255,214
40,16162,145
41,17081,334
42,18819,281
43,26148,243
44,4292,92
45,13316,291
46,24144,287
47,16012,94
48,11674,181
49,6392,67
50,23647,480
51,19129,191
52,6094,61
53,13833,169
54,5027,137
55,14774,196
56,14261,92
57,15175,287
58,4672,66
59,11485,47
60,16789,113
61,10976,149
62,13769,354
63,4923,41
64,12416,105
65,14604,365
66,13662,115
67,13612,207
68,14818,120
69,15301,236
70,11695,115
71,6342,72
72,17564,235
73,13318,305
74,11605,360
75,15536,244
76,12474,225
77,20764,428
78,12133,249
79,14873,393
80,10127,154
81,5822,132
82,4675,9
83,11518,222
84,12869,276
85,11356,310
86,12242,366
87,15148,186
88,12868,314
89,14483,299
90,11174,244
91,11745,206
92,15660,378
93,14075,151
94,12998,283
95,13661,244
96,19284,234
97,15242,204
98,4361,29
99,4538,81
100,6801,144
101,13347,163
102,15621,173
103,14206,211
104,7432,69
105,15977,106
106,12455,103
107,8386,93
108,12168,96
109,9719,343
110,13685,158
111,19010,404
112,5341,32
113,11052,103
114,11279,141
