Leaf,TotalPacket,DropPacket
0,16205,1
1,11713,0
2,8127,0
3,8653,7
4,13364,15
5,12527,0
6,20286,5
7,10500,2
8,5529,11
9,14041,0
10,18309,19
11,15703,0
12,15973,1
13,17942,4
14,16577,0
15,15087,8
16,15398,0
17,20284,0
18,19995,13
19,15135,0
20,18481,11
21,19412,0
22,14560,1
23,11982,3
24,21834,23
25,2477,7
26,24269,0
27,24800,0
28,19235,14
29,8137,6
30,9367,18
31,2950,2
32,14085,5
33,12150,0
34,24815,4
35,19712,2
36,13589,2
37,19165,6
38,13545,2
39,14630,0
40,15938,0
41,15901,0
42,19089,2
43,25487,0
44,3937,24
45,13709,23
46,16749,15
47,11298,8
48,9996,0
49,8216,0
50,22016,3
51,13378,9
52,9749,8
53,14699,21
54,6211,0
55,17123,3
56,14212,14
57,12796,0
58,3361,0
59,9852,10
60,17745,1
61,10907,19
62,16385,0
63,8300,6
64,4072,0
65,10152,0
66,7861,0
67,11738,1
68,15189,0
69,10372,3
70,13009,25
71,8861,0
72,15155,4
73,13583,12
74,10446,0
75,19686,8
76,18437,3
77,18200,26
78,13644,0
79,15996,3
80,13258,0
81,9591,0
82,6218,0
83,15106,0
84,11473,0
85,13836,17
86,14065,0
87,16322,7
88,13527,11
89,9610,0
90,19713,0
91,9548,0
92,17761,13
93,15145,13
94,12848,12
95,14869,3
96,21828,0
97,17277,6
98,6244,13
99,5601,18
100,6799,0
101,13257,6
102,14512,7
103,11735,0
104,9278,0
105,10701,0
106,14648,0
107,12117,0
108,11815,5
109,17378,10
110,9822,0
111,19834,9
112,11382,0
113,11051,14
114,13825,6
