Leaf,TotalPacket,DropPacket
0,18013,124
1,8320,32
2,8766,59
3,10263,60
4,19761,89
5,10248,12
6,18495,36
7,10151,35
8,10630,36
9,9894,48
10,7150,53
11,9580,53
12,9408,21
13,19353,76
14,12481,155
15,5851,104
16,15375,23
17,22058,37
18,11520,64
19,10465,45
20,22707,141
21,18018,104
22,15458,167
23,12280,140
24,25638,136
25,10367,42
26,19030,65
27,25009,318
28,20518,124
29,12823,155
30,8909,83
31,4267,40
32,8210,29
33,12108,158
34,16080,161
35,20822,56
36,8417,49
37,13661,143
38,13033,253
39,16004,87
40,16376,155
41,12024,130
42,18277,163
43,27534,400
44,12979,122
45,10622,55
46,17010,123
47,13417,238
48,2259,33
49,7489,32
50,19018,52
51,9709,119
52,14243,16
53,13614,77
54,5625,44
55,17676,204
56,12145,38
57,7554,34
58,9072,42
59,11586,97
60,19277,24
61,10882,165
62,17197,37
63,13378,59
64,8620,23
65,9922,135
66,7712,36
67,10494,142
68,14950,80
69,11880,172
70,13229,69
71,8197,15
72,14817,258
73,16453,62
74,7275,76
75,17041,160
76,18726,141
77,9183,102
78,15457,174
79,13746,77
80,12018,84
81,13612,99
82,7297,22
83,13927,68
84,8971,155
85,3981,99
86,12568,118
87,17341,185
88,14286,75
89,9225,19
90,15111,75
91,10423,15
92,14764,125
93,11401,61
94,11955,156
95,11626,73
96,17340,95
97,16395,96
98,5666,65
99,11093,85
100,9641,140
101,12091,105
102,15058,158
103,13656,133
104,5072,87
105,16458,215
106,11534,216
107,10620,34
108,7180,9
109,11511,130
110,6923,70
111,16753,65
112,13270,127
113,12630,120
114,13897,69
