Leaf,TotalPacket,DropPacket
0,15789,68
1,11676,3
2,7633,16
3,8499,36
4,13478,136
5,12343,79
6,19621,180
7,9457,76
8,5732,7
9,14023,20
10,18530,62
11,15186,121
12,15070,125
13,17137,41
14,15988,109
15,14997,25
16,15403,7
17,20085,3
18,19520,284
19,14565,119
20,18261,86
21,19196,53
22,14332,208
23,11715,89
24,21257,195
25,2506,47
26,23868,101
27,24185,48
28,19103,37
29,8015,21
30,8878,171
31,3186,86
32,13713,21
33,11261,108
34,25016,19
35,18991,85
36,13170,78
37,19308,210
38,13011,102
39,14299,127
40,15682,24
41,15512,124
42,18426,199
43,24330,25
44,4150,43
45,13508,106
46,16770,197
47,10940,70
48,9996,0
49,7770,18
50,21502,163
51,13160,146
52,9408,114
53,14372,69
54,6182,1
55,16612,105
56,14421,24
57,12343,16
58,3361,0
59,9871,6
60,16870,100
61,10668,128
62,16127,142
63,8138,37
64,3931,23
65,9976,15
66,7466,2
67,11382,76
68,14831,68
69,9823,92
70,13043,98
71,8743,106
72,14940,88
73,12872,85
74,9950,71
75,20041,311
76,17858,28
77,17890,101
78,13005,24
79,15969,13
80,12612,32
81,9591,0
82,6218,0
83,14869,232
84,10741,104
85,13387,35
86,13567,47
87,15777,126
88,12706,151
89,9347,51
90,19484,149
91,9510,4
92,17598,80
93,14893,59
94,12256,74
95,14533,132
96,20805,224
97,16990,20
98,6187,34
99,5467,80
100,6471,22
101,12751,62
102,14571,27
103,11142,56
104,9184,20
105,10478,53
106,14246,83
107,12080,4
108,11167,79
109,16286,268
110,9544,7
111,19364,54
112,10825,42
113,10977,119
114,13473,153
