Leaf,TotalPacket,DropPacket
0,16320,727
1,10869,441
2,14678,403
3,13128,473
4,13694,445
5,10152,362
6,15022,513
7,13770,638
8,3921,180
9,8515,139
10,19604,484
11,15402,453
12,16816,848
13,15704,454
14,14587,544
15,16385,519
16,16980,386
17,16003,413
18,18283,441
19,11817,423
20,18446,830
21,17594,767
22,14470,418
23,12419,425
24,13502,292
25,5701,81
26,18621,546
27,18946,748
28,17158,335
29,6737,95
30,10553,284
31,3543,108
32,8359,174
33,15316,291
34,20664,856
35,17861,452
36,16983,559
37,18192,116
38,14007,541
39,11474,499
40,16129,314
41,16179,758
42,19115,607
43,24532,958
44,4171,160
45,14450,364
46,20799,687
47,15862,303
48,11745,318
49,6714,82
50,21860,756
51,18286,471
52,6209,74
53,12817,441
54,4912,196
55,15098,457
56,12748,444
57,13545,527
58,4419,127
59,10856,354
60,16726,379
61,11299,263
62,14140,509
63,5167,52
64,12008,252
65,14823,290
66,12851,305
67,13820,293
68,13429,483
69,13924,531
70,11115,242
71,6713,94
72,17481,407
73,13238,385
74,10837,629
75,14691,451
76,12653,338
77,21442,771
78,11854,321
79,15031,592
80,10123,360
81,5607,203
82,4591,24
83,12244,412
84,12838,420
85,11812,561
86,11870,680
87,14686,468
88,12338,399
89,13729,728
90,10843,481
91,12631,453
92,15585,498
93,14322,326
94,13170,302
95,13467,576
96,19523,517
97,16213,213
98,4229,35
99,4716,164
100,6512,173
101,13511,366
102,14429,660
103,14227,648
104,7099,149
105,16485,534
106,11741,222
107,8300,134
108,13354,260
109,9682,373
110,14165,505
111,18742,518
112,5447,93
113,11146,305
114,11143,207
