Leaf,TotalPacket,DropPacket
0,15434,11
1,11205,8
2,7843,8
3,8293,17
4,13305,70
5,12083,3
6,19135,30
7,9444,34
8,5555,11
9,13781,13
10,18316,75
11,14945,17
12,14795,20
13,16990,33
14,15908,41
15,14467,15
16,15075,3
17,20155,3
18,18596,124
19,14148,44
20,17972,15
21,18634,13
22,13842,61
23,11712,10
24,20385,109
25,2427,30
26,23725,48
27,24076,11
28,18523,28
29,8103,15
30,8748,54
31,3153,14
32,13021,33
33,11200,17
34,24590,13
35,18815,156
36,13220,28
37,18728,108
38,12209,50
39,13945,39
40,15254,32
41,15393,37
42,17824,46
43,24512,15
44,4010,39
45,13339,15
46,16421,58
47,10855,20
48,9942,22
49,7954,17
50,20951,121
51,12602,36
52,8805,17
53,14239,22
54,6070,5
55,16022,15
56,14004,19
57,12487,3
58,3077,3
59,9873,21
60,16526,22
61,9857,33
62,15767,19
63,7938,26
64,3768,4
65,10078,3
66,7427,4
67,11185,14
68,14042,41
69,9612,76
70,12827,180
71,8580,12
72,14679,19
73,12875,64
74,9594,28
75,19819,172
76,17698,16
77,17122,59
78,12928,12
79,15942,5
80,12436,13
81,9382,5
82,6204,2
83,14350,12
84,10198,90
85,13283,19
86,13238,33
87,15741,25
88,12738,34
89,9419,71
90,18596,21
91,9482,3
92,17457,14
93,14258,31
94,12165,44
95,14033,29
96,20028,35
97,16965,16
98,6209,15
99,5244,28
100,6471,15
101,12664,47
102,14387,97
103,10896,20
104,9101,2
105,10351,9
106,13945,59
107,11459,11
108,11309,24
109,15615,55
110,9769,11
111,18843,16
112,10611,55
113,10622,30
114,12196,67
