Leaf,TotalPacket,DropPacket
0,18013,52
1,8436,5
2,8879,28
3,10278,24
4,19153,77
5,10238,5
6,18592,36
7,10063,13
8,10619,29
9,9631,120
10,7096,13
11,9130,46
12,9438,8
13,19295,34
14,12300,83
15,6171,22
16,14932,18
17,21459,14
18,10871,17
19,10276,18
20,22772,47
21,18093,30
22,15224,83
23,12007,90
24,25459,54
25,10171,23
26,18536,82
27,24637,104
28,20395,47
29,12648,89
30,8781,62
31,4118,10
32,7948,17
33,11723,31
34,15832,78
35,21014,9
36,8409,16
37,14106,46
38,13030,112
39,15451,100
40,16296,84
41,11903,54
42,18127,31
43,27290,119
44,12864,28
45,10029,26
46,15899,62
47,13615,122
48,2245,39
49,7413,16
50,18605,17
51,9231,64
52,13723,29
53,13771,39
54,5665,18
55,17225,49
56,12095,29
57,7660,39
58,9323,17
59,11850,28
60,18960,16
61,10554,107
62,17402,12
63,13484,14
64,8482,20
65,9769,61
66,7541,10
67,10597,50
68,14918,29
69,11577,45
70,13444,53
71,8416,3
72,14998,40
73,16725,32
74,7115,16
75,16618,59
76,17664,59
77,9426,45
78,14746,85
79,13392,36
80,12446,46
81,13490,37
82,7275,12
83,14279,9
84,8653,76
85,3966,40
86,12230,25
87,17461,58
88,14041,96
89,9486,4
90,15122,90
91,10408,16
92,14671,32
93,10744,63
94,12053,55
95,11478,10
96,17299,23
97,16036,159
98,5640,18
99,10892,33
100,9554,42
101,12086,94
102,14951,102
103,12995,30
104,4830,25
105,16230,32
106,11370,72
107,10858,20
108,7139,10
109,11446,50
110,7092,20
111,16693,31
112,12330,34
113,12721,37
114,13970,47
