Leaf,TotalPacket,DropPacket
0,18574,546
1,11868,248
2,12407,526
3,11267,467
4,14368,301
5,10842,144
6,15295,415
7,13205,464
8,4033,151
9,8361,143
10,17947,357
11,11472,610
12,19563,324
13,14382,854
14,15478,338
15,19428,292
16,18242,307
17,18127,462
18,19591,361
19,11133,320
20,13415,439
21,15404,397
22,15483,185
23,11946,228
24,13208,297
25,6105,105
26,17827,437
27,20076,411
28,12373,673
29,7112,122
30,9842,251
31,3970,57
32,8769,207
33,13648,636
34,18989,591
35,17385,407
36,17905,204
37,20023,166
38,12328,332
39,12901,307
40,16490,433
41,17855,595
42,21822,348
43,26968,380
44,4410,125
45,14102,726
46,23096,490
47,14047,242
48,12504,107
49,5326,112
50,19880,544
51,16606,298
52,5979,148
53,15753,277
54,5305,135
55,13576,336
56,11499,304
57,17469,428
58,4366,88
59,12251,369
60,15598,318
61,11840,310
62,14976,326
63,5017,48
64,12316,151
65,12237,668
66,11643,211
67,14441,304
68,13274,240
69,15036,398
70,5852,175
71,6011,86
72,19190,315
73,11949,380
74,5016,87
75,14340,320
76,5277,109
77,20765,513
78,12976,164
79,15742,705
80,11198,199
81,5946,187
82,4607,11
83,13925,328
84,11943,687
85,12579,382
86,14543,122
87,17217,289
88,11610,244
89,15600,294
90,16572,428
91,12329,294
92,13745,676
93,15019,234
94,13702,228
95,13100,521
96,18880,498
97,12388,820
98,3392,155
99,4834,133
100,6354,216
101,11355,319
102,13719,1086
103,18588,80
104,7679,83
105,16396,231
106,11906,209
107,9608,128
108,12647,259
109,8463,380
110,11740,357
111,19766,599
112,5394,99
113,11695,262
114,10351,342
