Leaf,TotalPacket,DropPacket
0,15229,95
1,10590,124
2,7455,69
3,8529,65
4,13309,103
5,12046,80
6,19591,72
7,9293,119
8,5530,25
9,13720,29
10,18496,113
11,14854,66
12,14553,135
13,17147,40
14,15490,135
15,14785,46
16,15344,2
17,19852,23
18,18952,210
19,14304,156
20,17821,111
21,18602,39
22,13888,152
23,11569,112
24,20009,190
25,2451,22
26,23708,99
27,24030,95
28,18361,64
29,7719,27
30,8534,235
31,3054,33
32,13169,47
33,11410,95
34,23478,50
35,18954,104
36,13076,79
37,18271,171
38,13045,145
39,13532,114
40,15079,43
41,14999,115
42,18019,134
43,24300,63
44,4002,21
45,13277,115
46,16542,150
47,10300,95
48,9906,4
49,7345,46
50,20909,83
51,12781,63
52,8939,119
53,14131,78
54,5939,46
55,15906,50
56,14146,9
57,12106,39
58,3117,12
59,9686,42
60,15847,161
61,9540,97
62,15679,114
63,7961,26
64,3538,11
65,9731,26
66,7444,10
67,11115,57
68,14077,88
69,9663,216
70,12118,141
71,8661,73
72,14680,32
73,12676,123
74,9652,56
75,19352,218
76,17173,66
77,17270,132
78,12698,36
79,15645,28
80,12402,50
81,9190,23
82,6073,4
83,14294,124
84,10141,125
85,13112,74
86,13299,46
87,15366,92
88,12419,130
89,9199,60
90,18547,240
91,9419,8
92,17536,47
93,14310,69
94,12296,108
95,13977,79
96,20583,244
97,16615,53
98,6209,29
99,5424,47
100,6477,46
101,12855,61
102,14056,44
103,10951,211
104,8971,13
105,10289,35
106,13640,136
107,11549,62
108,10930,174
109,15651,334
110,9508,20
111,17808,83
112,10326,139
113,10638,116
114,12759,149
