Leaf,TotalPacket,DropPacket
0,18570,26
1,8623,6
2,8565,12
3,10421,12
4,19627,32
5,10283,1
6,18229,15
7,10260,14
8,10280,36
9,9451,15
10,6893,17
11,9601,12
12,9660,1
13,19872,12
14,12678,18
15,6331,9
16,15088,9
17,22309,2
18,11154,12
19,10319,3
20,23054,35
21,18385,11
22,14965,19
23,12917,16
24,25493,35
25,10328,19
26,18931,14
27,24434,49
28,20361,26
29,13091,31
30,9340,23
31,4424,6
32,8380,6
33,11891,21
34,16142,31
35,20958,5
36,8563,15
37,13954,14
38,13644,32
39,15538,52
40,16405,23
41,12181,27
42,18492,28
43,28356,38
44,13232,19
45,10909,18
46,16844,38
47,14027,33
48,2365,18
49,7440,6
50,19601,3
51,9504,20
52,14676,8
53,13505,24
54,5798,12
55,18163,15
56,12557,7
57,7594,6
58,9532,8
59,11946,16
60,19489,3
61,10506,41
62,17305,9
63,13800,1
64,8910,6
65,10205,13
66,7581,9
67,10246,28
68,15590,5
69,11911,27
70,13210,25
71,8139,5
72,14761,43
73,16917,21
74,7281,16
75,18162,26
76,18208,37
77,9501,44
78,15198,48
79,13708,18
80,12410,24
81,13361,27
82,7605,0
83,14233,5
84,9582,20
85,3948,31
86,12881,7
87,17240,18
88,14723,32
89,9512,3
90,15811,9
91,10622,4
92,15073,15
93,11351,24
94,12453,13
95,12122,4
96,18019,5
97,16619,30
98,5923,6
99,11121,31
100,9510,9
101,12342,25
102,14646,53
103,13807,6
104,4913,12
105,16674,7
106,11609,32
107,10656,10
108,7263,1
109,11747,23
110,7188,7
111,16807,34
112,12734,18
113,13042,25
114,14286,22
