Leaf,TotalPacket,DropPacket
0,16167,3
1,11713,0
2,8127,0
3,8699,1
4,13334,16
5,12527,0
6,20116,8
7,10423,1
8,5431,13
9,14041,0
10,18492,3
11,15673,1
12,16038,0
13,17928,6
14,16474,1
15,15005,3
16,15398,0
17,20284,0
18,20241,11
19,15135,0
20,18520,7
21,19412,0
22,14696,0
23,12185,2
24,21254,22
25,2369,11
26,24269,0
27,24800,0
28,19141,14
29,8070,7
30,9336,10
31,2870,3
32,13960,14
33,12150,0
34,24836,2
35,19966,0
36,13408,10
37,19019,16
38,13703,1
39,14630,0
40,15938,0
41,15901,0
42,19257,1
43,25487,0
44,4008,11
45,13961,16
46,17024,6
47,11238,4
48,9996,0
49,8216,0
50,21924,3
51,13293,10
52,9685,9
53,14630,16
54,6211,0
55,17138,1
56,14154,14
57,12796,0
58,3361,0
59,9675,16
60,17816,1
61,10592,18
62,16385,0
63,8288,5
64,4072,0
65,10152,0
66,7861,0
67,11740,1
68,14954,2
69,9944,5
70,12938,15
71,8861,0
72,15370,1
73,13344,12
74,10446,0
75,19895,3
76,18386,4
77,18183,20
78,13644,0
79,16052,2
80,13258,0
81,9591,0
82,6218,0
83,15106,0
84,11208,1
85,13820,8
86,13889,1
87,16235,11
88,13581,7
89,9441,1
90,19713,0
91,9548,0
92,17734,8
93,15158,5
94,12604,16
95,14896,3
96,21792,1
97,17286,10
98,6105,14
99,5611,12
100,6799,0
101,13359,4
102,14534,6
103,11735,0
104,9278,0
105,10701,0
106,14398,1
107,11875,1
108,11857,3
109,17356,3
110,9822,0
111,19856,3
112,11118,1
113,11166,13
114,14141,1
