Leaf,TotalPacket,DropPacket
0,19177,3
1,8666,1
2,9325,0
3,10402,2
4,20458,2
5,10302,0
6,18573,2
7,10332,1
8,10955,1
9,10213,0
10,7287,3
11,10262,0
12,9925,0
13,20121,4
14,13576,0
15,6265,3
16,15707,1
17,22470,0
18,11618,2
19,10745,0
20,24310,0
21,18692,4
22,16197,0
23,13969,0
24,26174,3
25,10880,2
26,19829,0
27,26321,3
28,21313,1
29,13627,6
30,9722,3
31,4363,2
32,8638,0
33,12599,0
34,17122,1
35,21198,0
36,9011,0
37,14600,2
38,15666,0
39,16858,2
40,17769,0
41,12876,1
42,18911,7
43,30292,1
44,13619,4
45,10687,5
46,17457,3
47,15231,2
48,2562,2
49,7922,0
50,19872,0
51,10097,2
52,14782,3
53,14297,4
54,6311,0
55,18412,2
56,12265,5
57,7822,0
58,9929,0
59,12251,4
60,20014,0
61,11352,3
62,17693,2
63,13810,0
64,8972,2
65,10821,0
66,7940,0
67,10997,2
68,16026,0
69,12543,2
70,13659,3
71,8460,0
72,15967,2
73,17118,3
74,7701,3
75,18441,2
76,20056,0
77,10053,6
78,15497,8
79,14440,0
80,13179,1
81,14328,2
82,7605,0
83,14752,0
84,9548,3
85,4405,4
86,13114,0
87,18222,2
88,14568,8
89,9752,0
90,16208,0
91,10888,0
92,15350,3
93,12002,2
94,12816,3
95,12473,0
96,18497,0
97,17239,4
98,5956,0
99,11887,0
100,9980,0
101,13132,0
102,15975,2
103,14321,0
104,5315,1
105,17189,0
106,12137,9
107,10979,1
108,7192,1
109,12575,1
110,7578,0
111,17191,0
112,13707,2
113,13338,2
114,14926,2
