Leaf,TotalPacket,DropPacket
0,19107,26
1,8677,0
2,9325,0
3,10323,7
4,20395,30
5,10302,0
6,18566,44
7,10526,0
8,10820,43
9,10213,0
10,7181,36
11,10262,0
12,9925,0
13,20206,71
14,13577,1
15,6202,15
16,15739,1
17,22470,0
18,11661,78
19,10745,0
20,24122,46
21,18887,10
22,16197,0
23,13933,4
24,26329,28
25,10802,50
26,19829,0
27,26666,0
28,21156,49
29,13722,44
30,9753,56
31,4469,1
32,8404,26
33,12599,0
34,17140,2
35,21198,0
36,8893,19
37,14687,38
38,15666,0
39,17103,46
40,17769,0
41,12965,0
42,18787,33
43,30253,12
44,13640,51
45,10979,62
46,17530,18
47,15356,0
48,2650,12
49,7922,0
50,19872,0
51,10016,18
52,14794,38
53,14370,55
54,6321,10
55,18370,42
56,12425,19
57,7822,0
58,9929,0
59,12245,20
60,20014,0
61,11365,42
62,17882,0
63,13810,0
64,9069,0
65,10821,0
66,7940,0
67,11036,43
68,16026,0
69,12703,0
70,13682,75
71,8460,0
72,16132,0
73,17130,58
74,7816,0
75,18307,17
76,20056,0
77,10228,200
78,16129,14
79,14440,0
80,13200,0
81,14416,1
82,7606,1
83,14752,0
84,10021,0
85,4501,58
86,13114,0
87,18034,23
88,14694,45
89,9752,0
90,16208,0
91,10888,0
92,15478,16
93,11958,42
94,12838,26
95,12475,2
96,18497,0
97,17363,28
98,5954,1
99,11887,0
100,9980,0
101,13132,0
102,15940,25
103,14321,0
104,5320,0
105,17189,0
106,12592,10
107,10843,6
108,7252,1
109,12454,9
110,7578,0
111,17092,63
112,13659,6
113,13130,44
114,15138,0
