Leaf,TotalPacket,DropPacket
0,18102,44
1,8314,10
2,8008,51
3,9783,21
4,19012,76
5,9995,3
6,18283,28
7,9990,48
8,10746,18
9,9838,36
10,7228,5
11,9471,62
12,9455,10
13,19334,29
14,12158,65
15,6045,28
16,15048,20
17,21097,19
18,11167,22
19,10202,20
20,22694,38
21,17709,39
22,14616,81
23,12156,61
24,25513,49
25,10185,42
26,18742,19
27,24616,104
28,20101,48
29,12701,70
30,8767,32
31,4144,30
32,8118,15
33,11448,55
34,15514,92
35,20972,9
36,8351,19
37,13497,39
38,13292,106
39,14962,80
40,16495,71
41,12281,39
42,17694,53
43,27304,141
44,12971,37
45,10266,18
46,16361,46
47,13099,92
48,2270,44
49,7487,10
50,18363,17
51,9272,71
52,13543,49
53,13734,46
54,5651,33
55,17695,51
56,12016,30
57,7595,28
58,9027,16
59,11561,43
60,18972,11
61,10693,106
62,17090,20
63,13060,22
64,8451,16
65,9282,54
66,7246,20
67,10507,91
68,14912,29
69,11817,49
70,13052,26
71,8189,5
72,14475,60
73,15911,47
74,7222,12
75,16813,63
76,17363,65
77,8934,44
78,14414,109
79,13528,36
80,11733,60
81,13032,42
82,7160,10
83,13810,34
84,9289,57
85,3929,44
86,12183,30
87,16767,66
88,13855,60
89,9167,8
90,15228,49
91,10413,14
92,14554,33
93,11024,35
94,11654,68
95,11117,16
96,17411,23
97,16076,43
98,5797,18
99,11083,47
100,9115,40
101,12436,68
102,14843,86
103,13166,29
104,4855,10
105,16326,41
106,11343,101
107,10355,16
108,7217,9
109,11387,41
110,6865,23
111,16619,33
112,12574,51
113,12506,41
114,13688,59
