Leaf,TotalPacket,DropPacket
0,19083,13
1,8597,3
2,9261,1
3,10359,8
4,20483,9
5,10302,0
6,18546,11
7,10286,3
8,10159,25
9,10213,0
10,7158,8
11,10262,0
12,9925,0
13,20042,11
14,13511,4
15,6246,7
16,15770,3
17,22416,1
18,11639,7
19,10711,1
20,23810,16
21,18787,4
22,16197,0
23,13870,5
24,26154,18
25,10337,15
26,19829,0
27,26134,7
28,21088,11
29,13593,18
30,9671,15
31,4435,4
32,8531,6
33,12599,0
34,17113,5
35,21198,0
36,8903,8
37,14559,14
38,15157,2
39,16332,17
40,17622,2
41,12473,6
42,18783,17
43,30211,12
44,13017,21
45,10770,19
46,17244,15
47,15099,6
48,2483,10
49,7922,0
50,19872,0
51,10047,10
52,14882,4
53,14257,11
54,6310,1
55,18439,9
56,12303,13
57,7822,0
58,9929,0
59,12039,11
60,20014,0
61,11245,12
62,17814,2
63,13810,0
64,8975,4
65,10821,0
66,7691,1
67,10775,10
68,16026,0
69,12161,10
70,13533,10
71,8460,0
72,15886,4
73,17067,12
74,7151,13
75,18367,9
76,19815,6
77,9666,23
78,15442,19
79,14216,1
80,13157,1
81,14012,10
82,7598,2
83,14752,0
84,9675,6
85,4300,15
86,13114,0
87,18049,9
88,14688,23
89,9752,0
90,16208,0
91,10888,0
92,15469,9
93,11943,8
94,12749,9
95,12473,0
96,18497,0
97,16394,22
98,5949,1
99,11775,4
100,9980,0
101,12868,1
102,15299,20
103,14321,0
104,5290,3
105,17189,0
106,12397,11
107,10906,5
108,7218,2
109,12508,6
110,7316,1
111,17054,11
112,13418,11
113,13085,13
114,14826,5
