Leaf,TotalPacket,DropPacket
0,16781,294
1,10552,192
2,14173,242
3,12855,305
4,13123,254
5,10531,126
6,14742,434
7,13227,342
8,3614,131
9,7670,126
10,20590,160
11,14808,229
12,18470,300
13,15853,336
14,13522,337
15,14851,445
16,15296,244
17,16046,283
18,18370,351
19,11173,170
20,17233,443
21,16255,227
22,14080,237
23,11942,195
24,13967,200
25,5367,100
26,17851,570
27,18921,367
28,16025,363
29,6515,65
30,10193,149
31,3243,94
32,8604,101
33,14491,196
34,19435,352
35,17603,321
36,16588,178
37,18858,73
38,14420,195
39,11919,135
40,16518,205
41,17924,394
42,18378,360
43,24141,336
44,3767,130
45,13495,277
46,21997,426
47,15259,142
48,11360,245
49,6576,83
50,22500,465
51,18549,263
52,6137,61
53,12838,251
54,5197,150
55,14088,207
56,13255,125
57,14014,351
58,4406,96
59,11855,91
60,16602,190
61,11145,192
62,14024,409
63,5101,29
64,11202,136
65,13619,397
66,12345,139
67,13932,250
68,13695,165
69,13898,354
70,10592,172
71,6547,86
72,16123,420
73,12975,226
74,9898,574
75,13986,414
76,12963,308
77,21119,378
78,11139,253
79,14057,481
80,9726,242
81,5578,163
82,4466,13
83,11486,287
84,11580,282
85,11701,438
86,10690,361
87,15022,225
88,11771,415
89,12848,443
90,10311,327
91,12097,206
92,14931,447
93,14919,153
94,12871,201
95,12409,303
96,19089,301
97,15756,253
98,4095,50
99,4736,79
100,6598,162
101,12575,200
102,14784,269
103,13709,279
104,7748,48
105,15614,172
106,11377,145
107,9000,81
108,12360,153
109,8883,424
110,13599,198
111,18094,338
112,5368,37
113,11543,158
114,11328,131
