Leaf,TotalPacket,DropPacket
0,19793,181
1,11370,176
2,13997,429
3,11643,410
4,14326,249
5,12474,70
6,15035,384
7,15344,189
8,3774,123
9,8027,113
10,18509,222
11,10606,300
12,19561,303
13,14509,206
14,16493,276
15,19590,275
16,18801,187
17,18178,255
18,20202,286
19,11089,315
20,14780,234
21,18361,85
22,14940,198
23,12420,181
24,14541,202
25,6113,85
26,19350,112
27,21497,189
28,13820,263
29,7187,57
30,11020,114
31,3979,61
32,9251,79
33,15023,126
34,21243,373
35,19249,193
36,18477,119
37,20523,120
38,13930,261
39,13284,108
40,17552,416
41,18023,342
42,22095,229
43,26843,255
44,4088,114
45,13645,254
46,23837,256
47,14972,174
48,12240,153
49,5346,50
50,21419,279
51,19043,145
52,6407,86
53,16858,173
54,5296,114
55,15763,189
56,12129,235
57,18020,242
58,4037,193
59,12740,23
60,15581,166
61,12624,165
62,15550,176
63,4555,34
64,13045,142
65,14376,251
66,11701,235
67,14955,223
68,15362,89
69,14419,336
70,6395,126
71,6745,75
72,19816,225
73,13930,235
74,5287,58
75,17418,126
76,5144,65
77,22279,422
78,13542,106
79,15810,122
80,11948,305
81,6190,87
82,4712,21
83,14116,294
84,14585,234
85,12105,387
86,15066,68
87,17609,278
88,12731,152
89,16409,249
90,16191,402
91,13317,216
92,14544,141
93,15216,123
94,13833,163
95,13629,359
96,19595,283
97,12293,274
98,3246,176
99,4957,82
100,6462,138
101,12645,403
102,14575,135
103,19092,40
104,7685,78
105,16760,138
106,11705,187
107,9185,138
108,13271,121
109,8601,400
110,11203,374
111,21598,446
112,5755,79
113,12016,282
114,11897,130
