time,size
0.0,72
0.001149892807006836,71
0.0016639232635498047,88
0.002134084701538086,85
0.002665996551513672,71
188.5018711090088,72
188.50305914878845,71
188.50404000282288,88
188.50459599494934,85
188.50560998916626,71
235.5482840538025,72
235.54947185516357,71
235.5499451160431,88
235.55044507980347,85
235.55162286758423,71
248.32027387619019,72
248.3214728832245,71
248.32202792167664,88
248.32255506515503,85
248.32303595542908,71
261.3317279815674,72
261.3334469795227,71
261.33445405960083,88
261.3349640369415,85
261.33547616004944,71
323.29024505615234,72
323.2913761138916,71
323.2919418811798,88
323.29241490364075,85
323.2930021286011,71
343.88303804397583,72
343.8841989040375,71
343.8846859931946,88
343.88579392433167,85
343.8862988948822,71
418.21333408355713,72
418.2144649028778,71
418.2155168056488,88
418.2161021232605,85
418.21664094924927,71
445.2065620422363,72
445.2073829174042,71
445.2084789276123,88
445.20898509025574,85
445.2095341682434,71
458.4085431098938,72
458.40937089920044,71
458.4099090099335,88
458.410915851593,85
458.41144609451294,71
474.8006989955902,72
474.80233097076416,71
474.8028190135956,88
474.8032989501953,85
474.80383801460266,71
576.7949159145355,72
576.7960579395294,71
576.797248840332,88
576.7978329658508,85
576.7983529567719,71
585.8659851551056,72
585.8668260574341,71
585.8673470020294,88
585.8678069114685,85
585.868360042572,71
612.2495748996735,72
612.2503900527954,71
612.2509210109711,88
612.2514388561249,85
612.252002954483,71
618.2906091213226,72
618.2914600372314,71
618.2919430732727,88
618.2924199104309,85
618.2929201126099,71
631.0417900085449,72
631.0428659915924,71
631.0433959960938,88
631.0438578128815,85
631.0443470478058,71
727.6689109802246,72
727.6708068847656,71
727.6713149547577,88
727.6719319820404,85
727.6724379062653,71
741.9697158336639,72
741.970832824707,71
741.9713308811188,88
741.9718148708344,85
741.9722969532013,71
808.7275660037994,72
808.7284078598022,71
808.728903055191,88
808.7294230461121,85
808.7299158573151,71
815.3572158813477,72
815.3583469390869,71
815.3588759899139,88
815.3593699932098,85
815.3603940010071,71
835.860179901123,72
835.8613269329071,71
835.8618869781494,88
835.862380027771,85
835.8629159927368,71
841.3207540512085,72
841.3224577903748,71
841.3230090141296,88
841.3234980106354,85
841.3239870071411,71
847.951751947403,72
847.9525761604309,71
847.953125,88
847.9535999298096,85
847.954164981842,71
930.2531280517578,72
930.2539639472961,71
930.2545130252838,88
930.2550210952759,85
930.2555589675903,71
969.6282479763031,72
969.6291220188141,71
969.6296110153198,88
969.6301748752594,85
969.6307530403137,71
978.9995701313019,72
979.0010690689087,71
979.0015959739685,88
979.0020799636841,85
979.0025610923767,71
1001.0926070213318,72
1001.0934369564056,71
1001.0939569473267,88
1001.0944359302521,85
1001.0949409008026,71
1057.4904191493988,72
1057.49125790596,71
1057.4917390346527,88
1057.492259979248,85
1057.4927690029144,71
1057.790286064148,72
1057.7910890579224,71
1057.7915749549866,88
1057.7920439243317,85
1057.7925369739532,71
1075.0129840373993,72
1075.0147910118103,71
1075.015310049057,88
1075.015832901001,85
1075.016319990158,71
1082.263643026352,72
1082.2648029327393,71
1082.265291929245,88
1082.2657668590546,85
1082.2663497924805,71
1219.1022319793701,72
1219.1033730506897,71
1219.103931903839,88
1219.1044478416443,85
1219.104919910431,71
1279.2705841064453,72
1279.2717361450195,71
1279.2727200984955,88
1279.2732059955597,85
1279.2737209796906,71
1867.5298960208893,73
1867.5308270454407,73
2079.0898339748383,72
2079.091016769409,71
2079.0920929908752,88
2079.092633962631,85
2079.0937988758087,71
2158.1408100128174,72
2158.143187046051,71
2158.14417386055,88
2158.144695043564,85
2158.145222902298,71
2259.7049350738525,72
2259.7067320346832,71
2259.7074398994446,88
2259.7086601257324,85
2259.7092020511627,71
