time,size
0.0,11763
9.604684829711914,12154
12.598707914352417,11753
13.440234899520874,11039
15.296384811401367,11092
17.389118909835815,11604
18.00353479385376,11726
18.797013998031616,11356
20.01481795310974,11959
20.889201879501343,11830
21.688084840774536,11112
22.49874782562256,10610
23.92061686515808,11194
25.153925895690918,10344
26.96842074394226,11711
27.577510833740234,11511
28.638381958007812,11667
34.02573585510254,11677
36.50256276130676,11992
37.6742889881134,11963
38.58744192123413,11709
39.32199668884277,11855
40.10334277153015,12051
41.122742891311646,13158
41.851402759552,12712
42.72012972831726,11829
43.47251272201538,11794
44.29508090019226,12282
45.09111785888672,10497
46.89085388183594,12843
47.71074986457825,11633
48.50779676437378,11698
49.13338589668274,11833
49.94015192985535,11826
50.9660849571228,12029
52.193007946014404,11680
52.99912071228027,10955
54.41240191459656,11585
55.21858096122742,12547
56.03247880935669,10856
180.56632494926453,11828
188.7139937877655,12106
191.48257398605347,11796
192.374018907547,11571
193.1914029121399,11685
193.78154587745667,11714
194.63189792633057,11104
196.3780689239502,12524
198.26530289649963,11155
199.69155097007751,11862
200.84663105010986,11531
201.65855979919434,11650
202.47334480285645,12096
203.28303480148315,11967
204.11205387115479,11586
204.75408673286438,11802
205.57932305335999,11889
206.39466977119446,12215
207.20440983772278,26924
389.35672879219055,11718
390.45352387428284,11636
391.35564374923706,11908
392.18561601638794,12107
392.9805717468262,12102
393.63292384147644,11616
394.4076499938965,11809
395.19505190849304,11589
395.82905292510986,11666
396.6385848522186,11613
397.45862793922424,11815
398.26776695251465,11772
399.2546007633209,11680
400.08039379119873,11805
400.88182401657104,11718
401.7270758152008,11775
402.56556582450867,11783
403.3780858516693,11923
404.18245697021484,12108
405.00799894332886,11743
405.81941270828247,11784
406.44036078453064,11682
407.23770785331726,11600
408.0727298259735,11671
408.8633017539978,11571
409.6755769252777,11562
410.29911398887634,11576
410.89307403564453,27137
412.75364995002747,11840
413.55453991889954,11055
418.6914839744568,10804
419.74823474884033,10671
420.9449429512024,11985
421.7519519329071,13305
423.44808292388916,12847
424.50743985176086,13110
428.76067781448364,11922
433.2326409816742,12156
434.03470373153687,12274
434.8661527633667,11728
435.6798768043518,11644
437.5021216869354,11765
438.3050329685211,11962
438.9560217857361,11836
439.7431938648224,11665
440.555214881897,13118
441.36305975914,12386
442.0075099468231,11931
442.84835386276245,10199
444.0247428417206,11344
444.643492937088,12414
445.47557187080383,10546
446.7231068611145,11584
447.5165207386017,11645
750.4073159694672,11723
756.4323499202728,11947
759.6233439445496,11671
760.5499439239502,10808
761.9113688468933,12214
762.6624808311462,11608
763.306854724884,11222
764.5216357707977,11672
765.3457207679749,11644
765.9265899658203,11953
766.7368438243866,12042
767.5658118724823,11856
768.1945688724518,36788
770.2130649089813,11671
771.0215058326721,11610
771.810240983963,12153
772.6227588653564,10679
773.8497908115387,11596
774.6522738933563,11623
775.4644849300385,11975
776.2764899730682,13775
778.4593796730042,11323
2939.617156982422,11029
2945.0272948741913,12094
2948.698192834854,11595
2949.5371408462524,11606
2950.5180706977844,11597
2951.138685941696,11455
2951.9584279060364,11665
2952.543569803238,11935
2953.3563208580017,11966
2954.2221488952637,11115
2956.069680929184,11846
2956.870497941971,11654
2957.6832678318024,11734
2958.3271899223328,11887
2959.404809951782,11607
2960.201021671295,12028
2961.010568857193,11788
2961.8398208618164,11632
2962.6366357803345,10908
2963.877670764923,11792
2964.7268919944763,12178
2965.5134797096252,11587
2966.1352639198303,11810
2966.9383857250214,10501
