time,size
0.0,1875
2.401757001876831,983
2.5372159481048584,905
2.53798508644104,846
2.78707218170166,858
2.787484884262085,858
2.861276865005493,858
2.9409890174865723,858
3.0976390838623047,985
3.1158440113067627,945
3.1978189945220947,985
3.2005159854888916,1025
3.4918510913848877,905
3.492210865020752,945
3.580698013305664,945
3.6850688457489014,945
3.8594439029693604,985
3.8766560554504395,985
3.947869062423706,945
4.051966905593872,985
4.371145963668823,905
4.374770879745483,945
4.3882811069488525,905
4.430701017379761,985
4.722731113433838,905
4.735785007476807,985
4.739116907119751,1105
4.811574935913086,945
5.091048002243042,905
5.122365951538086,945
5.216001987457275,945
5.241527080535889,905
5.45804500579834,945
5.49026894569397,905
5.507591962814331,905
5.5822670459747314,945
5.828593969345093,945
5.857762813568115,905
5.875541925430298,945
5.949378967285156,985
6.196223974227905,905
6.225095987319946,937
6.2448999881744385,860
6.331480026245117,854
6.54543399810791,858
6.809359073638916,932
6.80998682975769,884
7.828577041625977,932
9.800852060317993,1783
21.249801874160767,938
28.391565084457397,2786
1595.591612815857,2022
1597.4035370349884,1732
1597.8923830986023,1637
1597.8932440280914,1684
1597.9481060504913,1625
1597.949317932129,1637
1597.989422082901,1637
1598.0482940673828,1637
1598.1859679222107,1676
1598.2264199256897,1639
1598.2275731563568,1633
1598.2586390972137,1637
1598.5672509670258,1777
1598.5689449310303,1605
1612.442682981491,1777
1616.0148119926453,2453
1617.8317639827728,1783
1669.7362229824066,2459
1673.930281162262,1783
1683.6895411014557,1783
1686.342118024826,2459
1688.1566400527954,1783
1691.1277070045471,2026
1692.6065831184387,1776
1692.7435081005096,1788
1692.7448379993439,1788
1692.8082208633423,1827
1708.5168919563293,1817
