time,size
0.0,350329
4.405126094818115,7749
21.73944115638733,8623
49.08429527282715,2037
61.95414710044861,2139
79.01896905899048,3042
91.48834705352783,318524
99.15904402732849,10993
126.33522701263428,1129
146.99444198608398,1184
155.75512218475342,148230
169.1680030822754,7750
181.61267518997192,120
182.3839671611786,80
193.86328721046448,26019
212.3010561466217,120
357.8985390663147,219929
391.4714982509613,72949
440.4911050796509,2806
463.8395552635193,185657
466.1680691242218,120
642.6236140727997,62071
644.363203048706,20325
672.6337580680847,3925
680.9243850708008,80
681.559100151062,120
856.0582280158997,151384
856.4298062324524,204347
861.6417570114136,50328
873.5203652381897,136024
901.7750372886658,110369
905.1606061458588,120
1081.3440201282501,186131
1088.7678291797638,157483
1105.2350792884827,1675
1112.7202122211456,15308
1133.1038160324097,120
1309.481483221054,159316
1314.9827680587769,346432
1364.3030259609222,12963
1413.927106142044,1621
1418.5769791603088,120
1422.226009130478,120
1594.4159090518951,165417
1599.2410111427307,383928
1610.293725013733,1293
1635.8977642059326,142186
1643.2120101451874,142740
1666.3867499828339,152907
1690.7224712371826,219966
1742.7005779743195,20838
1781.6828401088715,1220224
1785.11945104599,120
2007.9324860572815,1497
2014.2199730873108,1241
2024.950176000595,2194
2051.7757501602173,1987
2079.301278114319,1216
2092.9545142650604,2187
2139.38058924675,2889
2156.722263097763,1233
2181.6694552898407,2241
2210.5196261405945,1811
2217.3880779743195,4219
2239.54163312912,1293
2256.266193151474,1863
2273.440633058548,2316
2316.7524671554565,1241
2391.8469982147217,1294
2427.6388652324677,1429
2452.3949871063232,5697
2475.106968164444,3875
2528.2869951725006,1762
2563.827183008194,3288
2584.3132090568542,1237
2618.44837808609,2235
2642.351809024811,1241
2650.6049292087555,881
2661.0237431526184,1811
2680.117758989334,1214
2700.69206905365,1294
2711.082624197006,1241
2734.4345891475677,1210
2740.666374206543,131999
2754.9093391895294,5246
2782.047413110733,1294
2795.8926861286163,4190
2809.630897283554,1157
2821.1693530082703,2786
2847.0113310813904,796
2853.2985882759094,1244
2864.1606061458588,1160
2878.041199207306,2319
2898.88200712204,1241
2905.330286026001,1241
2925.5261793136597,2651
2939.161229133606,1163
2952.8355841636658,2299
2971.8903732299805,1294
2981.9662821292877,1938
2993.800814151764,1270
3001.1574470996857,1874
3014.6173231601715,3344
3032.4421820640564,3474
3057.461786031723,1241
3068.841015100479,2864
3075.640524148941,2209
3092.9168701171875,1294
3105.4715411663055,1294
3136.760833978653,1292
3143.1901910305023,1551
3198.4879462718964,1211
3212.1660702228546,1833
3225.791280269623,2315
3232.917135000229,1824
3243.2243921756744,1811
3253.082461118698,3220
3259.8285279273987,30848
3274.4858722686768,1241
3282.87455201149,2806
3301.9081420898438,796
3314.495996236801,1465
3330.825455188751,4912
3362.3987641334534,1739
3414.2354741096497,60223
3417.074486017227,120
3497.583113193512,80
3592.5384953022003,375160
3681.408308029175,35665
3744.021908044815,1232
3756.1900310516357,1259
3761.9050331115723,1294
3774.3844122886658,1863
3797.0213601589203,1874
3806.396286010742,465
3825.1907579898834,120
