time,size
0.0,1252
0.013826847076416016,1235
0.21983909606933594,1265
1.455353021621704,2047
6.7399210929870605,8747
7.201483964920044,1252
7.872194051742554,1445
7.874668836593628,1387
7.9904608726501465,11715
8.261389017105103,1242
8.261393070220947,1241
8.26163387298584,1246
8.262005090713501,1245
8.349350929260254,1241
8.370962142944336,1242
8.40177297592163,1240
8.432056903839111,1241
8.436683893203735,1237
8.46034288406372,1247
8.487664937973022,1257
8.520627975463867,1248
8.525422096252441,1243
8.547616004943848,1238
8.580615997314453,1244
8.6755211353302,1228
8.676155090332031,1234
8.677125930786133,1223
8.677464008331299,1229
8.766288042068481,1225
8.76875901222229,1231
8.768810033798218,1230
8.772726058959961,1232
8.853625059127808,1229
8.858695983886719,1234
427.3158221244812,1490
427.43144512176514,1473
428.85399293899536,1295
429.07638001441956,1325
429.4283540248871,2768
432.73971700668335,9087
433.2733919620514,1252
434.13057684898376,1445
434.13124799728394,1434
434.26541090011597,13107
434.53912901878357,1241
434.5395188331604,1242
434.53974294662476,1245
434.54000902175903,1246
434.62749195098877,1241
434.64609384536743,1242
434.69340896606445,1240
434.6957919597626,1241
434.71603894233704,1237
434.7335901260376,1247
434.7810881137848,1257
434.78407406806946,1248
434.8086121082306,1243
434.82037591934204,1238
434.8700408935547,1244
434.96682500839233,1228
434.967248916626,1234
434.96777296066284,1228
434.96939611434937,1210
435.05663895606995,1223
435.05841302871704,1229
435.0596799850464,1225
435.08213806152344,1231
435.14330983161926,1230
435.1454391479492,1232
435.1471848487854,1229
435.1678960323334,1234
1287.830806016922,1294
1287.9449899196625,1277
1288.887825012207,2106
1288.990082025528,2106
1292.8817279338837,1663
1293.1039719581604,1461
1293.1055929660797,1471
1293.10573387146,1519
1293.1061329841614,1515
1293.197331905365,1564
1293.1994569301605,3484
1293.2036669254303,1775
1293.2061121463776,2337
1293.2999439239502,1768
1293.416158914566,1510
1293.5021500587463,4271
1293.5125470161438,1556
1293.5166509151459,1560
1293.6933009624481,1557
1293.693881034851,1560
1293.6946201324463,1602
1293.8322079181671,4979
1294.4682350158691,1554
1294.471566915512,14645
1294.8233289718628,1614
1294.84174990654,1497
1294.8422560691833,1494
1296.5570731163025,1482
1594.9462051391602,1627
1728.5484910011292,1272
1728.6713769435883,1775
1729.4682550430298,1442
1729.4690108299255,1135
1729.4699349403381,1132
1729.470999956131,1905
1729.547122001648,1692
1729.7581729888916,1336
1729.758577823639,1943
1729.758845090866,1442
1730.0056121349335,1158
1730.0526220798492,1158
1730.0530121326447,1216
1730.2478160858154,1168
1730.2484059333801,1159
1730.2493090629578,1160
1730.5758731365204,1137
1737.1284811496735,1385
1737.2440450191498,1368
1737.374559879303,104
1737.3755881786346,1525
1737.5518290996552,1373
1737.6907839775085,1459
1740.8876399993896,2754
1740.8879470825195,1869
1740.88809299469,1331
1740.8884749412537,1286
1740.9589998722076,1766
1740.9750950336456,1582
1741.024705171585,4081
1741.5333268642426,1592
1741.5353438854218,1706
1741.5367848873138,5238
1741.538598060608,1537
1741.6220259666443,1360
1741.6284608840942,2135
1741.6374790668488,1409
1741.6448419094086,1507
1741.7047491073608,1826
1741.7291359901428,1624
1741.7453830242157,1618
1741.7937009334564,1477
1741.842549085617,1373
1741.857115983963,1445
1741.8828630447388,1369
1741.9942660331726,1488
1741.994656085968,1464
1741.995043039322,1694
1741.9952211380005,1409
1742.0918469429016,1413
1742.0963311195374,2149
1742.0982201099396,1410
1742.1217749118805,1481
1742.169340133667,1400
1742.2478229999542,1419
1742.2543349266052,1385
1742.264809846878,1397
1742.2925329208374,1423
1742.4315400123596,1408
1742.5849649906158,1395
1742.589282989502,1419
1742.5902910232544,1419
1742.6014518737793,1422
1743.1892130374908,1419
1743.1894810199738,1405
1743.1897571086884,1418
1743.1900131702423,1405
1743.2639169692993,1428
1743.2767720222473,1428
1743.2773809432983,1431
1743.279168844223,1427
1743.3522689342499,1415
1743.3667221069336,1415
1743.3698370456696,1414
1743.3787188529968,1424
1743.4341859817505,1327
1743.4462840557098,1328
1743.4572999477386,1392
1743.5031440258026,1396
1743.5218079090118,1397
2103.3735620975494,1085
2103.487522125244,1120
2103.782049894333,1604
2103.834890127182,220
2103.837568998337,1358
2104.2185871601105,2143
2104.382001876831,1490
2104.3992409706116,1812
2104.6243300437927,3095
2104.6246700286865,1444
2104.625104188919,1497
2104.625258922577,1601
2104.656481027603,1793
2104.662850856781,1541
2104.696370124817,1427
2104.7295920848846,1197
2104.7300550937653,1290
2104.7304508686066,1184
2104.7312428951263,1677
2104.7430560588837,1184
2104.8796050548553,1351
2104.8814210891724,1482
2104.881812095642,2741
2104.8824450969696,1489
2104.8834540843964,1489
2104.8843710422516,1249
2104.941288948059,1498
2104.941924095154,1490
2104.942834854126,2069
2104.944799900055,1489
2104.976364135742,1912
2109.268639087677,1611
2117.913207054138,1603
2126.123621940613,1482
2127.421620130539,4183
2130.2229268550873,1175
2130.2230899333954,1234
2130.2233169078827,1230
2130.247649908066,1235
2130.263512134552,1247
2130.2642600536346,1232
2130.2644140720367,1242
2130.342132091522,1235
2130.342960834503,1235
2130.3456320762634,1235
2130.3467609882355,1239
2130.376780986786,1241
2130.378429174423,1240
2130.4880669116974,1243
2130.4995160102844,1238
