time,size
0.0,496
6.299566984176636,496
70.53993701934814,496
76.58774709701538,496
115.84859800338745,496
151.08943891525269,496
154.62906694412231,496
197.02563905715942,496
208.00980687141418,496
257.1714370250702,496
260.8622488975525,496
299.9328279495239,496
334.5729730129242,496
348.99482583999634,496
403.94447207450867,496
406.0830030441284,496
446.2743558883667,496
454.604385137558,496
469.2473819255829,496
473.2437620162964,496
477.4831049442291,496
530.7172508239746,496
539.3369748592377,496
545.8458490371704,496
549.8054730892181,496
553.785933971405,496
562.2950909137726,496
566.9355931282043,496
573.2876119613647,496
596.9117579460144,496
639.1507980823517,496
663.627671957016,496
680.9370539188385,496
704.3772959709167,496
713.2979328632355,496
726.9890949726105,496
762.109405040741,496
770.9862079620361,496
781.8381078243256,496
790.3000769615173,496
794.9622089862823,496
812.3281941413879,496
827.1003420352936,496
833.8395700454712,496
840.7892620563507,496
850.5373859405518,496
852.196818113327,496
884.8498249053955,496
897.9707040786743,496
950.2105338573456,496
1006.0711691379547,496
1014.7516851425171,496
1024.928232908249,496
1025.413810968399,496
1033.6954300403595,496
1040.480369091034,496
1078.053633928299,496
1092.6332550048828,496
1170.3768711090088,496
1221.6959319114685,496
1352.4432129859924,496
1354.0852270126343,496
1371.147547006607,496
1387.2667140960693,496
1421.989895105362,496
1447.3386681079865,559
1467.3373219966888,496
1472.7659780979156,496
1514.1684031486511,496
1577.6388809680939,496
1642.4207499027252,496
1660.1298480033875,496
1679.5589709281921,496
1703.4512569904327,496
1711.1811881065369,496
1719.5828649997711,496
1728.1382110118866,496
1743.1426680088043,559
1743.7529361248016,496
1750.523460149765,496
1754.2299530506134,496
1784.7896819114685,496
1794.9520790576935,496
1797.9308569431305,496
1829.5341169834137,496
1837.060045003891,496
1843.0316681861877,496
1936.3343110084534,496
1943.895359992981,559
1976.3458290100098,496
1987.856241941452,496
2021.0697238445282,496
2066.013055086136,496
2073.507122039795,496
2094.86563706398,496
2125.126322031021,496
2128.07718706131,496
2129.1076860427856,496
2165.607915878296,496
2182.086555957794,496
2213.144075870514,496
2250.428819179535,496
2270.3281738758087,496
2288.1290090084076,496
2311.0191490650177,496
2324.081480026245,496
2331.340003967285,496
2335.6697130203247,496
2338.2883291244507,496
2352.398453950882,496
2402.099800825119,496
2402.1906900405884,496
2412.271465063095,496
2421.1715829372406,496
2424.390725851059,496
2448.93208193779,496
2453.061740875244,496
2458.888319015503,496
2463.032660961151,496
2496.2930088043213,496
2508.082247018814,496
2529.0740621089935,496
2554.791193962097,496
2577.474794149399,496
2597.8578588962555,496
2608.163218021393,559
2615.961889028549,496
2620.0532519817352,496
2655.074662923813,496
2678.085464954376,496
2704.1447019577026,496
2708.862452030182,496
2794.086436986923,496
2821.485810995102,496
2835.11638712883,496
2858.817608833313,559
2867.616203069687,496
2901.5877640247345,496
2918.598550796509,496
2963.7285408973694,496
2996.118628025055,496
3024.12819981575,496
3139.5609109401703,496
3181.051129102707,496
3215.641659975052,496
3237.4397900104523,496
3244.8338730335236,496
3274.3820281028748,496
3389.8756370544434,496
3408.415495157242,496
3443.0333409309387,496
3456.7363271713257,496
3457.6043798923492,496
3460.3926668167114,496
3482.8813560009003,496
3524.7591440677643,496
3530.898777961731,496
3569.963970899582,496
3593.0967950820923,496
3618.3908219337463,496
3622.6773941516876,496
3637.8984739780426,496
3669.1490619182587,496
3708.8182611465454,496
3712.717078924179,496
3730.028486967087,496
3748.589015007019,496
3783.218696117401,496
3790.99024105072,496
3807.721845149994,496
3821.7680978775024,496
3836.270679950714,496
3857.7791850566864,496
3872.3126339912415,496
