time,size
0.0,3579
0.43027210235595703,1453
0.44724297523498535,1457
0.46863722801208496,1454
0.5107202529907227,1459
0.5277211666107178,1457
0.5730409622192383,1454
0.5996272563934326,1459
0.6457650661468506,1465
0.6678471565246582,1463
0.6830141544342041,1463
0.6946871280670166,1461
0.7090201377868652,1464
0.7278499603271484,1465
0.7490589618682861,1462
0.7674961090087891,1462
0.7771351337432861,1464
6.494256019592285,3216
7.464710235595703,1570
7.476046085357666,1574
7.4904420375823975,1571
7.688873052597046,1574
7.705836296081543,1576
7.720452308654785,1575
7.926698207855225,1569
8.038907051086426,1568
8.047138214111328,1582
8.05774998664856,1576
8.122575044631958,1580
8.12655520439148,1581
8.128209114074707,1579
8.232945203781128,1577
8.319469213485718,1575
8.3245210647583,1582
8.339933156967163,1569
8.352763175964355,1579
11.848387241363525,3092
12.23930311203003,1508
12.250158071517944,1512
12.254624128341675,1509
12.271788120269775,1512
12.280745267868042,1514
12.294812202453613,1513
12.323400974273682,1505
12.339168071746826,1506
12.353679180145264,1517
12.356858968734741,1514
12.371907949447632,1517
12.385699987411499,1513
12.39721417427063,1515
12.404831171035767,1520
12.418982982635498,1520
12.429586172103882,1507
12.451199054718018,1519
12.453348159790039,1518
15.362468004226685,2973
15.684904098510742,1509
15.69510006904602,1513
15.703747987747192,1510
15.717087268829346,1513
15.729446172714233,1515
15.740869283676147,1514
15.758484125137329,1508
15.77283000946045,1516
15.777436256408691,1518
15.788753271102905,1515
15.80334997177124,1507
15.815254211425781,1521
15.838752269744873,1519
15.850810289382935,1520
15.864423036575317,1514
15.875601053237915,1518
15.884996175765991,1508
15.89934515953064,1521
39.692100048065186,2743
39.93528723716736,1457
39.94514513015747,1461
39.95115423202515,1458
40.01013517379761,1454
40.01476216316223,1463
40.015223026275635,1455
40.03605318069458,1466
40.04733109474182,1463
40.08402609825134,1463
40.09399104118347,1459
40.11035108566284,1622
40.12373614311218,1456
64.98124623298645,3211
65.37385511398315,1469
65.38461709022522,1473
65.3976821899414,1470
65.40914702415466,1473
65.41792726516724,1475
65.43322396278381,1474
65.45180702209473,1468
65.4595901966095,1476
65.47641015052795,1478
65.4796462059021,1475
65.49514293670654,1467
65.52271127700806,1481
65.53473997116089,1479
65.54445505142212,1480
65.5616500377655,1474
65.56985902786255,1478
65.58402729034424,1468
65.59692025184631,1481
118.6645450592041,2744
119.12781929969788,1494
119.13898396492004,1498
119.14936113357544,1495
119.16539812088013,1501
119.21055316925049,1505
119.25178408622742,1493
119.27708315849304,1502
119.38753819465637,1502
119.3951952457428,1500
119.41091108322144,1501
119.41847610473633,1492
119.42794013023376,1499
119.45631694793701,1498
119.47827506065369,1502
119.53769516944885,1500
119.59593725204468,1503
119.73035717010498,1493
119.7329671382904,1492
119.73760104179382,1502
119.75008606910706,1502
119.75898814201355,1500
119.76795101165771,1501
119.78070092201233,1492
119.78945016860962,1499
119.80490708351135,1498
119.81300091743469,1502
119.8229341506958,1500
119.8320140838623,1503
119.84122014045715,1502
119.87492203712463,1500
119.88326811790466,1506
119.89171314239502,1504
119.90222597122192,1504
119.91022729873657,1502
119.94545221328735,1504
119.9530701637268,1500
119.96302819252014,1507
119.98697710037231,1503
119.99891400337219,1506
120.01028203964233,1504
120.01942300796509,1505
120.03809905052185,1503
120.05052924156189,1505
120.05806803703308,1506
120.06716227531433,1503
120.0769522190094,1503
120.08853721618652,1505
120.11079001426697,1507
124.41071701049805,1492
124.42166209220886,1500
124.43302607536316,1493
124.4408311843872,1499
124.45679116249084,1501
126.49338722229004,2179
126.516428232193,4019
127.0172791481018,1470
127.02821016311646,1474
127.0420892238617,1471
127.05253410339355,1477
127.09758114814758,1481
127.13998532295227,1469
127.14998531341553,1478
127.1576840877533,1478
127.16779899597168,1476
127.1758382320404,1477
127.18607211112976,1468
127.19592022895813,1475
127.2084231376648,1474
127.21682405471802,1478
127.22810912132263,1476
127.23857498168945,1479
127.28903198242188,1468
127.30417728424072,1483
127.36395621299744,1477
127.37192010879517,1468
127.381422996521,1469
127.39268112182617,1475
127.39570808410645,1476
127.41813611984253,1478
127.42621922492981,1480
127.43594408035278,1480
127.44469904899597,1482
127.45488214492798,1476
127.4637451171875,1481
127.47263717651367,1479
127.48173022270203,1479
127.49078106880188,1481
127.51831603050232,1482
167.3355622291565,5987
168.42303919792175,1470
168.43389415740967,1474
168.4449622631073,1471
168.46009993553162,1477
168.50492310523987,1476
168.52626705169678,1481
168.55787301063538,1469
168.5684471130371,1478
168.57607221603394,1478
168.58598709106445,1476
168.59514904022217,1477
168.60426497459412,1468
168.61479806900024,1475
168.62582302093506,1474
168.63638401031494,1478
168.64701414108276,1476
168.65833020210266,1479
168.6848521232605,88
168.71165704727173,1468
168.7234981060028,1483
168.78228116035461,1468
168.79729914665222,1479
168.79787731170654,1478
168.81544995307922,1480
168.82759308815002,1479
168.82951021194458,1477
168.84748196601868,1482
168.86125326156616,1482
168.87210893630981,1475
168.88241910934448,1481
168.890869140625,1469
168.9301679134369,1476
168.94885110855103,1480
168.95726323127747,1476
168.9686381816864,1481
178.97146129608154,4304
179.72303009033203,1508
179.73481011390686,1512
179.74169516563416,1509
179.76130509376526,1515
179.78996801376343,1512
179.81235218048096,1514
179.8288550376892,1519
179.85311126708984,1507
179.86140608787537,1516
179.87170314788818,1516
179.88027906417847,1514
179.88924717903137,270
179.8955521583557,168
179.89928102493286,168
179.90332102775574,168
179.90683317184448,168
179.91048908233643,168
179.91401314735413,168
179.9189121723175,168
179.9224362373352,168
179.92601013183594,168
179.92951011657715,168
179.93301796913147,168
179.9367229938507,168
179.94028615951538,168
179.9438021183014,168
179.94859719276428,168
179.952082157135,168
179.95571517944336,168
179.95918011665344,168
180.00442218780518,168
180.0081729888916,168
180.01172614097595,168
180.01522302627563,168
180.0187211036682,168
180.0577471256256,1613
180.06798315048218,1628
180.13590002059937,1505
180.13669896125793,1506
180.1526050567627,1517
180.158301115036,1516
180.17255425453186,1520
180.1843011379242,1517
180.19836020469666,1513
180.2068910598755,1519
180.219877243042,1520
180.23216700553894,1515
180.24453115463257,1507
180.25740313529968,1518
180.29396796226501,1514
180.31234312057495,1518
180.32301807403564,1514
180.33188009262085,1519
182.00915908813477,4253
182.6364710330963,1509
182.64812111854553,1513
182.65224528312683,1510
182.6707580089569,1516
182.7002329826355,1513
182.7080841064453,1515
182.73273611068726,1520
182.755921125412,168
182.76096320152283,168
182.76472115516663,168
182.7686150074005,168
182.77394914627075,168
182.77776408195496,168
182.7813081741333,168
182.7854721546173,168
182.79401516914368,168
182.79799914360046,168
182.8033480644226,168
182.8078420162201,168
182.81340503692627,168
182.81950092315674,168
182.8256230354309,168
182.83165097236633,1515
182.8610372543335,1508
182.87050223350525,1516
182.88283514976501,1513
182.90326929092407,1514
182.91399908065796,1517
182.94673109054565,1515
182.97892117500305,1507
182.98669719696045,1518
183.0071361064911,1517
183.12609195709229,1507
183.1403341293335,1522
183.1989550590515,1508
183.20657014846802,1507
183.22428727149963,1517
183.22484707832336,1518
183.23810005187988,1508
183.24978804588318,1516
183.25616812705994,1518
183.2760031223297,1519
183.2855920791626,1521
183.29826617240906,1521
183.3078031539917,1514
183.32099604606628,1520
183.35524821281433,1515
183.37383103370667,1519
183.3838450908661,1515
183.3932602405548,1520
