0.076,0.064,0.032,0.032,0.053,0.037,0.065,0.033,0.036,0.042,0.096,0.037,0.064,0.026,0.038,0.245,0.097,0.333,0.033,0.027,0.026,0.034,0.059,0.166,0.043,0.046,0.103,0.071,0.121,0.157,0.075,0.032
0.072,0.060,0.026,0.026,0.049,0.034,0.061,0.028,0.032,0.046,0.100,0.042,0.060,0.023,0.042,0.241,0.101,0.329,0.038,0.023,0.025,0.030,0.064,0.162,0.040,0.050,0.107,0.075,0.126,0.153,0.081,0.036
0.018,0.024,0.072,0.074,0.033,0.055,0.023,0.070,0.063,0.126,0.181,0.120,0.023,0.097,0.122,0.161,0.182,0.249,0.117,0.087,0.098,0.058,0.143,0.083,0.047,0.128,0.188,0.156,0.207,0.073,0.160,0.116
0.050,0.042,0.022,0.024,0.030,0.018,0.040,0.022,0.021,0.074,0.130,0.069,0.039,0.046,0.071,0.213,0.131,0.299,0.066,0.036,0.047,0.020,0.092,0.135,0.020,0.077,0.137,0.105,0.155,0.124,0.109,0.065
0.071,0.064,0.039,0.039,0.055,0.044,0.062,0.040,0.043,0.049,0.101,0.044,0.063,0.032,0.044,0.240,0.103,0.328,0.041,0.034,0.032,0.042,0.066,0.161,0.047,0.052,0.109,0.077,0.127,0.152,0.083,0.038
0.069,0.062,0.022,0.023,0.050,0.031,0.060,0.023,0.028,0.059,0.114,0.054,0.059,0.031,0.056,0.228,0.115,0.315,0.051,0.026,0.033,0.031,0.077,0.150,0.036,0.063,0.122,0.090,0.140,0.139,0.094,0.050
0.084,0.073,0.026,0.025,0.061,0.039,0.074,0.028,0.035,0.034,0.088,0.029,0.073,0.017,0.030,0.253,0.089,0.341,0.025,0.018,0.017,0.038,0.050,0.175,0.047,0.039,0.095,0.063,0.113,0.165,0.068,0.024
0.404,0.417,0.467,0.469,0.429,0.450,0.416,0.466,0.459,0.521,0.576,0.516,0.416,0.493,0.518,0.236,0.577,0.152,0.513,0.483,0.493,0.453,0.539,0.314,0.443,0.524,0.584,0.552,0.602,0.323,0.556,0.512
0.028,0.018,0.036,0.038,0.011,0.021,0.017,0.034,0.027,0.089,0.144,0.084,0.017,0.061,0.086,0.197,0.145,0.285,0.081,0.052,0.061,0.022,0.107,0.118,0.015,0.092,0.152,0.120,0.170,0.109,0.124,0.080
0.025,0.023,0.051,0.053,0.028,0.040,0.027,0.049,0.043,0.103,0.159,0.099,0.025,0.075,0.100,0.183,0.160,0.271,0.095,0.066,0.075,0.044,0.122,0.104,0.036,0.106,0.166,0.134,0.184,0.095,0.138,0.094
0.041,0.037,0.053,0.054,0.036,0.044,0.038,0.051,0.044,0.092,0.143,0.088,0.037,0.070,0.090,0.201,0.145,0.289,0.087,0.063,0.070,0.047,0.109,0.122,0.041,0.094,0.149,0.118,0.166,0.113,0.129,0.086
0.073,0.066,0.044,0.045,0.054,0.043,0.064,0.044,0.046,0.069,0.120,0.063,0.063,0.046,0.064,0.225,0.122,0.309,0.059,0.045,0.047,0.045,0.083,0.151,0.045,0.072,0.128,0.096,0.146,0.136,0.100,0.059
0.053,0.045,0.019,0.021,0.034,0.015,0.044,0.017,0.018,0.068,0.123,0.063,0.043,0.040,0.065,0.218,0.124,0.306,0.060,0.030,0.040,0.019,0.086,0.139,0.020,0.071,0.131,0.099,0.149,0.130,0.103,0.059
0.110,0.098,0.051,0.048,0.086,0.065,0.099,0.050,0.058,0.028,0.072,0.031,0.098,0.037,0.037,0.279,0.074,0.367,0.033,0.040,0.036,0.062,0.047,0.200,0.072,0.032,0.076,0.049,0.089,0.191,0.063,0.035
0.035,0.031,0.054,0.054,0.034,0.044,0.034,0.051,0.044,0.092,0.143,0.088,0.032,0.070,0.090,0.200,0.146,0.288,0.087,0.063,0.070,0.047,0.109,0.121,0.041,0.094,0.149,0.118,0.166,0.112,0.128,0.087
0.137,0.144,0.180,0.182,0.153,0.168,0.143,0.181,0.174,0.223,0.268,0.218,0.145,0.196,0.219,0.092,0.269,0.162,0.213,0.191,0.198,0.171,0.234,0.077,0.162,0.227,0.275,0.249,0.294,0.078,0.248,0.213
0.041,0.040,0.071,0.072,0.048,0.061,0.046,0.071,0.062,0.113,0.159,0.108,0.045,0.087,0.108,0.183,0.160,0.271,0.104,0.081,0.089,0.061,0.125,0.104,0.057,0.118,0.166,0.138,0.184,0.095,0.140,0.102
