0.003,0.008,0.028,0.031,0.028,0.031,0.028,0.031,0.031,0.028,0.300,0.031,0.121,0.028,0.031,0.028,0.149,0.031,0.031,0.046,0.031,0.003,0.028,0.010,0.031,0.006,0.028,0.028,0.010,0.028,0.006,0.282,0.028,0.031,0.028,0.031,0.028,0.031,0.028,0.160,0.232,0.041,0.004,0.009,0.028,0.009,0.071,0.197,0.294,0.024,0.031,0.042,0.031,0.014,0.114,0.031,0.071,0.158,0.002
0.029,0.024,0.005,0.000,0.005,0.000,0.005,0.000,0.000,0.005,0.306,0.000,0.127,0.005,0.000,0.005,0.155,0.000,0.000,0.060,0.000,0.031,0.005,0.039,0.000,0.035,0.005,0.005,0.036,0.005,0.036,0.289,0.005,0.000,0.005,0.000,0.005,0.000,0.005,0.166,0.239,0.055,0.031,0.038,0.005,0.039,0.067,0.203,0.301,0.007,0.000,0.064,0.000,0.042,0.126,0.000,0.067,0.165,0.031
0.025,0.023,0.000,0.005,0.000,0.005,0.000,0.005,0.005,0.000,0.311,0.005,0.133,0.000,0.005,0.000,0.160,0.005,0.005,0.062,0.005,0.029,0.000,0.036,0.005,0.032,0.000,0.000,0.033,0.000,0.033,0.294,0.000,0.005,0.000,0.005,0.000,0.005,0.000,0.171,0.244,0.056,0.028,0.036,0.000,0.036,0.072,0.208,0.306,0.010,0.005,0.064,0.005,0.040,0.128,0.005,0.072,0.170,0.028
0.028,0.024,0.005,0.000,0.005,0.000,0.005,0.000,0.000,0.005,0.306,0.000,0.128,0.005,0.000,0.005,0.155,0.000,0.000,0.060,0.000,0.031,0.005,0.039,0.000,0.034,0.005,0.005,0.035,0.005,0.036,0.289,0.005,0.000,0.005,0.000,0.005,0.000,0.005,0.166,0.239,0.054,0.031,0.038,0.005,0.038,0.067,0.203,0.301,0.007,0.000,0.064,0.000,0.042,0.126,0.000,0.067,0.165,0.031
0.025,0.023,0.000,0.005,0.000,0.005,0.000,0.005,0.005,0.000,0.311,0.005,0.133,0.000,0.005,0.000,0.161,0.005,0.005,0.062,0.005,0.029,0.000,0.036,0.005,0.032,0.000,0.000,0.033,0.000,0.033,0.294,0.000,0.005,0.000,0.005,0.000,0.005,0.000,0.171,0.244,0.056,0.028,0.036,0.000,0.036,0.072,0.208,0.306,0.010,0.005,0.064,0.005,0.040,0.128,0.005,0.072,0.170,0.028
0.029,0.024,0.005,0.000,0.005,0.000,0.005,0.000,0.000,0.005,0.306,0.000,0.127,0.005,0.000,0.005,0.155,0.000,0.000,0.060,0.000,0.031,0.005,0.039,0.000,0.035,0.005,0.005,0.036,0.005,0.036,0.289,0.005,0.000,0.005,0.000,0.005,0.000,0.005,0.166,0.239,0.055,0.031,0.038,0.005,0.039,0.067,0.203,0.301,0.007,0.000,0.064,0.000,0.042,0.126,0.000,0.067,0.165,0.031
0.025,0.023,0.000,0.005,0.000,0.005,0.000,0.005,0.005,0.000,0.311,0.005,0.133,0.000,0.005,0.000,0.161,0.005,0.005,0.062,0.005,0.029,0.000,0.036,0.005,0.032,0.000,0.000,0.033,0.000,0.033,0.294,0.000,0.005,0.000,0.005,0.000,0.005,0.000,0.172,0.244,0.057,0.028,0.036,0.000,0.036,0.072,0.208,0.306,0.010,0.005,0.064,0.005,0.040,0.128,0.005,0.072,0.170,0.028
0.029,0.024,0.005,0.000,0.005,0.000,0.005,0.000,0.000,0.005,0.306,0.000,0.127,0.005,0.000,0.005,0.155,0.000,0.000,0.060,0.000,0.031,0.005,0.039,0.000,0.035,0.005,0.005,0.036,0.005,0.036,0.289,0.005,0.000,0.005,0.000,0.005,0.000,0.005,0.166,0.239,0.055,0.031,0.038,0.005,0.039,0.067,0.203,0.301,0.007,0.000,0.064,0.000,0.042,0.126,0.000,0.067,0.165,0.031
0.028,0.024,0.005,0.000,0.005,0.000,0.005,0.000,0.000,0.005,0.306,0.000,0.128,0.005,0.000,0.005,0.156,0.000,0.000,0.059,0.000,0.031,0.005,0.038,0.000,0.034,0.005,0.005,0.035,0.005,0.036,0.289,0.005,0.000,0.005,0.000,0.005,0.000,0.005,0.167,0.239,0.054,0.031,0.038,0.005,0.038,0.067,0.203,0.301,0.006,0.000,0.064,0.000,0.042,0.126,0.000,0.067,0.165,0.031
0.025,0.023,0.000,0.005,0.000,0.005,0.000,0.005,0.005,0.000,0.311,0.005,0.133,0.000,0.005,0.000,0.160,0.005,0.005,0.062,0.005,0.029,0.000,0.036,0.005,0.032,0.000,0.000,0.033,0.000,0.033,0.294,0.000,0.005,0.000,0.005,0.000,0.005,0.000,0.171,0.244,0.056,0.028,0.036,0.000,0.036,0.072,0.208,0.306,0.010,0.005,0.064,0.005,0.040,0.128,0.005,0.072,0.170,0.028
