0.044,0.058,0.052,0.044,0.044,0.071,0.049,0.042,0.065,0.065,0.028,0.044,0.062,0.040,0.062,0.052,0.022,0.052,0.062,0.048,0.043,0.040,0.055,0.061,0.050,0.062,0.044,0.062,0.044,0.059,0.069,0.054,0.049,0.045,0.045,0.048,0.065,0.049,0.061,0.055,0.052,0.061,0.050,0.032,0.085,0.059,0.050,0.046,0.062,0.059,0.069,0.062,0.028,0.053,0.088,0.050,0.085,0.082,0.049,0.056,0.032,0.050,0.066,0.042,0.054,0.069,0.058,0.052,0.043,0.062,0.054,0.065,0.043,0.050,0.082,0.054,0.052,0.061,0.055,0.085,0.074,0.045,0.058,0.076,0.055,0.065,0.084,0.059,0.062,0.061,0.069,0.043,0.076,0.055,0.071,0.044,0.059,0.058,0.056,0.058,0.065,0.042,0.062,0.032,0.058,0.026,0.050,0.065,0.058,0.088,0.056,0.054,0.052,0.066,0.054
0.036,0.040,0.034,0.020,0.036,0.045,0.043,0.027,0.060,0.042,0.030,0.036,0.056,0.027,0.056,0.046,0.024,0.034,0.056,0.044,0.028,0.027,0.042,0.041,0.039,0.056,0.033,0.059,0.026,0.036,0.044,0.033,0.032,0.025,0.045,0.044,0.060,0.043,0.052,0.031,0.034,0.069,0.034,0.027,0.069,0.036,0.039,0.031,0.040,0.037,0.044,0.059,0.030,0.038,0.073,0.034,0.069,0.083,0.043,0.035,0.024,0.039,0.050,0.027,0.033,0.044,0.031,0.047,0.028,0.059,0.033,0.046,0.036,0.034,0.083,0.033,0.034,0.069,0.027,0.069,0.053,0.045,0.034,0.066,0.031,0.070,0.066,0.040,0.059,0.041,0.044,0.036,0.066,0.027,0.050,0.026,0.040,0.035,0.034,0.039,0.060,0.027,0.040,0.027,0.034,0.019,0.034,0.042,0.031,0.073,0.035,0.033,0.047,0.050,0.033
0.036,0.048,0.050,0.055,0.036,0.071,0.028,0.051,0.028,0.047,0.046,0.036,0.026,0.051,0.026,0.030,0.068,0.050,0.026,0.032,0.047,0.051,0.034,0.039,0.035,0.026,0.043,0.024,0.051,0.043,0.040,0.050,0.051,0.050,0.031,0.032,0.028,0.028,0.026,0.059,0.050,0.017,0.044,0.047,0.046,0.043,0.035,0.070,0.050,0.060,0.040,0.024,0.046,0.039,0.047,0.044,0.046,0.041,0.028,0.077,0.060,0.035,0.035,0.051,0.044,0.040,0.069,0.029,0.047,0.024,0.044,0.042,0.034,0.044,0.041,0.044,0.050,0.017,0.055,0.046,0.047,0.031,0.068,0.037,0.059,0.026,0.045,0.046,0.024,0.039,0.040,0.034,0.037,0.055,0.072,0.051,0.046,0.071,0.067,0.048,0.028,0.051,0.050,0.047,0.068,0.057,0.044,0.047,0.069,0.047,0.077,0.044,0.029,0.035,0.044
0.039,0.052,0.052,0.055,0.039,0.073,0.032,0.052,0.039,0.053,0.049,0.039,0.034,0.048,0.034,0.034,0.068,0.052,0.034,0.034,0.045,0.048,0.035,0.041,0.035,0.034,0.044,0.027,0.050,0.048,0.046,0.052,0.054,0.049,0.037,0.034,0.039,0.032,0.030,0.061,0.052,0.027,0.046,0.044,0.049,0.048,0.035,0.070,0.050,0.063,0.046,0.027,0.049,0.042,0.052,0.046,0.049,0.045,0.032,0.078,0.059,0.035,0.040,0.052,0.047,0.046,0.070,0.033,0.045,0.027,0.047,0.049,0.035,0.046,0.045,0.047,0.052,0.027,0.055,0.049,0.054,0.037,0.071,0.039,0.061,0.032,0.048,0.049,0.027,0.041,0.046,0.035,0.039,0.055,0.071,0.050,0.049,0.071,0.070,0.052,0.039,0.052,0.050,0.046,0.071,0.056,0.046,0.053,0.070,0.052,0.078,0.047,0.033,0.040,0.047
0.044,0.047,0.053,0.059,0.044,0.069,0.035,0.055,0.027,0.042,0.055,0.044,0.021,0.058,0.021,0.034,0.080,0.053,0.021,0.044,0.051,0.058,0.038,0.039,0.042,0.021,0.048,0.022,0.055,0.042,0.037,0.048,0.048,0.052,0.038,0.044,0.027,0.035,0.024,0.059,0.053,0.043,0.046,0.061,0.020,0.042,0.042,0.080,0.051,0.055,0.037,0.022,0.055,0.042,0.027,0.046,0.020,0.023,0.035,0.074,0.071,0.042,0.033,0.055,0.046,0.037,0.070,0.033,0.051,0.022,0.046,0.036,0.044,0.046,0.023,0.046,0.053,0.043,0.056,0.020,0.039,0.038,0.064,0.017,0.059,0.037,0.020,0.049,0.022,0.039,0.037,0.044,0.017,0.056,0.071,0.055,0.049,0.070,0.063,0.047,0.027,0.055,0.051,0.055,0.064,0.062,0.046,0.042,0.070,0.027,0.074,0.046,0.033,0.033,0.046
0.020,0.031,0.033,0.033,0.020,0.055,0.017,0.029,0.033,0.039,0.028,0.020,0.029,0.030,0.029,0.020,0.048,0.033,0.029,0.021,0.025,0.030,0.022,0.027,0.023,0.029,0.024,0.028,0.030,0.033,0.037,0.028,0.034,0.028,0.019,0.021,0.033,0.017,0.026,0.039,0.033,0.029,0.027,0.029,0.052,0.033,0.023,0.049,0.036,0.042,0.037,0.028,0.028,0.028,0.053,0.027,0.052,0.050,0.017,0.056,0.039,0.023,0.033,0.029,0.029,0.037,0.047,0.020,0.025,0.028,0.029,0.038,0.017,0.027,0.050,0.029,0.033,0.029,0.033,0.052,0.044,0.019,0.050,0.042,0.039,0.034,0.050,0.034,0.028,0.027,0.037,0.017,0.042,0.033,0.054,0.030,0.034,0.050,0.048,0.031,0.033,0.029,0.036,0.025,0.050,0.035,0.027,0.039,0.047,0.053,0.056,0.029,0.020,0.033,0.029
0.052,0.066,0.049,0.042,0.052,0.065,0.063,0.044,0.080,0.065,0.044,0.052,0.075,0.044,0.075,0.065,0.015,0.049,0.075,0.059,0.047,0.044,0.065,0.065,0.056,0.075,0.048,0.075,0.048,0.058,0.068,0.059,0.053,0.049,0.061,0.059,0.080,0.063,0.070,0.050,0.049,0.083,0.049,0.040,0.094,0.058,0.056,0.040,0.059,0.063,0.068,0.075,0.044,0.058,0.098,0.049,0.094,0.100,0.063,0.045,0.030,0.056,0.075,0.044,0.053,0.068,0.051,0.066,0.047,0.075,0.053,0.069,0.053,0.049,0.100,0.053,0.049,0.083,0.051,0.094,0.080,0.061,0.053,0.087,0.050,0.084,0.092,0.059,0.075,0.065,0.068,0.053,0.087,0.051,0.068,0.048,0.059,0.058,0.048,0.066,0.080,0.044,0.059,0.043,0.053,0.033,0.049,0.065,0.051,0.098,0.045,0.053,0.066,0.075,0.053
0.032,0.048,0.043,0.051,0.032,0.065,0.033,0.045,0.034,0.043,0.046,0.032,0.028,0.045,0.028,0.030,0.063,0.043,0.028,0.025,0.041,0.045,0.037,0.040,0.028,0.028,0.036,0.028,0.046,0.037,0.036,0.048,0.044,0.045,0.029,0.025,0.034,0.033,0.028,0.053,0.043,0.028,0.037,0.042,0.052,0.037,0.028,0.065,0.043,0.057,0.036,0.028,0.046,0.031,0.056,0.037,0.052,0.049,0.033,0.070,0.056,0.028,0.039,0.045,0.038,0.036,0.064,0.030,0.041,0.028,0.038,0.038,0.029,0.037,0.049,0.038,0.043,0.028,0.050,0.052,0.043,0.029,0.061,0.041,0.053,0.019,0.050,0.039,0.028,0.040,0.036,0.029,0.041,0.050,0.064,0.046,0.039,0.065,0.061,0.048,0.034,0.045,0.043,0.043,0.061,0.052,0.037,0.043,0.064,0.056,0.070,0.038,0.030,0.039,0.038
0.031,0.043,0.047,0.050,0.031,0.066,0.026,0.047,0.031,0.044,0.042,0.031,0.026,0.049,0.026,0.028,0.064,0.047,0.026,0.029,0.044,0.049,0.031,0.034,0.032,0.026,0.038,0.019,0.048,0.040,0.038,0.045,0.048,0.046,0.030,0.029,0.031,0.026,0.022,0.054,0.047,0.026,0.040,0.046,0.036,0.040,0.032,0.066,0.046,0.054,0.038,0.019,0.042,0.039,0.039,0.040,0.036,0.032,0.026,0.071,0.057,0.032,0.030,0.047,0.041,0.038,0.063,0.027,0.044,0.019,0.041,0.041,0.033,0.040,0.032,0.041,0.047,0.026,0.049,0.036,0.046,0.030,0.063,0.027,0.054,0.030,0.035,0.045,0.019,0.034,0.038,0.033,0.027,0.049,0.068,0.048,0.045,0.066,0.063,0.043,0.031,0.047,0.046,0.043,0.063,0.052,0.040,0.044,0.063,0.039,0.071,0.041,0.027,0.030,0.041
0.044,0.055,0.037,0.030,0.044,0.052,0.054,0.034,0.073,0.055,0.038,0.044,0.066,0.034,0.066,0.056,0.020,0.037,0.066,0.050,0.037,0.034,0.053,0.056,0.046,0.066,0.041,0.066,0.035,0.048,0.054,0.046,0.044,0.038,0.053,0.050,0.073,0.054,0.061,0.036,0.037,0.076,0.040,0.032,0.084,0.048,0.046,0.027,0.044,0.052,0.054,0.066,0.038,0.047,0.088,0.040,0.084,0.090,0.054,0.034,0.022,0.046,0.064,0.034,0.041,0.054,0.037,0.057,0.037,0.066,0.041,0.060,0.043,0.040,0.090,0.041,0.037,0.076,0.038,0.084,0.068,0.053,0.041,0.077,0.036,0.075,0.081,0.046,0.066,0.056,0.054,0.043,0.077,0.038,0.051,0.035,0.046,0.043,0.036,0.055,0.073,0.034,0.044,0.034,0.041,0.026,0.040,0.055,0.037,0.088,0.034,0.041,0.057,0.064,0.041
