0.022,0.090,0.024,0.018,0.022,0.026,0.055,0.066,0.101,0.130,0.075,0.022,0.044,0.033,0.044,0.057,0.026,0.024,0.044,0.030,0.010,0.033,0.025,0.023,0.026,0.044,0.025,0.021,0.026,0.080,0.029,0.145,0.125,0.035,0.061,0.030,0.101,0.055,0.025,0.017,0.024,0.022,0.024,0.016,0.050,0.080,0.026,0.021,0.029,0.128,0.029,0.021,0.075,0.032,0.085,0.024,0.050,0.029,0.055,0.016,0.027,0.026,0.028,0.066,0.025,0.029,0.021,0.058,0.010,0.021,0.025,0.147,0.022,0.024,0.029,0.025,0.024,0.022,0.027,0.050,0.025,0.061,0.147,0.022,0.017,0.041,0.047,0.022,0.021,0.023,0.029,0.022,0.022,0.027,0.024,0.026,0.022,0.029,0.150,0.091,0.101,0.066,0.029,0.017,0.147,0.023,0.024,0.130,0.021,0.085,0.016,0.025,0.058,0.028,0.025
0.014,0.079,0.014,0.021,0.014,0.012,0.041,0.053,0.092,0.122,0.063,0.014,0.029,0.010,0.029,0.046,0.019,0.014,0.029,0.021,0.022,0.010,0.012,0.017,0.016,0.029,0.011,0.016,0.017,0.070,0.020,0.137,0.116,0.017,0.053,0.021,0.092,0.041,0.018,0.018,0.014,0.017,0.015,0.020,0.038,0.070,0.016,0.023,0.011,0.120,0.020,0.016,0.063,0.019,0.075,0.015,0.038,0.015,0.041,0.021,0.014,0.016,0.014,0.053,0.016,0.020,0.019,0.047,0.022,0.016,0.016,0.139,0.021,0.015,0.015,0.016,0.014,0.017,0.012,0.038,0.018,0.053,0.139,0.015,0.018,0.023,0.036,0.015,0.016,0.017,0.020,0.021,0.015,0.012,0.013,0.017,0.015,0.021,0.141,0.080,0.092,0.053,0.011,0.017,0.139,0.018,0.015,0.122,0.019,0.075,0.021,0.016,0.047,0.014,0.016
0.011,0.079,0.011,0.017,0.011,0.013,0.041,0.054,0.092,0.122,0.064,0.011,0.029,0.012,0.029,0.046,0.015,0.011,0.029,0.019,0.016,0.012,0.006,0.015,0.012,0.029,0.008,0.011,0.016,0.070,0.016,0.137,0.116,0.014,0.053,0.019,0.092,0.041,0.013,0.012,0.011,0.013,0.009,0.020,0.038,0.070,0.012,0.022,0.010,0.120,0.016,0.011,0.064,0.018,0.075,0.009,0.038,0.014,0.041,0.015,0.012,0.012,0.012,0.054,0.011,0.016,0.014,0.047,0.016,0.011,0.011,0.139,0.015,0.009,0.014,0.011,0.011,0.013,0.013,0.038,0.015,0.053,0.139,0.009,0.012,0.024,0.036,0.010,0.011,0.015,0.016,0.015,0.009,0.013,0.011,0.016,0.010,0.021,0.141,0.081,0.092,0.054,0.010,0.012,0.139,0.016,0.009,0.122,0.014,0.075,0.015,0.011,0.047,0.012,0.011
0.014,0.088,0.019,0.011,0.014,0.024,0.052,0.061,0.101,0.131,0.072,0.014,0.039,0.025,0.039,0.055,0.027,0.019,0.039,0.028,0.010,0.025,0.019,0.010,0.024,0.039,0.015,0.017,0.016,0.080,0.025,0.145,0.124,0.028,0.063,0.028,0.101,0.052,0.022,0.014,0.019,0.017,0.018,0.008,0.048,0.080,0.024,0.015,0.023,0.128,0.025,0.017,0.072,0.030,0.085,0.018,0.048,0.023,0.052,0.014,0.018,0.024,0.023,0.061,0.021,0.025,0.019,0.056,0.010,0.017,0.021,0.147,0.021,0.018,0.023,0.021,0.019,0.017,0.015,0.048,0.023,0.063,0.149,0.018,0.014,0.037,0.046,0.016,0.017,0.010,0.025,0.021,0.018,0.015,0.021,0.016,0.016,0.025,0.150,0.090,0.101,0.061,0.023,0.016,0.149,0.024,0.018,0.131,0.019,0.085,0.014,0.021,0.056,0.023,0.021
0.023,0.070,0.019,0.031,0.023,0.012,0.036,0.053,0.081,0.111,0.060,0.023,0.031,0.014,0.031,0.041,0.014,0.019,0.031,0.022,0.028,0.014,0.017,0.028,0.014,0.031,0.019,0.021,0.025,0.060,0.022,0.125,0.105,0.013,0.044,0.022,0.081,0.036,0.021,0.022,0.019,0.022,0.020,0.034,0.037,0.060,0.014,0.030,0.014,0.109,0.022,0.021,0.060,0.013,0.064,0.020,0.037,0.019,0.036,0.025,0.020,0.014,0.016,0.053,0.019,0.022,0.022,0.041,0.028,0.021,0.019,0.127,0.015,0.020,0.019,0.019,0.019,0.022,0.025,0.037,0.015,0.044,0.128,0.018,0.022,0.015,0.035,0.019,0.021,0.028,0.022,0.015,0.018,0.025,0.013,0.025,0.019,0.027,0.130,0.071,0.081,0.053,0.014,0.022,0.128,0.013,0.020,0.111,0.022,0.064,0.025,0.019,0.041,0.016,0.019
0.137,0.057,0.132,0.138,0.137,0.128,0.095,0.084,0.044,0.038,0.073,0.137,0.108,0.129,0.108,0.090,0.124,0.132,0.108,0.120,0.141,0.129,0.132,0.138,0.128,0.108,0.135,0.131,0.133,0.069,0.127,0.027,0.040,0.124,0.083,0.120,0.044,0.095,0.127,0.136,0.132,0.133,0.135,0.144,0.098,0.069,0.128,0.134,0.130,0.024,0.127,0.131,0.073,0.126,0.060,0.135,0.098,0.128,0.095,0.133,0.134,0.128,0.127,0.084,0.130,0.127,0.130,0.089,0.141,0.131,0.130,0.019,0.129,0.135,0.128,0.130,0.132,0.133,0.136,0.098,0.128,0.083,0.017,0.133,0.136,0.119,0.100,0.132,0.131,0.138,0.127,0.129,0.133,0.136,0.130,0.133,0.132,0.128,0.013,0.056,0.044,0.084,0.130,0.134,0.017,0.127,0.135,0.038,0.130,0.060,0.133,0.130,0.089,0.127,0.130
0.009,0.080,0.010,0.018,0.009,0.013,0.043,0.054,0.093,0.123,0.065,0.009,0.030,0.013,0.030,0.047,0.017,0.010,0.030,0.020,0.016,0.013,0.010,0.013,0.011,0.030,0.004,0.012,0.015,0.072,0.015,0.138,0.117,0.015,0.055,0.020,0.093,0.043,0.014,0.011,0.010,0.012,0.008,0.019,0.040,0.072,0.011,0.021,0.009,0.121,0.015,0.012,0.065,0.017,0.076,0.008,0.040,0.013,0.043,0.016,0.009,0.011,0.012,0.054,0.010,0.015,0.015,0.048,0.016,0.012,0.010,0.140,0.014,0.008,0.013,0.010,0.010,0.012,0.013,0.040,0.013,0.055,0.141,0.009,0.011,0.024,0.037,0.010,0.012,0.013,0.015,0.014,0.009,0.013,0.010,0.015,0.010,0.022,0.143,0.082,0.093,0.054,0.009,0.012,0.141,0.014,0.008,0.123,0.015,0.076,0.016,0.010,0.048,0.012,0.010
0.013,0.080,0.013,0.009,0.013,0.017,0.043,0.053,0.093,0.122,0.064,0.013,0.029,0.022,0.029,0.046,0.018,0.013,0.029,0.017,0.016,0.022,0.014,0.012,0.019,0.029,0.014,0.008,0.010,0.071,0.020,0.138,0.116,0.023,0.054,0.017,0.093,0.043,0.011,0.014,0.013,0.013,0.015,0.014,0.039,0.071,0.019,0.011,0.022,0.120,0.020,0.008,0.064,0.029,0.077,0.015,0.039,0.016,0.043,0.009,0.015,0.019,0.017,0.053,0.015,0.020,0.009,0.048,0.016,0.008,0.015,0.139,0.016,0.015,0.016,0.015,0.013,0.013,0.011,0.039,0.018,0.054,0.140,0.020,0.014,0.035,0.036,0.011,0.008,0.012,0.020,0.016,0.020,0.011,0.019,0.010,0.011,0.013,0.142,0.081,0.093,0.053,0.022,0.010,0.140,0.018,0.015,0.122,0.009,0.077,0.009,0.015,0.048,0.017,0.015
0.034,0.094,0.038,0.026,0.034,0.037,0.058,0.068,0.108,0.137,0.079,0.034,0.045,0.044,0.045,0.061,0.040,0.038,0.045,0.038,0.029,0.044,0.036,0.031,0.043,0.045,0.035,0.031,0.032,0.086,0.045,0.152,0.130,0.047,0.069,0.038,0.108,0.058,0.035,0.034,0.038,0.037,0.038,0.024,0.054,0.086,0.043,0.029,0.043,0.135,0.045,0.031,0.079,0.049,0.092,0.038,0.054,0.040,0.058,0.031,0.037,0.043,0.041,0.068,0.039,0.045,0.033,0.062,0.029,0.031,0.039,0.154,0.038,0.038,0.040,0.039,0.038,0.037,0.030,0.054,0.042,0.069,0.155,0.038,0.034,0.056,0.052,0.034,0.031,0.031,0.045,0.038,0.038,0.030,0.039,0.032,0.034,0.032,0.157,0.096,0.108,0.068,0.043,0.031,0.155,0.040,0.038,0.137,0.033,0.092,0.031,0.039,0.062,0.041,0.039
0.155,0.075,0.150,0.155,0.155,0.145,0.113,0.101,0.062,0.034,0.091,0.155,0.126,0.147,0.126,0.109,0.142,0.150,0.126,0.138,0.159,0.147,0.149,0.157,0.147,0.126,0.153,0.149,0.151,0.084,0.145,0.043,0.040,0.143,0.102,0.138,0.062,0.113,0.144,0.155,0.150,0.151,0.153,0.162,0.116,0.084,0.147,0.153,0.148,0.035,0.145,0.149,0.091,0.146,0.079,0.153,0.116,0.145,0.113,0.152,0.152,0.147,0.145,0.101,0.148,0.145,0.147,0.108,0.159,0.149,0.148,0.019,0.148,0.153,0.145,0.148,0.150,0.151,0.154,0.116,0.148,0.102,0.019,0.153,0.155,0.138,0.118,0.151,0.149,0.157,0.145,0.148,0.153,0.154,0.149,0.151,0.151,0.145,0.023,0.073,0.062,0.101,0.148,0.152,0.019,0.147,0.153,0.034,0.147,0.079,0.152,0.148,0.108,0.145,0.148
