0.171,0.077,0.126,0.135,0.099,0.169,0.113,0.158,0.143,0.149,0.151,0.075,0.133,0.189,0.112,0.203,0.106,0.003,0.175,0.119,0.148,0.161,0.131,0.158,0.126,0.153,0.162,0.126,0.208,0.159
0.252,0.211,0.104,0.116,0.252,0.260,0.137,0.263,0.137,0.213,0.257,0.154,0.123,0.275,0.159,0.289,0.089,0.174,0.000,0.162,0.139,0.217,0.108,0.236,0.100,0.028,0.021,0.105,0.299,0.245
0.095,0.129,0.098,0.099,0.119,0.102,0.026,0.104,0.098,0.062,0.097,0.136,0.089,0.122,0.054,0.131,0.074,0.118,0.162,0.000,0.091,0.069,0.099,0.080,0.098,0.136,0.150,0.098,0.140,0.096
0.126,0.182,0.036,0.024,0.199,0.130,0.078,0.146,0.015,0.110,0.140,0.163,0.020,0.137,0.070,0.151,0.092,0.148,0.140,0.091,0.000,0.103,0.032,0.119,0.040,0.117,0.128,0.035,0.160,0.127
0.047,0.179,0.122,0.115,0.174,0.048,0.089,0.069,0.110,0.035,0.055,0.187,0.107,0.066,0.091,0.076,0.132,0.162,0.217,0.069,0.103,0.000,0.119,0.039,0.123,0.192,0.204,0.122,0.095,0.042
0.132,0.182,0.026,0.020,0.200,0.140,0.078,0.153,0.011,0.115,0.148,0.161,0.011,0.147,0.064,0.162,0.090,0.134,0.128,0.091,0.017,0.108,0.022,0.125,0.029,0.106,0.116,0.025,0.172,0.137
0.028,0.172,0.141,0.134,0.162,0.036,0.102,0.048,0.127,0.041,0.038,0.188,0.126,0.057,0.091,0.066,0.149,0.159,0.236,0.080,0.119,0.039,0.138,0.000,0.142,0.210,0.224,0.140,0.083,0.041
0.152,0.178,0.013,0.018,0.199,0.160,0.077,0.167,0.038,0.124,0.161,0.144,0.024,0.175,0.071,0.189,0.075,0.127,0.102,0.092,0.039,0.120,0.013,0.139,0.010,0.080,0.090,0.013,0.198,0.147
0.219,0.179,0.079,0.090,0.217,0.226,0.103,0.228,0.107,0.179,0.222,0.127,0.093,0.241,0.125,0.255,0.055,0.145,0.037,0.127,0.111,0.183,0.085,0.202,0.077,0.009,0.029,0.079,0.264,0.212
0.236,0.197,0.089,0.102,0.238,0.244,0.123,0.247,0.120,0.196,0.241,0.140,0.109,0.256,0.144,0.272,0.075,0.159,0.023,0.148,0.125,0.201,0.094,0.221,0.085,0.028,0.004,0.090,0.284,0.230
0.142,0.189,0.013,0.021,0.208,0.154,0.086,0.166,0.027,0.127,0.162,0.155,0.021,0.158,0.070,0.174,0.086,0.132,0.117,0.100,0.032,0.121,0.017,0.138,0.017,0.096,0.103,0.012,0.184,0.153
0.065,0.222,0.196,0.183,0.207,0.067,0.165,0.077,0.165,0.112,0.073,0.247,0.176,0.052,0.141,0.034,0.212,0.209,0.299,0.140,0.160,0.095,0.191,0.083,0.200,0.273,0.287,0.195,0.000,0.080
0.039,0.175,0.158,0.145,0.164,0.032,0.120,0.055,0.141,0.061,0.035,0.197,0.139,0.051,0.123,0.056,0.166,0.164,0.253,0.097,0.131,0.043,0.151,0.039,0.157,0.226,0.241,0.157,0.073,0.009
