0.136,0.028,0.062,0.072,0.051,0.139,0.047,0.130,0.081,0.109,0.125,0.012,0.069,0.154,0.069,0.165,0.000,0.033,0.073,0.064,0.076,0.117,0.068,0.121,0.063,0.046,0.061,0.062,0.167,0.122
0.120,0.043,0.039,0.048,0.052,0.124,0.042,0.115,0.055,0.094,0.110,0.040,0.045,0.137,0.048,0.150,0.034,0.002,0.087,0.056,0.061,0.102,0.044,0.107,0.038,0.065,0.075,0.039,0.152,0.112
0.206,0.097,0.104,0.116,0.123,0.210,0.118,0.201,0.136,0.179,0.196,0.068,0.123,0.223,0.134,0.236,0.073,0.086,0.000,0.136,0.139,0.186,0.108,0.193,0.100,0.027,0.021,0.105,0.238,0.192
0.074,0.040,0.073,0.074,0.015,0.077,0.018,0.068,0.072,0.052,0.062,0.069,0.063,0.096,0.050,0.103,0.064,0.055,0.136,0.000,0.065,0.062,0.074,0.062,0.072,0.109,0.125,0.072,0.104,0.069
0.080,0.068,0.036,0.023,0.070,0.081,0.060,0.085,0.015,0.077,0.080,0.077,0.019,0.086,0.045,0.098,0.077,0.061,0.139,0.065,0.000,0.073,0.031,0.076,0.040,0.116,0.127,0.035,0.100,0.076
0.031,0.093,0.092,0.085,0.074,0.028,0.075,0.037,0.079,0.028,0.025,0.121,0.076,0.045,0.082,0.053,0.117,0.103,0.186,0.062,0.073,0.000,0.088,0.026,0.093,0.161,0.174,0.091,0.064,0.020
0.086,0.069,0.026,0.019,0.071,0.090,0.060,0.092,0.011,0.081,0.088,0.076,0.011,0.096,0.039,0.109,0.074,0.047,0.128,0.066,0.017,0.078,0.021,0.082,0.029,0.105,0.115,0.025,0.111,0.085
0.023,0.097,0.097,0.090,0.074,0.028,0.076,0.029,0.083,0.030,0.021,0.126,0.082,0.047,0.073,0.054,0.121,0.108,0.193,0.062,0.076,0.026,0.095,0.000,0.099,0.166,0.180,0.097,0.062,0.032
0.105,0.063,0.013,0.018,0.070,0.110,0.059,0.105,0.038,0.090,0.100,0.058,0.023,0.124,0.046,0.135,0.059,0.039,0.101,0.066,0.039,0.089,0.012,0.095,0.009,0.080,0.090,0.013,0.137,0.095
0.172,0.064,0.078,0.090,0.087,0.176,0.084,0.166,0.107,0.145,0.161,0.041,0.092,0.189,0.099,0.202,0.039,0.057,0.036,0.100,0.110,0.152,0.084,0.157,0.077,0.009,0.028,0.079,0.203,0.159
0.190,0.083,0.089,0.102,0.109,0.194,0.104,0.185,0.120,0.162,0.180,0.054,0.109,0.205,0.119,0.219,0.059,0.071,0.023,0.122,0.125,0.171,0.094,0.178,0.085,0.027,0.004,0.090,0.223,0.178
0.096,0.075,0.013,0.021,0.079,0.104,0.068,0.104,0.026,0.093,0.101,0.070,0.021,0.107,0.045,0.121,0.070,0.045,0.116,0.075,0.031,0.091,0.017,0.094,0.017,0.095,0.103,0.012,0.124,0.100
0.049,0.143,0.135,0.123,0.119,0.050,0.122,0.063,0.104,0.082,0.058,0.172,0.115,0.040,0.105,0.025,0.167,0.153,0.238,0.105,0.100,0.064,0.131,0.062,0.139,0.212,0.226,0.134,0.000,0.068
0.032,0.104,0.106,0.093,0.082,0.025,0.085,0.044,0.089,0.041,0.025,0.133,0.087,0.044,0.096,0.049,0.129,0.117,0.201,0.070,0.079,0.021,0.099,0.030,0.105,0.174,0.189,0.105,0.062,0.009
