FlowID,Leaf,Size,StartTime,EndTime,CompletionTime
24,30,400,0.00123,0.0704669,0.0692369
34,58,1304,0.00153,0.0730228,0.0714928
37,58,5048,0.001578,0.0756962,0.0741182
42,44,4936,0.001638,0.0760824,0.0744444
46,44,4368,0.001666,0.0771024,0.0754364
249,89,400,0.007468,0.12184,0.114372
329,106,112,0.00898,0.136623,0.127643
677,99,1664,0.020646,0.148809,0.128163
678,99,152,0.020675,0.148819,0.128144
680,95,784,0.032734,0.148968,0.116234
684,40,540,0.038729,0.149472,0.110743
686,33,112,0.050999,0.217594,0.166595
696,25,4992,0.061546,0.251531,0.189985
679,99,2760,0.025326,0.254394,0.229068
699,54,3688,0.070653,0.25494,0.184287
682,9,4840,0.035132,0.255105,0.219973
703,104,360,0.0822,0.255289,0.173089
704,8,568,0.082223,0.256141,0.173918
711,20,336,0.098805,0.272153,0.173348
714,44,680,0.10157,0.276479,0.174909
715,95,336,0.108467,0.286461,0.177994
87,50,16000,0.002911,0.288259,0.285348
716,22,448,0.110089,0.288679,0.17859
717,17,336,0.117712,0.298675,0.180963
718,99,624,0.120646,0.302349,0.181703
139,35,11400,0.003881,0.302436,0.298555
172,38,8400,0.005038,0.308547,0.303509
173,18,12800,0.005065,0.309293,0.304228
176,88,6400,0.00524,0.309338,0.304098
720,107,264,0.142544,0.325732,0.183188
722,40,336,0.147932,0.331429,0.183497
723,101,448,0.14899,0.332155,0.183165
314,67,17000,0.008462,0.341755,0.333293
728,52,2704,0.16144,0.34455,0.18311
729,25,4160,0.161453,0.345343,0.18389
691,112,1928,0.06139,0.351263,0.289873
733,49,264,0.16854,0.351851,0.183311
734,32,1456,0.168583,0.352071,0.183488
736,54,4840,0.170673,0.354725,0.184052
740,100,416,0.170749,0.355251,0.184502
698,54,2648,0.07062,0.355301,0.284681
706,104,7128,0.082293,0.356056,0.273763
685,98,6448,0.040164,0.356118,0.315954
743,31,472,0.179818,0.363167,0.183349
78,14,8000,0.00281,0.377382,0.374572
750,102,432,0.197875,0.379288,0.181413
754,44,1248,0.201674,0.382968,0.181294
