FlowID,Leaf,Size,StartTime,EndTime,CompletionTime
24,30,400,0.00123,0.0704669,0.0692369
34,58,1304,0.00153,0.0730228,0.0714928
37,58,5048,0.001578,0.0757434,0.0741654
42,44,4936,0.001638,0.0761296,0.0744916
46,44,4368,0.001666,0.0771732,0.0755072
249,89,400,0.007468,0.12505,0.117582
329,106,112,0.00898,0.14198,0.133
370,70,400,0.010991,0.152178,0.141187
677,99,1664,0.020646,0.168926,0.14828
678,99,152,0.020675,0.168936,0.148261
679,99,2760,0.025326,0.169064,0.143738
680,95,784,0.032734,0.169109,0.136375
682,9,4840,0.035132,0.169567,0.134435
683,9,1456,0.035361,0.169634,0.134273
684,40,540,0.038729,0.169678,0.130949
78,14,8000,0.00281,0.19788,0.19507
139,35,11400,0.003881,0.227277,0.223396
176,88,6400,0.00524,0.233341,0.228101
686,33,112,0.050999,0.244887,0.193888
703,104,360,0.0822,0.296259,0.214059
711,20,336,0.098805,0.314121,0.215316
715,95,336,0.108467,0.330759,0.222292
87,50,16000,0.002911,0.333763,0.330852
717,17,336,0.117712,0.347133,0.229421
172,38,8400,0.005038,0.359193,0.354155
173,18,12800,0.005065,0.359738,0.354673
720,107,264,0.142544,0.373655,0.231111
723,101,448,0.14899,0.380214,0.231224
729,25,4160,0.161453,0.393133,0.23168
733,49,264,0.16854,0.399672,0.231132
734,32,1456,0.168583,0.399815,0.231232
398,17,14400,0.011502,0.412408,0.400906
746,8,2136,0.18226,0.413851,0.231591
749,82,2704,0.18514,0.416305,0.231165
696,25,4992,0.061546,0.419477,0.357931
618,62,7800,0.017843,0.419831,0.401988
707,8,9208,0.082339,0.4237,0.341361
750,102,432,0.197875,0.429131,0.231256
752,58,5352,0.201541,0.433102,0.231561
757,23,560,0.210114,0.440812,0.230698
758,57,648,0.220192,0.450839,0.230647
759,99,832,0.220569,0.451279,0.23071
760,14,864,0.221267,0.45184,0.230573
81,95,20600,0.002831,0.453954,0.451123
762,98,4160,0.240203,0.471422,0.231219
764,107,4160,0.242514,0.47388,0.231366
767,13,448,0.249047,0.479822,0.230775
