FlowID,Leaf,Size,StartTime,EndTime,CompletionTime
24,30,400,0.00123,0.0704669,0.0692369
34,58,1304,0.00153,0.0730228,0.0714928
37,58,5048,0.001578,0.0757434,0.0741654
42,44,4936,0.001638,0.076106,0.074468
46,44,4368,0.001666,0.0771496,0.0754836
249,89,400,0.007468,0.124507,0.117039
329,106,112,0.00898,0.141084,0.132104
370,70,400,0.010991,0.151045,0.140054
405,64,1800,0.011811,0.159831,0.14802
677,99,1664,0.020646,0.168914,0.148268
678,99,152,0.020675,0.168925,0.14825
679,99,2760,0.025326,0.169053,0.143727
680,95,784,0.032734,0.169097,0.136363
682,9,4840,0.035132,0.169555,0.134423
684,40,540,0.038729,0.169643,0.130914
139,35,11400,0.003881,0.226439,0.222558
172,38,8400,0.005038,0.232521,0.227483
173,18,12800,0.005065,0.23339,0.228325
686,33,112,0.050999,0.244416,0.193417
698,54,2648,0.07062,0.295719,0.225099
700,100,3120,0.070702,0.295786,0.225084
703,104,360,0.0822,0.296254,0.214054
711,20,336,0.098805,0.313689,0.214884
715,95,336,0.108467,0.329635,0.221168
717,17,336,0.117712,0.345043,0.227331
718,99,624,0.120646,0.349928,0.229282
212,38,12000,0.006666,0.369226,0.36256
722,40,336,0.147932,0.378869,0.230937
740,100,416,0.170749,0.402429,0.23168
372,97,12200,0.011001,0.404724,0.393723
743,31,472,0.179818,0.411152,0.231334
696,25,4992,0.061546,0.419418,0.357872
618,62,7800,0.017843,0.419678,0.401835
707,8,9208,0.082339,0.423452,0.341113
750,102,432,0.197875,0.428959,0.231084
751,25,4368,0.198964,0.430245,0.231281
754,44,1248,0.201674,0.43302,0.231346
757,23,560,0.210114,0.440623,0.230509
86,86,17600,0.002876,0.449363,0.446487
760,14,864,0.221267,0.45049,0.229223
81,95,20600,0.002831,0.452522,0.449691
761,98,2288,0.240194,0.468469,0.228275
762,98,4160,0.240203,0.468841,0.228638
766,107,3800,0.242668,0.471644,0.228976
767,13,448,0.249047,0.477187,0.22814
768,51,448,0.251,0.478908,0.227908
166,100,20200,0.004797,0.481076,0.476279
