FlowID,Leaf,Size,StartTime,EndTime,CompletionTime
222,89,458,0.007645,0.0800485,0.0724035
450,87,458,0.013863,0.0862507,0.0723877
602,99,123,0.020869,0.0931495,0.0722805
630,107,1475,0.026134,0.0980393,0.0719053
635,45,762,0.030924,0.0990831,0.0681591
636,95,762,0.032591,0.09912,0.066529
638,65,762,0.034424,0.100522,0.0660981
2,72,11489,0.000158,0.112881,0.112723
641,8,3810,0.05251,0.130656,0.0781458
625,99,2905,0.025571,0.147549,0.121978
665,8,575,0.082545,0.150886,0.0683407
668,104,324,0.082965,0.151085,0.0681204
674,98,575,0.085447,0.1526,0.0671526
8,72,21588,0.000418,0.163984,0.163566
22,78,15411,0.001056,0.166184,0.165128
681,57,462,0.107372,0.185516,0.0781441
682,67,377,0.107791,0.185839,0.0780479
467,79,10753,0.014702,0.187127,0.172425
683,45,363,0.109771,0.187819,0.0780484
684,95,363,0.111438,0.18982,0.0783821
685,14,377,0.112808,0.191362,0.0785542
686,65,363,0.11327,0.191782,0.0785117
590,102,10753,0.019961,0.193118,0.173157
688,99,694,0.123259,0.200896,0.077637
673,98,6794,0.085416,0.20264,0.117224
676,98,9310,0.085573,0.203239,0.117666
693,83,423,0.148834,0.227333,0.0784988
696,71,258,0.156937,0.235608,0.0786706
698,32,1458,0.159641,0.238126,0.0784853
490,37,11243,0.015589,0.238197,0.222608
648,29,6244,0.060318,0.239114,0.178796
710,100,463,0.166655,0.245481,0.078826
687,82,6244,0.119235,0.248121,0.128886
716,74,2560,0.171732,0.250028,0.0782957
691,107,4808,0.12503,0.251592,0.126562
4,24,41029,0.00029,0.256864,0.256574
722,31,458,0.182368,0.260638,0.0782698
724,8,2177,0.182864,0.261546,0.0786815
725,8,4712,0.182876,0.261897,0.0790212
729,98,4712,0.185778,0.264776,0.0789982
731,47,494,0.193497,0.271324,0.0778268
184,96,20489,0.006657,0.279405,0.272748
733,52,4405,0.203767,0.282602,0.078835
736,58,5310,0.210666,0.289244,0.0785781
703,70,5617,0.16513,0.29323,0.1281
709,100,7810,0.166607,0.295073,0.128466
711,100,5474,0.16674,0.295259,0.128519
740,112,4058,0.219786,0.297668,0.0778819
714,76,2560,0.171396,0.298258,0.126862
715,76,5794,0.171426,0.298277,0.126851
667,8,9310,0.082671,0.299768,0.217097
690,112,4897,0.123991,0.299772,0.175781
0,69,97058,0.000119,0.3035,0.303381
723,8,5974,0.18286,0.308322,0.125462
726,8,7245,0.182962,0.308693,0.125731
743,9,4058,0.239057,0.313453,0.0743959
744,9,2362,0.239175,0.313698,0.0745234
745,9,3909,0.239223,0.314033,0.07481
746,17,877,0.242013,0.315821,0.073808
88,95,20243,0.002836,0.320656,0.31782
119,35,11489,0.00388,0.32245,0.31857
128,35,21588,0.00414,0.323162,0.319022
732,25,4405,0.199491,0.32372,0.124229
678,44,10235,0.101338,0.325458,0.22412
749,63,4655,0.252989,0.328035,0.0750457
752,71,3558,0.258459,0.333841,0.0753822
753,112,4405,0.259299,0.334765,0.0754664
755,29,56,0.260153,0.33543,0.0752774
756,51,463,0.261333,0.336113,0.0747805
