FlowID,Leaf,Size,StartTime,EndTime,CompletionTime
24,30,400,0.00123,0.0704669,0.0692369
34,58,1304,0.00153,0.0729756,0.0714456
329,106,112,0.00898,0.0811672,0.0721872
677,99,1664,0.020646,0.0925294,0.0718834
678,99,152,0.020675,0.0925398,0.0718648
679,99,2760,0.025326,0.0926676,0.0673416
680,95,784,0.032734,0.098833,0.066099
682,9,4840,0.035132,0.10141,0.0662785
683,9,1456,0.035361,0.101489,0.066128
684,40,540,0.038729,0.104818,0.0660892
698,54,2648,0.07062,0.143069,0.0724493
700,100,3120,0.070702,0.14323,0.0725283
703,104,360,0.0822,0.148279,0.0660794
704,8,568,0.082223,0.148672,0.0664488
685,98,6448,0.040164,0.150355,0.110191
710,82,2704,0.085306,0.15149,0.0661844
1,72,19400,0.000151,0.154792,0.154641
711,20,336,0.098805,0.176641,0.0778356
715,95,336,0.108467,0.186792,0.0783249
717,17,336,0.117712,0.193313,0.0756011
718,99,624,0.120646,0.19335,0.0727044
702,8,6656,0.082183,0.194669,0.112486
706,104,7128,0.082293,0.194748,0.112455
705,8,8680,0.082258,0.194914,0.112656
707,8,9208,0.082339,0.195351,0.113012
719,9,4784,0.135163,0.208426,0.0732633
720,107,264,0.142544,0.221205,0.0786612
722,40,336,0.147932,0.226493,0.0785612
723,101,448,0.14899,0.227728,0.078738
342,46,15400,0.009536,0.232198,0.222662
733,49,264,0.16854,0.244955,0.076415
6,45,57800,0.000745,0.258683,0.257938
47,78,20400,0.001741,0.273959,0.272218
750,102,432,0.197875,0.275642,0.0777671
751,25,4368,0.198964,0.277121,0.0781575
753,44,2704,0.201624,0.280036,0.0784122
754,44,1248,0.201674,0.280191,0.0785173
728,52,2704,0.16144,0.290542,0.129102
697,49,12896,0.068572,0.293891,0.225319
758,57,648,0.220192,0.296252,0.0760597
759,99,832,0.220569,0.296315,0.0757461
0,69,88600,0.000119,0.296339,0.29622
760,14,864,0.221267,0.296474,0.0752071
745,8,5880,0.182256,0.308119,0.125863
748,8,7072,0.182358,0.308588,0.12623
16,61,43000,0.001023,0.311646,0.310623
761,98,2288,0.240194,0.315834,0.0756404
762,98,4160,0.240203,0.316154,0.075951
764,107,4160,0.242514,0.318648,0.0761336
765,107,2344,0.242628,0.318807,0.0761787
766,107,3800,0.242668,0.319096,0.0764281
767,13,448,0.249047,0.325066,0.0760194
166,100,20200,0.004797,0.325516,0.320719
768,51,448,0.251,0.327015,0.0760148
752,58,5352,0.201541,0.328216,0.126675
755,58,13368,0.201685,0.328807,0.127122
771,63,4632,0.256314,0.333458,0.0771436
426,66,15400,0.012413,0.334487,0.322074
773,25,472,0.261363,0.338412,0.0770486
776,29,56,0.261426,0.338472,0.0770463
779,25,1720,0.261483,0.338809,0.0773262
774,52,4840,0.261363,0.338985,0.0776218
778,112,5048,0.261465,0.339743,0.0782779
780,52,264,0.261563,0.339927,0.0783638
784,25,2856,0.26172,0.340519,0.0787991
783,112,1928,0.261719,0.340666,0.0789474
708,99,37000,0.082623,0.345347,0.262724
786,49,3592,0.268672,0.346628,0.0779563
790,81,3744,0.270676,0.348818,0.0781422
795,31,472,0.279782,0.355404,0.0756219
798,104,1456,0.282144,0.357368,0.0752238
800,104,4728,0.282249,0.357954,0.0757054
19,89,105000,0.001065,0.362377,0.361312
763,107,5048,0.242483,0.365793,0.12331
21,77,40800,0.001113,0.36902,0.367907
803,23,972,0.298973,0.372859,0.0738858
804,44,2704,0.301527,0.375497,0.0739703
808,58,624,0.301676,0.37612,0.0744441
806,44,1608,0.301586,0.376287,0.0747012
809,44,1248,0.301696,0.376357,0.0746611
810,44,2704,0.301728,0.376589,0.0748612
756,58,4576,0.201791,0.37678,0.174989
811,15,1120,0.305267,0.379337,0.0740705
769,63,8472,0.2562,0.380537,0.124337
770,63,6088,0.256203,0.380736,0.124533
772,63,8112,0.256346,0.381333,0.124987
812,57,896,0.308525,0.382765,0.0742399
777,112,2760,0.261455,0.386295,0.12484
782,25,6504,0.261702,0.386767,0.125065
775,52,10136,0.261393,0.386932,0.125539
787,54,5672,0.270617,0.39349,0.122873
789,54,6032,0.270665,0.393636,0.122971
814,99,2648,0.320606,0.393775,0.0731691
815,50,540,0.321235,0.393875,0.0726402
816,86,432,0.321321,0.393893,0.0725717
817,92,448,0.321595,0.393998,0.0724027
818,15,448,0.321597,0.394018,0.0724208
797,8,8264,0.282115,0.401576,0.119461
799,8,7488,0.282193,0.402111,0.119918
801,104,6808,0.282285,0.402393,0.120108
802,104,7432,0.282313,0.4027,0.120387
12,77,130400,0.000983,0.405578,0.404595
822,41,216,0.338739,0.408571,0.0698318
823,98,416,0.340099,0.409741,0.0696423
824,98,56,0.340164,0.409748,0.0695839
826,107,1456,0.34263,0.412256,0.0696259
721,112,7336,0.146299,0.414689,0.26839
81,95,20600,0.002831,0.415396,0.412565
176,88,6400,0.00524,0.417895,0.412655
805,44,6032,0.301527,0.420081,0.118554
827,74,324,0.349947,0.42009,0.0701428
807,58,7072,0.301597,0.420341,0.118744
828,101,1008,0.350986,0.421114,0.070128
495,79,12400,0.013458,0.427976,0.414518
832,25,208,0.36144,0.430951,0.0695107
833,25,2080,0.361441,0.431244,0.069803
834,25,4728,0.361468,0.43181,0.0703416
835,25,2080,0.361521,0.432117,0.0705963
836,25,3384,0.361562,0.432498,0.0709361
785,49,9512,0.268607,0.437977,0.16937
837,32,1512,0.368519,0.438217,0.0696979
846,81,2136,0.370891,0.438843,0.0679518
843,54,1816,0.370758,0.439403,0.0686449
844,54,4160,0.370778,0.439784,0.069006
847,71,3120,0.372226,0.440198,0.0679716
849,31,2704,0.379895,0.446103,0.066208
850,31,1872,0.379952,0.446212,0.0662603
855,8,4216,0.382564,0.44987,0.0673064
820,9,7848,0.335074,0.450835,0.115761
821,9,9152,0.335097,0.451264,0.116167
825,107,8528,0.342583,0.455982,0.113399
856,88,112,0.393021,0.459565,0.0665438
857,48,648,0.39358,0.460275,0.066695
858,62,560,0.393661,0.460351,0.0666901
147,35,21400,0.004142,0.461813,0.457671
859,50,1008,0.396146,0.463015,0.0668695
860,86,224,0.39723,0.464225,0.0669948
862,44,3272,0.401576,0.468891,0.0673152
829,63,7072,0.356394,0.470981,0.114587
863,4,336,0.405233,0.472211,0.0669782
865,95,784,0.408534,0.476181,0.0676473
830,52,7128,0.361377,0.476357,0.11498
831,52,6864,0.361396,0.476634,0.115238
838,32,5560,0.368611,0.4834,0.114789
839,71,5824,0.370623,0.483457,0.112834
840,54,9568,0.370685,0.483766,0.113081
842,100,6296,0.370726,0.484091,0.113365
845,54,5880,0.370867,0.484157,0.11329
848,71,8264,0.372327,0.484406,0.112079
866,99,1400,0.420664,0.48679,0.0661258
851,104,9360,0.382198,0.492805,0.110607
852,8,6296,0.382367,0.492948,0.110581
853,104,7696,0.38241,0.493189,0.110779
868,9,3744,0.435056,0.501663,0.0666068
869,25,3536,0.441277,0.508504,0.067227
871,107,3744,0.442564,0.510799,0.0682351
861,44,11440,0.40155,0.514231,0.112681
401,111,25400,0.011603,0.515565,0.503962
872,18,1232,0.451004,0.520064,0.0690602
537,44,99400,0.015507,0.522106,0.506599
873,63,3952,0.45629,0.525601,0.0693105
875,6,336,0.460274,0.53008,0.0698056
874,18,1456,0.460253,0.53017,0.0699169
841,100,15392,0.370708,0.53019,0.159482
877,112,3536,0.461446,0.530831,0.0693847
880,29,2760,0.461475,0.531441,0.0699662
881,112,2704,0.461572,0.531612,0.0700396
884,52,4840,0.463474,0.532069,0.0685955
885,49,1304,0.468516,0.534638,0.0661219
886,49,2760,0.468538,0.53486,0.066322
888,32,2704,0.468595,0.534889,0.0662939
887,49,4576,0.468555,0.535367,0.0668118
891,81,2024,0.470626,0.53787,0.0672436
892,54,2440,0.470713,0.538119,0.0674061
894,81,4576,0.470765,0.538774,0.068009
896,54,5200,0.470785,0.538988,0.0682028
895,81,2760,0.470773,0.539141,0.0683682
898,71,4992,0.470839,0.539792,0.0689526
854,104,22616,0.382437,0.540444,0.158007
902,31,832,0.479825,0.547757,0.0679321
907,104,3120,0.482313,0.551036,0.0687233
904,8,1816,0.482235,0.551203,0.0689677
905,8,4160,0.482268,0.551609,0.069341
906,8,2344,0.482269,0.551815,0.0695462
870,107,8792,0.442558,0.557072,0.114514
398,17,14400,0.011502,0.56248,0.550978
909,12,672,0.498807,0.570341,0.0715344
908,92,1008,0.498807,0.570423,0.071616
910,108,108,0.498969,0.570535,0.0715661
624,4,30400,0.018065,0.573278,0.555213
911,102,216,0.504164,0.576592,0.0724284
882,52,5408,0.461634,0.578345,0.116711
876,29,6448,0.461371,0.57837,0.116999
879,25,7904,0.46147,0.578474,0.117004
878,112,7128,0.461454,0.578585,0.117131
883,52,7128,0.463473,0.578774,0.115301
914,86,224,0.508473,0.578907,0.0704344
915,0,896,0.510104,0.579713,0.0696086
819,54,81200,0.330757,0.58213,0.251373
890,100,5768,0.470611,0.582675,0.112064
897,71,5672,0.470802,0.583306,0.112504
900,81,6864,0.470853,0.583433,0.11258
899,71,5672,0.47084,0.583868,0.113028
917,97,560,0.517729,0.58558,0.0678507
918,75,324,0.521191,0.58882,0.0676288
919,14,216,0.521344,0.588899,0.0675552
901,31,8584,0.479805,0.59236,0.112555
86,86,17600,0.002876,0.5947,0.591824
