FlowID,Leaf,Size,StartTime,EndTime,CompletionTime
0,69,685,0.000119,0.066214,0.066095
1,72,480,0.000151,0.0662353,0.0660843
4,12,469,0.000353,0.066516,0.066163
9,96,694,0.000871,0.067351,0.06648
10,26,786,0.000889,0.0674491,0.0665601
13,48,124,0.001017,0.0678732,0.0668562
15,78,250,0.001056,0.0680814,0.0670254
16,83,693,0.001097,0.0683242,0.0672272
17,114,469,0.001177,0.0685486,0.0673716
18,60,630,0.001229,0.0686618,0.0674328
22,62,263,0.001373,0.0688294,0.0674564
20,64,1051,0.001366,0.068933,0.067567
23,58,822,0.00153,0.0691992,0.0676692
29,55,328,0.001851,0.0701967,0.0683457
28,54,1903,0.001827,0.0703134,0.0684864
30,57,393,0.002039,0.0703277,0.0682887
31,34,215,0.002068,0.0703335,0.0682655
35,68,627,0.00233,0.0704868,0.0681568
33,27,2397,0.002312,0.070793,0.068481
32,103,3096,0.002294,0.070842,0.068548
38,95,663,0.002412,0.0709084,0.0684964
40,86,628,0.002516,0.0713206,0.0688046
41,110,429,0.00254,0.0714006,0.0688606
42,7,308,0.002609,0.0715776,0.0689686
43,21,202,0.002628,0.0716093,0.0689813
44,42,818,0.002716,0.0717327,0.0690167
48,81,741,0.002765,0.0718482,0.0690832
46,1,1832,0.002763,0.0720614,0.0692984
51,107,587,0.002951,0.0726766,0.0697256
57,84,221,0.003615,0.0740032,0.0703882
58,76,736,0.003703,0.0740754,0.0703724
59,33,665,0.003797,0.0741179,0.0703209
60,41,600,0.003801,0.0741316,0.0703306
64,31,661,0.003888,0.0742563,0.0703683
61,2,3405,0.003867,0.0746011,0.0707341
66,74,630,0.004039,0.0747942,0.0707552
67,38,1069,0.004071,0.0750026,0.0709316
69,91,602,0.004165,0.0751578,0.0709928
73,65,607,0.004244,0.0754503,0.0712063
78,104,490,0.005262,0.076897,0.071635
77,40,1340,0.005257,0.0769353,0.0716783
83,71,551,0.006684,0.0775861,0.0709021
84,47,419,0.006929,0.0779329,0.0710039
87,16,649,0.007393,0.0782811,0.0708881
89,17,682,0.007574,0.0786082,0.0710342
91,43,451,0.007836,0.0788595,0.0710235
92,11,513,0.00785,0.0789083,0.0710583
98,90,451,0.00806,0.079529,0.071469
99,108,616,0.008192,0.0801612,0.0719692
104,22,659,0.008441,0.0806056,0.0721646
105,19,351,0.008732,0.0812466,0.0725146
106,106,142,0.00898,0.0812483,0.0722683
108,9,185,0.011283,0.0814999,0.0702169
109,66,452,0.012413,0.081533,0.06912
110,5,671,0.012717,0.0815696,0.0688526
111,105,385,0.013181,0.0815833,0.0684023
112,49,689,0.013646,0.0816234,0.0679774
5,101,8883,0.000385,0.111336,0.110951
7,89,7394,0.000809,0.111763,0.110954
36,50,7440,0.002341,0.116491,0.11415
39,79,7019,0.002469,0.117101,0.114632
50,14,8223,0.00281,0.117907,0.115097
53,80,9927,0.003021,0.119154,0.116133
62,35,5437,0.003874,0.120552,0.116678
102,23,8981,0.00839,0.130938,0.122548
115,112,986,0.06139,0.132113,0.0707233
116,90,554,0.081116,0.147206,0.0660898
117,84,829,0.081633,0.147734,0.0661008
118,82,610,0.085306,0.151398,0.066092
119,103,592,0.089073,0.156101,0.0670278
45,100,25069,0.002761,0.168299,0.165538
100,67,31071,0.008352,0.193988,0.185636
121,68,272,0.109168,0.195031,0.0858634
123,41,220,0.112676,0.195686,0.0830103
126,89,644,0.130092,0.197066,0.0669739
47,39,35933,0.002763,0.223938,0.221175
74,63,58040,0.004364,0.245025,0.240661
122,79,6188,0.110628,0.271846,0.161218
101,0,43982,0.008363,0.35362,0.345257
103,3,51405,0.008417,0.354615,0.346198
2,20,107544,0.000265,0.360176,0.359911
52,75,79355,0.002954,0.385288,0.382334
90,102,103492,0.007728,0.415021,0.407293
134,50,665,0.285748,0.418409,0.132661
140,6,738,0.335827,0.447186,0.111359
133,109,7453,0.267938,0.463522,0.195584
142,52,136,0.360648,0.467739,0.107091
147,29,670,0.42926,0.514173,0.0849127
138,73,17406,0.329174,0.536945,0.207771
149,32,866,0.466803,0.538419,0.0716157
71,94,239778,0.004185,0.548328,0.544143
135,28,68192,0.318587,0.576548,0.257961
153,84,604,0.516509,0.584097,0.067588
56,10,293483,0.003411,0.585083,0.581672
154,66,499,0.536228,0.602333,0.066105
150,26,9168,0.494153,0.608555,0.114402
155,103,515,0.546748,0.612922,0.0661743
146,45,46386,0.418906,0.639864,0.220958
157,35,706,0.594982,0.661471,0.0664893
143,70,99509,0.388387,0.664319,0.275932
158,28,484,0.604611,0.679815,0.0752044
159,65,243,0.610959,0.686982,0.076023
160,35,681,0.611632,0.687049,0.0754168
136,114,347670,0.320811,0.719699,0.398888
144,72,216059,0.400274,0.723558,0.323284
139,23,408300,0.329239,0.734705,0.405466
141,114,358538,0.343913,0.743712,0.399799
132,47,515992,0.262905,0.748605,0.4857
137,42,415419,0.328638,0.771502,0.442864
145,38,341399,0.409724,0.781148,0.371424
88,29,344916,0.00746,0.794701,0.787241
148,34,304166,0.435353,0.795991,0.360638
95,46,303163,0.007964,0.799925,0.791961
151,12,256328,0.50071,0.811642,0.310932
152,77,279761,0.5053,0.819866,0.314566
164,73,7595,0.712353,0.829375,0.117022
167,59,535,0.765039,0.831139,0.0661004
156,46,148760,0.579045,0.840071,0.261026
168,95,512,0.779233,0.845317,0.066084
169,46,663,0.78396,0.850517,0.0665574
124,101,84686,0.115458,0.851865,0.736407
170,56,726,0.798852,0.864949,0.0660966
172,69,732,0.817745,0.883864,0.0661192
173,40,205,0.825225,0.891456,0.0662314
96,15,340691,0.008005,0.891886,0.883881
6,45,611128,0.000745,0.900604,0.899859
161,42,248729,0.633343,0.940309,0.306966
162,69,331269,0.664666,1.01403,0.349367
176,85,7913,0.913068,1.02335,0.110285
181,104,675,0.974507,1.04379,0.0692787
182,29,336,1.00413,1.07019,0.0660629
183,13,672,1.00654,1.07267,0.0661235
165,70,348809,0.737483,1.08334,0.345861
166,92,301544,0.748212,1.08513,0.336921
163,97,504211,0.706954,1.09511,0.38816
185,10,180,1.03221,1.09851,0.0663088
171,82,154347,0.813446,1.10038,0.286931
93,4,486825,0.007916,1.11119,1.10327
175,73,125773,0.881577,1.12632,0.244747
188,77,408,1.08551,1.15203,0.0665226
174,38,394425,0.859034,1.20115,0.342118
190,40,620,1.13198,1.20118,0.069205
191,100,638,1.13882,1.20491,0.0660931
192,63,245,1.14003,1.20608,0.066052
193,92,2275,1.14775,1.21391,0.0661651
189,99,7135,1.10851,1.21873,0.11022
177,80,211434,0.941239,1.23364,0.292405
178,48,343831,0.943301,1.27874,0.335435
120,76,340788,0.102716,1.29275,1.19003
194,100,2295,1.22684,1.29301,0.0661659
180,40,302671,0.967329,1.29908,0.33175
113,53,68337,0.034248,1.32072,1.28648
130,63,1184,0.193696,1.32137,1.12767
11,109,128595,0.000917,1.32632,1.3254
198,57,627,1.29645,1.36784,0.0713943
179,90,595129,0.944662,1.3722,0.427538
186,39,323680,1.03901,1.37756,0.338553
129,24,213491,0.165482,1.38215,1.21666
85,87,178189,0.007027,1.38547,1.37845
86,93,118003,0.007339,1.38809,1.38075
114,77,150291,0.052135,1.39528,1.34314
197,88,7464,1.2885,1.3988,0.110306
184,87,434259,1.02165,1.40122,0.37957
187,46,283815,1.07081,1.40156,0.33075
63,18,167329,0.003887,1.40962,1.40573
27,73,152420,0.001649,1.42028,1.41864
80,98,244431,0.006167,1.4271,1.42094
202,89,648,1.36921,1.43531,0.0660935
8,111,125205,0.000855,1.45079,1.44993
70,28,244027,0.004181,1.4594,1.45522
19,30,159186,0.00123,1.45945,1.45822
25,99,197458,0.001626,1.46312,1.4615
37,85,134863,0.002374,1.46993,1.46756
204,33,4932,1.40707,1.47424,0.0671687
81,113,349926,0.006571,1.4746,1.46803
203,18,7290,1.37075,1.48207,0.111319
72,51,206878,0.004235,1.48377,1.47953
76,88,168756,0.004463,1.49,1.48554
206,60,529,1.44569,1.51177,0.066086
131,93,172356,0.220218,1.51892,1.2987
209,48,612,1.4788,1.54492,0.0661202
210,66,828,1.48083,1.54694,0.0661172
26,44,341243,0.001638,1.5549,1.55326
195,26,294183,1.23198,1.56625,0.334275
200,32,63177,1.3674,1.57255,0.20515
68,13,309155,0.004161,1.57698,1.57282
34,53,348203,0.002322,1.57806,1.57574
214,45,627,1.51807,1.58575,0.067677
215,39,418,1.52236,1.58875,0.0663902
24,25,340737,0.001583,1.59746,1.59588
54,8,343109,0.003265,1.60838,1.60512
55,59,354418,0.003372,1.60974,1.60637
201,64,79179,1.36776,1.61634,0.248583
196,14,298075,1.28819,1.62548,0.337289
14,61,340177,0.001023,1.63148,1.63046
3,24,456587,0.00029,1.63358,1.63329
199,67,341882,1.30477,1.64019,0.335414
125,20,345913,0.128336,1.64883,1.5205
65,6,349503,0.003973,1.66255,1.65857
216,37,5666,1.55397,1.66427,0.110305
220,108,295,1.60533,1.67141,0.0660783
223,2,156,1.66373,1.73008,0.0663442
224,111,578,1.67637,1.74538,0.0690067
75,37,399197,0.004391,1.76486,1.76047
205,90,348914,1.43884,1.77386,0.335023
226,34,357,1.71244,1.77853,0.0660872
211,67,213516,1.49541,1.78575,0.290345
208,39,341917,1.46471,1.80985,0.345139
229,76,750,1.73843,1.80989,0.0714537
232,111,3452,1.75063,1.82027,0.0696336
233,89,303,1.75397,1.8212,0.0672232
235,97,4645,1.75798,1.82424,0.0662685
49,56,592809,0.002789,1.82894,1.82615
212,7,305261,1.50151,1.83859,0.337076
237,15,588,1.7749,1.8413,0.066393
213,103,348380,1.50775,1.84982,0.342069
239,50,627,1.78172,1.85082,0.069097
240,67,712,1.78721,1.85396,0.066745
221,4,39046,1.65557,1.86625,0.21068
242,61,574,1.79392,1.86842,0.0744961
245,46,795,1.82357,1.89051,0.0669454
247,101,240,1.8258,1.89353,0.0677262
248,65,687,1.82822,1.89502,0.0668018
217,27,340451,1.56036,1.9041,0.34374
218,26,304851,1.56505,1.90438,0.339335
222,108,92773,1.66057,1.91351,0.252941
250,85,642,1.84387,1.91683,0.0729592
128,70,347013,0.154722,1.91827,1.76354
251,69,676,1.84712,1.91838,0.0712641
219,59,342351,1.59927,1.93485,0.335576
249,73,7421,1.8329,1.94414,0.111237
94,36,247995,0.007925,1.95616,1.94824
253,28,1124,1.89299,1.95922,0.0662287
228,25,94756,1.71894,1.96677,0.247835
254,11,119,1.90965,1.97959,0.0699412
21,70,360634,0.001372,1.9796,1.97823
256,52,604,1.91587,1.98267,0.0667996
225,78,205663,1.69071,1.98656,0.295852
241,69,69264,1.79229,2.00067,0.208381
231,68,92858,1.74899,2.00169,0.2527
