FlowID,Leaf,Size,StartTime,EndTime,CompletionTime
450,87,458,0.013863,0.0842338,0.0703708
602,99,123,0.020869,0.0910405,0.0701715
625,99,2905,0.025571,0.0950471,0.0694761
630,107,1475,0.026134,0.0958232,0.0696892
635,45,762,0.030924,0.0970221,0.0660981
636,95,762,0.032591,0.0986891,0.0660981
638,65,762,0.034424,0.100522,0.0660981
2,72,11489,0.000158,0.112881,0.112723
642,102,162,0.054501,0.128448,0.073947
644,69,275,0.054877,0.128727,0.0738504
628,107,4897,0.025906,0.143963,0.118057
660,54,2558,0.070884,0.144547,0.0736634
665,8,575,0.082545,0.148843,0.0662978
668,104,324,0.082965,0.149043,0.0660775
674,98,575,0.085447,0.152111,0.0666641
8,72,21588,0.000418,0.163559,0.163141
679,44,662,0.101426,0.175509,0.0740828
681,57,462,0.107372,0.181183,0.0738112
682,67,377,0.107791,0.1816,0.0738094
651,76,7744,0.061561,0.183954,0.122393
654,25,5121,0.064114,0.18637,0.122256
685,14,377,0.112808,0.186704,0.0738964
686,65,363,0.11327,0.187171,0.073901
658,52,5121,0.06839,0.190345,0.121955
659,52,4897,0.06846,0.190439,0.121979
691,107,4808,0.12503,0.194658,0.0696283
664,8,6794,0.082514,0.194722,0.112208
666,8,8617,0.082583,0.19487,0.112287
669,104,7294,0.083055,0.195091,0.112036
667,8,9310,0.082671,0.195133,0.112462
673,98,6794,0.085416,0.196143,0.110727
675,98,8617,0.085485,0.196628,0.111143
676,98,9310,0.085573,0.196837,0.111264
1,72,62058,0.000151,0.201669,0.201518
4,24,41029,0.00029,0.202202,0.201912
22,78,15411,0.001056,0.213544,0.212488
692,9,258,0.143292,0.216645,0.0733528
693,83,423,0.148834,0.221985,0.0731509
680,58,4308,0.102615,0.223856,0.121241
648,29,6244,0.060318,0.23015,0.169832
696,71,258,0.156937,0.230248,0.0733108
698,32,1458,0.159641,0.233163,0.0735221
700,25,4058,0.159979,0.234108,0.0741292
656,70,3188,0.066235,0.235985,0.16975
705,70,463,0.165266,0.23885,0.0735835
687,82,6244,0.119235,0.2408,0.121565
689,112,5121,0.123921,0.241775,0.117854
714,76,2560,0.171396,0.242054,0.070658
716,74,2560,0.171732,0.242075,0.070343
720,54,4909,0.178614,0.24903,0.0704164
721,54,2987,0.178631,0.249392,0.0707608
722,31,458,0.182368,0.25616,0.0737921
5,72,61218,0.000338,0.257777,0.257439
731,47,494,0.193497,0.266769,0.0732723
678,44,10235,0.101338,0.27021,0.168872
490,37,11243,0.015589,0.277473,0.261884
733,52,4405,0.203767,0.277574,0.0738068
697,63,2560,0.157139,0.278499,0.12136
590,102,10753,0.019961,0.281418,0.261457
734,44,2659,0.209118,0.28215,0.0730318
736,58,5310,0.210666,0.283668,0.0730022
701,52,5376,0.164187,0.285071,0.120884
702,52,4058,0.164255,0.28531,0.121055
704,70,7810,0.165218,0.286025,0.120807
706,70,5474,0.165351,0.286364,0.121013
715,76,5794,0.171426,0.288677,0.117251
717,74,5794,0.171762,0.288696,0.116934
670,99,36599,0.084417,0.289791,0.205374
740,112,4058,0.219786,0.291791,0.0720054
0,69,97058,0.000119,0.29248,0.292361
741,99,877,0.223154,0.293163,0.070009
3,20,134116,0.000265,0.296188,0.295923
7,101,134116,0.000385,0.29901,0.298625
723,8,5974,0.18286,0.301117,0.118257
725,8,4712,0.182876,0.301689,0.118813
743,9,4058,0.239057,0.30995,0.070893
744,9,2362,0.239175,0.310172,0.0709969
745,9,3909,0.239223,0.310573,0.0713498
746,17,877,0.242013,0.313,0.0709872
732,25,4405,0.199491,0.317439,0.117948
506,77,11778,0.016723,0.323325,0.306602
749,63,4655,0.252989,0.324814,0.0718248
699,25,5376,0.159911,0.326916,0.167005
752,71,3558,0.258459,0.329492,0.0710328
754,27,463,0.25941,0.330481,0.0710714
753,112,4405,0.259299,0.330609,0.0713102
755,29,56,0.260153,0.331002,0.0708491
756,51,463,0.261333,0.331792,0.0704585
713,63,5794,0.167141,0.332835,0.165694
757,81,3688,0.2628,0.33321,0.0704099
758,81,1823,0.262828,0.333378,0.0705497
759,25,463,0.263338,0.33367,0.0703321
760,25,1794,0.263463,0.333944,0.0704814
762,25,2962,0.263705,0.334683,0.0709776
767,76,4938,0.267153,0.337563,0.0704096
739,112,5376,0.219718,0.337856,0.118138
770,74,4938,0.26749,0.338246,0.0707561
769,76,262,0.267369,0.338269,0.0709
772,52,463,0.267614,0.338298,0.0706837
773,74,262,0.267705,0.33874,0.0710352
776,52,2962,0.267981,0.339706,0.0717253
778,104,1475,0.27451,0.343122,0.0686124
779,104,4558,0.274618,0.343528,0.0689101
782,31,475,0.278096,0.345023,0.0669266
727,98,5974,0.185762,0.348936,0.163174
730,98,7245,0.185864,0.349243,0.163379
742,9,5376,0.239019,0.354053,0.115034
747,63,8376,0.252868,0.368127,0.115259
748,63,6117,0.252871,0.368621,0.11575
750,63,8319,0.253026,0.369297,0.116271
751,71,9876,0.258391,0.373582,0.115191
792,44,2694,0.309058,0.376798,0.06774
709,100,7810,0.166607,0.377178,0.210571
794,44,1649,0.309114,0.377375,0.0682606
795,44,1218,0.309225,0.377464,0.0682386
796,44,2748,0.309259,0.377699,0.0684396
761,25,6889,0.263687,0.3786,0.114913
798,58,684,0.310887,0.379202,0.0683152
763,70,5889,0.265246,0.37939,0.114144
764,70,8424,0.2653,0.379762,0.114462
765,100,5889,0.266634,0.380422,0.113788
766,100,8424,0.266688,0.381104,0.114416
768,76,10235,0.267191,0.382029,0.114838
771,74,10235,0.267527,0.382689,0.115162
780,104,6810,0.274656,0.387683,0.113027
781,104,7319,0.274684,0.388041,0.113357
799,99,4712,0.320135,0.388732,0.0685975
800,99,2622,0.320221,0.38897,0.0687495
783,8,8092,0.278279,0.389562,0.111283
785,54,5889,0.278525,0.38968,0.111155
784,8,7497,0.278353,0.389798,0.111445
786,54,6424,0.278569,0.390317,0.111748
803,112,463,0.323145,0.390557,0.0674122
804,112,1794,0.32327,0.390784,0.0675143
806,112,2962,0.323512,0.392081,0.068569
789,98,8092,0.281181,0.393808,0.112627
790,98,7497,0.281255,0.393973,0.112718
808,9,1477,0.336958,0.405323,0.0683647
810,82,2224,0.343824,0.413179,0.0693552
