FlowID,Leaf,Size,StartTime,EndTime,CompletionTime
450,87,458,0.013863,0.0862001,0.0723371
602,99,123,0.020869,0.0930943,0.0722253
625,99,2905,0.025571,0.0972832,0.0717122
630,107,1475,0.026134,0.0981064,0.0719724
635,45,762,0.030924,0.0991502,0.0682262
636,95,762,0.032591,0.0991872,0.0665962
638,65,762,0.034424,0.100522,0.0660981
2,72,11489,0.000158,0.112881,0.112723
641,8,3810,0.05251,0.130418,0.0779076
654,25,5121,0.064114,0.142637,0.0785226
656,70,3188,0.066235,0.144692,0.0784569
665,8,575,0.082545,0.151012,0.0684674
668,104,324,0.082965,0.151212,0.0682471
674,98,575,0.085447,0.152726,0.0672792
8,72,21588,0.000418,0.163984,0.163566
22,78,15411,0.001056,0.166113,0.165057
681,57,462,0.107372,0.18549,0.0781175
682,67,377,0.107791,0.18586,0.0780685
683,45,363,0.109771,0.187787,0.0780162
493,33,10753,0.01603,0.188318,0.172288
684,95,363,0.111438,0.189351,0.0779125
651,76,7744,0.061561,0.189888,0.128327
685,14,377,0.112808,0.190916,0.0781082
686,65,363,0.11327,0.191407,0.0781365
590,102,10753,0.019961,0.192525,0.172564
676,98,9310,0.085573,0.203374,0.117801
28,45,20243,0.001169,0.222422,0.221253
693,83,423,0.148834,0.227159,0.0783249
696,71,258,0.156937,0.235599,0.078662
705,70,463,0.165266,0.244024,0.0787577
710,100,463,0.166655,0.245727,0.0790722
687,82,6244,0.119235,0.248108,0.128873
627,67,28971,0.025737,0.248391,0.222654
714,76,2560,0.171396,0.249855,0.0784589
716,74,2560,0.171732,0.250468,0.078736
1,72,62058,0.000151,0.255692,0.255541
4,24,41029,0.00029,0.256349,0.256059
725,8,4712,0.182876,0.260641,0.0777654
728,98,2177,0.185766,0.263294,0.0775277
729,98,4712,0.185778,0.263713,0.0779347
731,47,494,0.193497,0.270511,0.0770138
119,35,11489,0.00388,0.2756,0.27172
732,25,4405,0.199491,0.277169,0.0776779
733,52,4405,0.203767,0.282308,0.0785414
734,44,2659,0.209118,0.287398,0.0782802
735,44,1294,0.209163,0.287507,0.0783437
699,25,5376,0.159911,0.288857,0.128946
738,58,4737,0.210919,0.290037,0.0791177
701,52,5376,0.164187,0.293167,0.12898
709,100,7810,0.166607,0.295375,0.128768
711,100,5474,0.16674,0.295494,0.128754
740,112,4058,0.219786,0.297787,0.0780008
715,76,5794,0.171426,0.298823,0.127397
741,99,877,0.223154,0.299661,0.0765072
690,112,4897,0.123991,0.299784,0.175793
0,69,97058,0.000119,0.302755,0.302636
730,98,7245,0.185864,0.311815,0.125951
743,9,4058,0.239057,0.314359,0.0753016
744,9,2362,0.239175,0.314581,0.0754056
745,9,3909,0.239223,0.314887,0.0756641
746,17,877,0.242013,0.316769,0.0747564
88,95,20243,0.002836,0.321085,0.318249
