FlowID,Leaf,Size,StartTime,EndTime,CompletionTime
42,58,1341,0.00153,0.0751746,0.0736446
44,58,5244,0.001576,0.0777657,0.0761897
49,44,4852,0.001638,0.0780172,0.0763792
51,44,4372,0.001663,0.0793025,0.0776395
602,99,123,0.020869,0.129334,0.108465
625,99,2905,0.025571,0.133308,0.107737
628,107,4897,0.025906,0.134016,0.10811
630,107,1475,0.026134,0.134155,0.108021
635,45,762,0.030924,0.135199,0.104275
636,95,762,0.032591,0.135235,0.102644
638,65,762,0.034424,0.135511,0.101087
2,72,11489,0.000158,0.138164,0.138006
109,72,10639,0.003665,0.178535,0.17487
119,35,11489,0.00388,0.18296,0.17908
639,79,162,0.049242,0.189184,0.139942
644,69,275,0.054877,0.20575,0.150873
22,78,15411,0.001056,0.228525,0.227469
685,14,377,0.112808,0.263253,0.150445
686,65,363,0.11327,0.263909,0.150639
688,99,694,0.123259,0.274296,0.151037
201,34,16588,0.007205,0.286928,0.279723
692,9,258,0.143292,0.294205,0.150913
467,79,10753,0.014702,0.296367,0.281665
693,83,423,0.148834,0.29983,0.150996
698,32,1458,0.159641,0.310721,0.15108
710,100,463,0.166655,0.318058,0.151403
40,72,31551,0.001473,0.327013,0.32554
720,54,4909,0.178614,0.329415,0.150801
731,47,494,0.193497,0.344451,0.150954
103,70,20489,0.003515,0.349255,0.34574
184,96,20489,0.006657,0.369297,0.36264
741,99,877,0.223154,0.37372,0.150566
208,35,10639,0.007388,0.374641,0.367253
595,92,10753,0.020253,0.388516,0.368263
8,72,21588,0.000418,0.399431,0.399013
10,72,39383,0.000589,0.402337,0.401748
708,100,5617,0.166519,0.403851,0.237332
749,63,4655,0.252989,0.404185,0.151196
711,100,5474,0.16674,0.404494,0.237754
28,45,20243,0.001169,0.405983,0.404814
27,77,40609,0.001118,0.409594,0.408476
754,27,463,0.25941,0.409942,0.150532
753,112,4405,0.259299,0.4101,0.150801
755,29,56,0.260153,0.410576,0.150423
39,62,26223,0.001448,0.411823,0.410375
756,51,463,0.261333,0.411843,0.15051
50,73,41029,0.001649,0.412261,0.410612
757,81,3688,0.2628,0.413107,0.150307
758,81,1823,0.262828,0.413275,0.150447
759,25,463,0.263338,0.41357,0.150232
678,44,10235,0.101338,0.416689,0.315351
773,74,262,0.267705,0.418886,0.151181
782,31,475,0.278096,0.428578,0.150482
138,35,39383,0.004312,0.445604,0.441292
736,58,5310,0.210666,0.446868,0.236202
188,14,14588,0.006742,0.454662,0.44792
739,112,5376,0.219718,0.455177,0.235459
792,44,2694,0.309058,0.457807,0.148749
794,44,1649,0.309114,0.458379,0.149265
795,44,1218,0.309225,0.458507,0.149282
796,44,2748,0.309259,0.458776,0.149517
798,58,684,0.310887,0.46056,0.149673
799,99,4712,0.320135,0.47114,0.151005
1,72,62058,0.000151,0.481497,0.481346
750,63,8319,0.253026,0.488685,0.235659
810,82,2224,0.343824,0.491575,0.147751
811,82,4147,0.343833,0.491855,0.148022
812,32,1575,0.351096,0.497916,0.14682
765,100,5889,0.266634,0.499779,0.233145
775,52,6889,0.267964,0.501128,0.233164
816,25,249,0.361715,0.507264,0.145549
817,25,2018,0.361716,0.507433,0.145717
820,25,3367,0.361839,0.508108,0.146269
88,95,20243,0.002836,0.511524,0.508688
835,83,1062,0.368963,0.515876,0.146913
87,81,57447,0.002811,0.51597,0.513159
96,27,52447,0.00309,0.516466,0.513376
840,54,1899,0.379311,0.52671,0.147399
841,54,4032,0.379331,0.52708,0.147749
844,8,4117,0.385771,0.532293,0.146522
845,31,2558,0.385887,0.532455,0.146568
846,31,1862,0.385945,0.532628,0.146683
791,49,5621,0.300806,0.53368,0.232874
171,77,16588,0.006119,0.534351,0.528232
848,98,4117,0.388672,0.535947,0.147275
793,44,6424,0.309058,0.541368,0.23231
850,49,3188,0.397429,0.544187,0.146758
855,44,3367,0.407894,0.556436,0.148542
582,23,97943,0.019489,0.557333,0.537844
856,4,363,0.41257,0.559661,0.147091
4,24,41029,0.00029,0.5641,0.56381
700,25,4058,0.159979,0.565757,0.405778
857,106,663,0.419835,0.566191,0.146356
859,99,1418,0.420854,0.567087,0.146233
858,107,3737,0.420794,0.567203,0.146409
860,112,249,0.421522,0.567419,0.145897
861,112,2018,0.421523,0.567612,0.146089
862,112,4748,0.421547,0.567998,0.146451
863,112,2012,0.421604,0.56816,0.146556
864,112,3367,0.421647,0.568479,0.146832
865,45,794,0.423196,0.569344,0.146148
866,95,794,0.424863,0.570585,0.145722
867,65,794,0.426695,0.572042,0.145347
36,64,67058,0.001366,0.576241,0.574875
869,9,3622,0.433945,0.578406,0.144461
813,32,5617,0.351194,0.58101,0.229816
764,70,8424,0.2653,0.581516,0.316216
870,82,475,0.43956,0.582477,0.142917
871,82,55,0.439628,0.582491,0.142863
767,76,4938,0.267153,0.583006,0.315853
770,74,4938,0.26749,0.583248,0.315758
872,25,3517,0.441559,0.584141,0.142582
873,52,3517,0.445835,0.587462,0.141627
818,25,4748,0.36174,0.589613,0.227873
823,70,6092,0.363328,0.591015,0.227687
875,32,2655,0.450219,0.591772,0.141553
877,29,2938,0.450271,0.592369,0.142098
783,8,8092,0.278279,0.592833,0.314554
784,8,7497,0.278353,0.593355,0.315002
785,54,5889,0.278525,0.593615,0.31509
825,100,6092,0.364716,0.59373,0.229014
833,74,7319,0.366552,0.595249,0.228697
834,74,6974,0.36657,0.595558,0.228988
878,18,1294,0.456127,0.597775,0.141648
879,71,1362,0.45651,0.598074,0.141564
880,71,2909,0.456538,0.598335,0.141797
881,71,4737,0.456554,0.598743,0.142189
882,63,3944,0.458291,0.600482,0.142191
836,104,9474,0.372368,0.601112,0.228744
837,104,7889,0.372593,0.60143,0.228837
883,6,312,0.459655,0.602435,0.14278
884,81,2094,0.460164,0.603221,0.143057
885,81,4694,0.460304,0.603831,0.143527
886,81,2962,0.460312,0.604172,0.14386
891,3,312,0.4641,0.608421,0.144321
892,18,1477,0.465616,0.610173,0.144557
842,54,5735,0.379413,0.610471,0.231058
150,100,20489,0.004904,0.612368,0.607464
155,35,31551,0.005196,0.61442,0.609224
843,8,6064,0.385578,0.614549,0.228971
894,104,3122,0.470627,0.614971,0.144344
847,98,6064,0.38848,0.617827,0.229347
897,48,158,0.476762,0.621628,0.144866
899,76,4872,0.477863,0.623971,0.146108
901,74,4872,0.478199,0.624469,0.14627
902,54,2406,0.479133,0.625037,0.145904
849,49,5794,0.395814,0.626427,0.230613
851,49,8117,0.397537,0.628707,0.23117
904,108,158,0.483937,0.629838,0.145901
906,31,894,0.484816,0.631363,0.146547
908,8,1894,0.485567,0.63235,0.146783
909,8,4241,0.4856,0.632726,0.147126
910,8,2371,0.4856,0.632942,0.147342
912,98,1894,0.488468,0.635993,0.147525
913,98,4241,0.488501,0.63644,0.147939
914,98,2371,0.488502,0.636655,0.148153
854,44,11129,0.407871,0.64235,0.234479
917,49,4987,0.496645,0.644965,0.14832
709,100,7810,0.166607,0.657344,0.490737
29,48,57447,0.001173,0.659614,0.658441
868,9,8924,0.433938,0.662935,0.228997
925,47,277,0.517968,0.663776,0.145808
926,12,677,0.519023,0.664882,0.145859
763,70,5889,0.265246,0.666444,0.401198
928,14,384,0.522713,0.668103,0.14539
874,29,6294,0.450169,0.675763,0.225594
824,100,15490,0.364698,0.676968,0.31227
789,98,8092,0.281181,0.679274,0.398093
887,70,5997,0.460377,0.684992,0.224615
888,81,6745,0.460398,0.685436,0.225038
889,100,5997,0.461765,0.686551,0.224786
118,35,62058,0.003874,0.686995,0.683121
890,25,7971,0.463275,0.688099,0.224824
128,35,21588,0.00414,0.691711,0.687571
893,52,7971,0.467552,0.691937,0.224385
930,17,284,0.551918,0.69277,0.140852
931,76,4546,0.55318,0.694286,0.141106
932,74,4546,0.553516,0.694728,0.141212
895,76,5389,0.476023,0.700311,0.224288
896,74,5389,0.476359,0.70055,0.224191
898,76,7424,0.477862,0.702339,0.224477
900,74,7424,0.478198,0.702663,0.224465
903,54,5471,0.479209,0.703583,0.224374
933,10,377,0.563295,0.703969,0.140674
936,61,575,0.568056,0.709073,0.141017
905,31,8819,0.484791,0.710077,0.225286
911,98,8034,0.488391,0.714311,0.22592
916,49,5819,0.49661,0.723216,0.226606
918,49,5889,0.496646,0.723787,0.227141
919,112,3517,0.501366,0.727563,0.226197
938,18,1384,0.589578,0.732819,0.143241
48,99,77058,0.001626,0.743726,0.7421
927,29,7117,0.519166,0.744916,0.22575
929,112,7971,0.523083,0.748124,0.225041
876,32,15639,0.450236,0.755151,0.304915
108,84,87058,0.003615,0.761421,0.757806
838,104,22848,0.372617,0.762286,0.389669
940,114,575,0.624482,0.762528,0.138046
941,30,575,0.624534,0.762605,0.138071
942,89,777,0.63581,0.770981,0.135171
943,87,777,0.642028,0.777017,0.134989
944,45,177,0.647667,0.780992,0.133325
945,90,412,0.648675,0.782112,0.133437
213,33,31471,0.007457,0.782412,0.774955
946,95,177,0.649334,0.782722,0.133388
947,65,177,0.651167,0.784911,0.133744
907,8,8034,0.48549,0.788689,0.303199
948,90,347,0.660914,0.797267,0.136353
949,83,763,0.663194,0.799975,0.136781
747,63,8376,0.252868,0.816135,0.563267
809,54,82452,0.341579,0.81794,0.476361
781,104,7319,0.274684,0.832368,0.557684
950,56,594,0.695712,0.832445,0.136733
939,104,7092,0.61126,0.832641,0.221381
951,38,594,0.696994,0.833804,0.13681
116,80,66218,0.003806,0.842891,0.839085
954,14,349,0.708732,0.844089,0.135357
959,113,175,0.724928,0.859936,0.135008
960,61,423,0.725847,0.861078,0.135231
961,17,1449,0.727938,0.863325,0.135387
962,17,418,0.728018,0.863348,0.13533
963,12,1284,0.728928,0.864664,0.135736
964,72,518,0.729725,0.865799,0.136074
965,114,423,0.732273,0.868767,0.136494
966,30,423,0.732326,0.868835,0.136509
967,35,518,0.733448,0.870565,0.137117
490,37,11243,0.015589,0.881206,0.865617
915,49,15620,0.496562,0.885319,0.388757
978,1,823,0.751567,0.892421,0.140854
979,16,123,0.757654,0.899826,0.142172
748,63,6117,0.252871,0.900317,0.647446
980,83,394,0.760879,0.902486,0.141607
768,76,10235,0.267191,0.911545,0.644354
