FlowID,Leaf,Size,StartTime,EndTime,CompletionTime
42,58,1341,0.00153,0.0751746,0.0736446
44,58,5244,0.001576,0.0777421,0.0761661
51,44,4372,0.001663,0.0792789,0.0776159
222,89,458,0.007645,0.117683,0.110038
318,61,424,0.010754,0.138814,0.12806
366,64,1875,0.012001,0.1488,0.136799
628,107,4897,0.025906,0.174044,0.148138
630,107,1475,0.026134,0.174182,0.148048
635,45,762,0.030924,0.175155,0.144231
636,95,762,0.032591,0.175192,0.142601
638,65,762,0.034424,0.175443,0.141019
49,44,4852,0.001638,0.194303,0.192665
639,79,162,0.049242,0.228702,0.17946
640,33,162,0.050571,0.234548,0.183977
642,102,162,0.054501,0.264267,0.209766
643,92,162,0.054793,0.265653,0.21086
660,54,2558,0.070884,0.301128,0.230244
683,45,363,0.109771,0.33633,0.226559
685,14,377,0.112808,0.341009,0.228201
686,65,363,0.11327,0.341782,0.228512
109,72,10639,0.003665,0.342662,0.338997
688,99,694,0.123259,0.353913,0.230654
689,112,5121,0.123921,0.354826,0.230905
218,17,8205,0.007574,0.368595,0.361021
693,83,423,0.148834,0.378622,0.229788
696,71,258,0.156937,0.386799,0.229862
705,70,463,0.165266,0.396251,0.230985
337,62,10620,0.011357,0.397464,0.386107
722,31,458,0.182368,0.413458,0.23109
467,79,10753,0.014702,0.41622,0.401518
654,25,5121,0.064114,0.422012,0.357898
731,47,494,0.193497,0.424404,0.230907
735,44,1294,0.209163,0.437678,0.228515
736,58,5310,0.210666,0.439593,0.228927
40,72,31551,0.001473,0.443951,0.442478
741,99,877,0.223154,0.450369,0.227215
88,95,20243,0.002836,0.455851,0.453015
746,17,877,0.242013,0.466289,0.224276
150,100,20489,0.004904,0.473715,0.468811
691,107,4808,0.12503,0.475654,0.350624
171,77,16588,0.006119,0.480167,0.474048
188,14,14588,0.006742,0.48321,0.476468
752,71,3558,0.258459,0.483717,0.225258
754,27,463,0.25941,0.484518,0.225108
755,29,56,0.260153,0.485327,0.225174
756,51,463,0.261333,0.486735,0.225402
757,81,3688,0.2628,0.488394,0.225594
758,81,1823,0.262828,0.488572,0.225744
208,35,10639,0.007388,0.488778,0.48139
759,25,463,0.263338,0.489084,0.225746
760,25,1794,0.263463,0.489359,0.225896
762,25,2962,0.263705,0.490155,0.22645
772,52,463,0.267614,0.494668,0.227054
769,76,262,0.267369,0.49478,0.227411
770,74,4938,0.26749,0.494865,0.227375
774,52,1794,0.267739,0.495131,0.227392
776,52,2962,0.267981,0.496378,0.228397
778,104,1475,0.27451,0.502362,0.227852
779,104,4558,0.274618,0.502886,0.228268
782,31,475,0.278096,0.506679,0.228583
288,46,15588,0.009528,0.510258,0.50073
699,25,5376,0.159911,0.516311,0.3564
335,111,25589,0.011347,0.521517,0.51017
703,70,5617,0.16513,0.521919,0.356789
706,70,5474,0.165351,0.522409,0.357058
792,44,2694,0.309058,0.539285,0.230227
794,44,1649,0.309114,0.539882,0.230768
795,44,1218,0.309225,0.54003,0.230805
727,98,5974,0.185762,0.542816,0.357054
729,98,4712,0.185778,0.543359,0.357581
799,99,4712,0.320135,0.550814,0.230679
800,99,2622,0.320221,0.551054,0.230833
803,112,463,0.323145,0.553295,0.23015
804,112,1794,0.32327,0.553569,0.230299
664,8,6794,0.082514,0.554689,0.472175
733,52,4405,0.203767,0.559228,0.355461
10,72,39383,0.000589,0.560179,0.55959
808,9,1477,0.336958,0.564867,0.227909
50,73,41029,0.001649,0.567505,0.565856
810,82,2224,0.343824,0.570628,0.226804
814,90,399,0.355612,0.580729,0.225117
816,25,249,0.361715,0.585712,0.223997
817,25,2018,0.361716,0.585857,0.224141
818,25,4748,0.36174,0.586259,0.224519
820,25,3367,0.361839,0.586653,0.224814
821,81,2163,0.362479,0.586894,0.224415
742,9,5376,0.239019,0.59032,0.351301
826,52,249,0.365991,0.590609,0.224618
827,52,2018,0.365992,0.590801,0.224809
835,83,1062,0.368963,0.593295,0.224332
687,82,6244,0.119235,0.596106,0.476871
128,35,21588,0.00414,0.59813,0.59399
840,54,1899,0.379311,0.602219,0.222908
841,54,4032,0.379331,0.60258,0.223249
