FlowID,Leaf,Size,StartTime,EndTime,CompletionTime
24,30,400,0.00123,0.0704669,0.0692369
34,58,1304,0.00153,0.0730228,0.0714928
37,58,5048,0.001578,0.0756962,0.0741182
42,44,4936,0.001638,0.0760824,0.0744444
46,44,4368,0.001666,0.077126,0.07546
249,89,400,0.007468,0.121881,0.114413
329,106,112,0.00898,0.136662,0.127682
677,99,1664,0.020646,0.148821,0.128175
678,99,152,0.020675,0.148832,0.128157
680,95,784,0.032734,0.148981,0.116247
683,9,1456,0.035361,0.149435,0.114074
684,40,540,0.038729,0.149479,0.11075
78,14,8000,0.00281,0.173834,0.171024
176,88,6400,0.00524,0.205158,0.199918
686,33,112,0.050999,0.217084,0.166085
687,8,3952,0.051687,0.225071,0.173384
696,25,4992,0.061546,0.251493,0.189947
700,100,3120,0.070702,0.254658,0.183956
682,9,4840,0.035132,0.255157,0.220025
703,104,360,0.0822,0.255221,0.173021
704,8,568,0.082223,0.256122,0.173899
685,98,6448,0.040164,0.256219,0.216055
711,20,336,0.098805,0.27201,0.173205
714,44,680,0.10157,0.275947,0.174377
715,95,336,0.108467,0.285445,0.176978
716,22,448,0.110089,0.287324,0.177235
717,17,336,0.117712,0.297251,0.179539
718,99,624,0.120646,0.30137,0.180724
172,38,8400,0.005038,0.307418,0.30238
720,107,264,0.142544,0.323144,0.1806
722,40,336,0.147932,0.329297,0.181365
723,101,448,0.14899,0.330811,0.181821
725,63,2704,0.156219,0.338757,0.182538
728,52,2704,0.16144,0.344108,0.182668
727,25,5200,0.161387,0.344236,0.182849
691,112,1928,0.06139,0.350495,0.289105
733,49,264,0.16854,0.351162,0.182622
737,54,2760,0.17069,0.354209,0.183519
740,100,416,0.170749,0.354347,0.183598
699,54,3688,0.070653,0.354723,0.28407
702,8,6656,0.082183,0.35566,0.273477
743,31,472,0.179818,0.362309,0.182491
749,82,2704,0.18514,0.367917,0.182777
750,102,432,0.197875,0.377819,0.179944
753,44,2704,0.201624,0.381291,0.179667
87,50,16000,0.002911,0.384525,0.381614
758,57,648,0.220192,0.396077,0.175885
