FlowID,Leaf,Size,StartTime,EndTime,CompletionTime
42,58,1341,0.00153,0.0751746,0.0736446
44,58,5244,0.001576,0.0777421,0.0761661
49,44,4852,0.001638,0.0779936,0.0763556
51,44,4372,0.001663,0.0792789,0.0776159
625,99,2905,0.025571,0.133295,0.107724
628,107,4897,0.025906,0.133932,0.108026
635,45,762,0.030924,0.135044,0.10412
636,95,762,0.032591,0.135081,0.10249
638,65,762,0.034424,0.135332,0.100908
644,69,275,0.054877,0.205502,0.150625
654,25,5121,0.064114,0.21519,0.151076
660,54,2558,0.070884,0.220786,0.149902
661,54,3655,0.070922,0.22114,0.150218
668,104,324,0.082965,0.221899,0.138934
2,72,11489,0.000158,0.224294,0.224136
684,95,363,0.111438,0.258531,0.147093
685,14,377,0.112808,0.260675,0.147867
686,65,363,0.11327,0.261378,0.148108
688,99,694,0.123259,0.273945,0.150686
690,112,4897,0.123991,0.274804,0.150813
201,34,16588,0.007205,0.284606,0.277401
208,35,10639,0.007388,0.285763,0.278375
692,9,258,0.143292,0.29306,0.149768
467,79,10753,0.014702,0.295269,0.280567
693,83,423,0.148834,0.299113,0.150279
659,52,4897,0.06846,0.305298,0.236838
696,71,258,0.156937,0.306653,0.149716
698,32,1458,0.159641,0.30913,0.149489
702,52,4058,0.164255,0.313825,0.14957
705,70,463,0.165266,0.314724,0.149458
710,100,463,0.166655,0.316862,0.150207
28,45,20243,0.001169,0.318875,0.317706
722,31,458,0.182368,0.33131,0.148942
729,98,4712,0.185778,0.335341,0.149563
88,95,20243,0.002836,0.337788,0.334952
731,47,494,0.193497,0.341362,0.147865
733,52,4405,0.203767,0.349959,0.146192
734,44,2659,0.209118,0.354851,0.145733
735,44,1294,0.209163,0.354983,0.14582
171,77,16588,0.006119,0.36051,0.354391
184,96,20489,0.006657,0.362996,0.356339
741,99,877,0.223154,0.368943,0.145789
744,9,2362,0.239175,0.385634,0.146459
745,9,3909,0.239223,0.385951,0.146728
658,52,5121,0.06839,0.387603,0.319213
746,17,877,0.242013,0.388053,0.14604
669,104,7294,0.083055,0.389677,0.306622
673,98,6794,0.085416,0.389724,0.304308
667,8,9310,0.082671,0.389998,0.307327
8,72,21588,0.000418,0.393675,0.393257
701,52,5376,0.164187,0.395497,0.23131
703,70,5617,0.16513,0.39676,0.23163
706,70,5474,0.165351,0.396823,0.231472
749,63,4655,0.252989,0.398868,0.145879
708,100,5617,0.166519,0.398995,0.232476
709,100,7810,0.166607,0.399481,0.232874
711,100,5474,0.16674,0.399568,0.232828
712,81,5294,0.167073,0.399864,0.232791
714,76,2560,0.171396,0.403267,0.231871
716,74,2560,0.171732,0.403479,0.231747
752,71,3558,0.258459,0.404137,0.145678
754,27,463,0.25941,0.405079,0.145669
755,29,56,0.260153,0.405619,0.145466
756,51,463,0.261333,0.406716,0.145383
758,81,1823,0.262828,0.408251,0.145423
762,25,2962,0.263705,0.409782,0.146077
767,76,4938,0.267153,0.413917,0.146764
769,76,262,0.267369,0.414591,0.147222
772,52,463,0.267614,0.414705,0.147091
770,74,4938,0.26749,0.41491,0.14742
774,52,1794,0.267739,0.415201,0.147462
773,74,262,0.267705,0.415655,0.14795
776,52,2962,0.267981,0.416012,0.148031
778,104,1475,0.27451,0.421642,0.147132
779,104,4558,0.274618,0.422048,0.14743
782,31,475,0.278096,0.425519,0.147423
732,25,4405,0.199491,0.432793,0.233302
687,82,6244,0.119235,0.437815,0.31858
736,58,5310,0.210666,0.440958,0.230292
738,58,4737,0.210919,0.441699,0.23078
165,99,25609,0.005768,0.443612,0.437844
188,14,14588,0.006742,0.447946,0.441204
739,112,5376,0.219718,0.449705,0.229987
792,44,2694,0.309058,0.452856,0.143798
794,44,1649,0.309114,0.453475,0.144361
795,44,1218,0.309225,0.453579,0.144354
796,44,2748,0.309259,0.453799,0.14454
798,58,684,0.310887,0.455439,0.144552
493,33,10753,0.01603,0.463241,0.447211
800,99,2622,0.320221,0.465121,0.1449
590,102,10753,0.019961,0.46787,0.447909
803,112,463,0.323145,0.467911,0.144766
804,112,1794,0.32327,0.468327,0.145057
742,9,5376,0.239019,0.470241,0.231222
