FlowID,Leaf,Size,StartTime,EndTime,CompletionTime
42,58,1341,0.00153,0.0751746,0.0736446
44,58,5244,0.001576,0.0777657,0.0761897
49,44,4852,0.001638,0.0780172,0.0763792
51,44,4372,0.001663,0.0793025,0.0776395
222,89,458,0.007645,0.118415,0.11077
318,61,424,0.010754,0.140301,0.129547
366,64,1875,0.012001,0.150783,0.138782
450,87,458,0.013863,0.171007,0.157144
601,99,1675,0.020842,0.206241,0.185399
602,99,123,0.020869,0.20625,0.185381
628,107,4897,0.025906,0.212447,0.186541
630,107,1475,0.026134,0.212561,0.186427
635,45,762,0.030924,0.213605,0.182681
636,95,762,0.032591,0.213642,0.181051
638,65,762,0.034424,0.213917,0.179493
109,72,10639,0.003665,0.256986,0.253321
119,35,11489,0.00388,0.264375,0.260495
639,79,162,0.049242,0.274815,0.225573
640,33,162,0.050571,0.284938,0.234367
208,35,10639,0.007388,0.295957,0.288569
218,17,8205,0.007574,0.298901,0.291327
641,8,3810,0.05251,0.311553,0.259043
642,102,162,0.054501,0.335002,0.280501
643,92,162,0.054793,0.337493,0.2827
644,69,275,0.054877,0.337584,0.282707
337,62,10620,0.011357,0.348837,0.33748
590,102,10753,0.019961,0.410943,0.390982
655,25,4897,0.064184,0.411247,0.347063
625,99,2905,0.025571,0.418672,0.393101
680,58,4308,0.102615,0.444636,0.342021
681,57,462,0.107372,0.452821,0.345449
683,45,363,0.109771,0.456642,0.346871
685,14,377,0.112808,0.461818,0.34901
690,112,4897,0.123991,0.480959,0.356968
691,107,4808,0.12503,0.482399,0.357369
171,77,16588,0.006119,0.487734,0.481615
201,34,16588,0.007205,0.501328,0.494123
692,9,258,0.143292,0.512485,0.369193
288,46,15588,0.009528,0.533669,0.524141
696,71,258,0.156937,0.535018,0.378081
705,70,463,0.165266,0.549047,0.383781
645,98,3810,0.055412,0.549906,0.494494
722,31,458,0.182368,0.573735,0.391367
724,8,2177,0.182864,0.574761,0.391897
729,98,4712,0.185778,0.57788,0.392102
732,25,4405,0.199491,0.591543,0.392052
493,33,10753,0.01603,0.595111,0.579081
740,112,4058,0.219786,0.611964,0.392178
741,99,877,0.223154,0.614696,0.391542
627,67,28971,0.025737,0.626188,0.600451
744,9,2362,0.239175,0.630966,0.391791
745,9,3909,0.239223,0.631297,0.392074
28,45,20243,0.001169,0.638463,0.637294
749,63,4655,0.252989,0.644648,0.391659
752,71,3558,0.258459,0.650058,0.391599
753,112,4405,0.259299,0.650852,0.391553
754,27,463,0.25941,0.651149,0.391739
755,29,56,0.260153,0.65166,0.391507
756,51,463,0.261333,0.652622,0.391289
757,81,3688,0.2628,0.654229,0.391429
758,81,1823,0.262828,0.65436,0.391532
759,25,463,0.263338,0.654687,0.391349
760,25,1794,0.263463,0.654867,0.391404
762,25,2962,0.263705,0.655619,0.391914
773,74,262,0.267705,0.659789,0.392084
779,104,4558,0.274618,0.666397,0.391779
782,31,475,0.278096,0.669345,0.391249
150,100,20489,0.004904,0.684463,0.679559
172,79,31471,0.006129,0.693535,0.687406
794,44,1649,0.309114,0.698324,0.38921
795,44,1218,0.309225,0.698429,0.389204
798,58,684,0.310887,0.699982,0.389095
799,99,4712,0.320135,0.707669,0.387534
800,99,2622,0.320221,0.707907,0.387686
803,112,463,0.323145,0.710386,0.387241
804,112,1794,0.32327,0.710733,0.387463
806,112,2962,0.323512,0.711742,0.38823
808,9,1477,0.336958,0.722788,0.38583
258,50,26471,0.008492,0.72326,0.714768
810,82,2224,0.343824,0.728512,0.384688
811,82,4147,0.343833,0.728875,0.385042
287,12,26883,0.009442,0.732196,0.722754
812,32,1575,0.351096,0.734089,0.382993
814,90,399,0.355612,0.73766,0.382048
816,25,249,0.361715,0.742919,0.381204
817,25,2018,0.361716,0.74307,0.381354
818,25,4748,0.36174,0.74347,0.38173
819,25,2012,0.361797,0.743658,0.381861
820,25,3367,0.361839,0.743892,0.382053
821,81,2163,0.362479,0.744219,0.38174
835,83,1062,0.368963,0.750932,0.381969
840,54,1899,0.379311,0.76008,0.380769
841,54,4032,0.379331,0.760402,0.381071
844,8,4117,0.385771,0.76604,0.380269
845,31,2558,0.385887,0.76606,0.380173
723,8,5974,0.18286,0.77046,0.5876
850,49,3188,0.397429,0.778564,0.381135
855,44,3367,0.407894,0.790481,0.382587
485,98,26223,0.015453,0.790741,0.775288
490,37,11243,0.015589,0.791896,0.776307
733,52,4405,0.203767,0.79296,0.589193
856,4,363,0.41257,0.794812,0.382242
857,106,663,0.419835,0.80209,0.382255
537,34,11778,0.017809,0.802397,0.784588
858,107,3737,0.420794,0.803242,0.382448
860,112,249,0.421522,0.803789,0.382267
861,112,2018,0.421523,0.804004,0.382481
862,112,4748,0.421547,0.804619,0.383072
863,112,2012,0.421604,0.804803,0.383199
866,95,794,0.424863,0.807879,0.383016
554,43,14235,0.018543,0.808729,0.790186
867,65,794,0.426695,0.810163,0.383468
869,9,3622,0.433945,0.817413,0.383468
870,82,475,0.43956,0.823171,0.383611
871,82,55,0.439628,0.823232,0.383604
872,25,3517,0.441559,0.824971,0.383412
743,9,4058,0.239057,0.82904,0.589983
10,72,39383,0.000589,0.833216,0.832627
875,32,2655,0.450219,0.833261,0.383042
878,18,1294,0.456127,0.838714,0.382587
879,71,1362,0.45651,0.839107,0.382597
880,71,2909,0.456538,0.839339,0.382801
881,71,4737,0.456554,0.839842,0.383288
27,77,40609,0.001118,0.841459,0.840341
883,6,312,0.459655,0.842151,0.382496
39,62,26223,0.001448,0.842184,0.840736
747,63,8376,0.252868,0.842593,0.589725
748,63,6117,0.252871,0.842635,0.589764
884,81,2094,0.460164,0.842801,0.382637
886,81,2962,0.460312,0.843468,0.383156
750,63,8319,0.253026,0.843777,0.590751
891,3,312,0.4641,0.847306,0.383206
892,18,1477,0.465616,0.848893,0.383277
761,25,6889,0.263687,0.854006,0.590319
894,104,3122,0.470627,0.85422,0.383593
763,70,5889,0.265246,0.855467,0.590221
765,100,5889,0.266634,0.857018,0.590384
775,52,6889,0.267964,0.858393,0.590429
88,95,20243,0.002836,0.860039,0.857203
897,48,158,0.476762,0.860158,0.383396
899,76,4872,0.477863,0.862123,0.38426
901,74,4872,0.478199,0.86279,0.384591
902,54,2406,0.479133,0.863225,0.384092
780,104,6810,0.274656,0.866238,0.591582
103,70,20489,0.003515,0.867565,0.86405
904,108,158,0.483937,0.867868,0.383931
906,31,894,0.484816,0.869013,0.384197
784,8,7497,0.278353,0.869868,0.591515
908,8,1894,0.485567,0.870358,0.384791
912,98,1894,0.488468,0.874017,0.385549
138,35,39383,0.004312,0.885224,0.880912
149,35,40589,0.004901,0.888133,0.883232
154,18,12243,0.005056,0.888438,0.883382
791,49,5621,0.300806,0.891906,0.5911
792,44,2694,0.309058,0.898741,0.589683
797,58,7389,0.310813,0.900133,0.58932
925,47,277,0.517968,0.900458,0.38249
926,12,677,0.519023,0.90153,0.382507
928,14,384,0.522713,0.904652,0.381939
801,107,7810,0.323081,0.911327,0.588246
805,112,6889,0.323495,0.911985,0.58849
233,64,56218,0.007993,0.916641,0.908648
271,15,25609,0.008969,0.928879,0.91991
930,17,284,0.551918,0.930945,0.379027
931,76,4546,0.55318,0.932574,0.379394
813,32,5617,0.351194,0.936216,0.585022
933,10,377,0.563295,0.940329,0.377034
815,63,7474,0.358396,0.942366,0.58397
936,61,575,0.568056,0.945331,0.377275
335,111,25589,0.011347,0.950425,0.939078
831,76,7319,0.366216,0.951031,0.584815
832,76,6974,0.366234,0.951269,0.585035
833,74,7319,0.366552,0.951521,0.584969
834,74,6974,0.36657,0.951736,0.585166
836,104,9474,0.372368,0.95566,0.583292
837,104,7889,0.372593,0.956173,0.58358
839,54,9592,0.379237,0.962779,0.583542
842,54,5735,0.379413,0.963054,0.583641
938,18,1384,0.589578,0.965366,0.375788
394,8,26223,0.012551,0.967774,0.955223
847,98,6064,0.38848,0.970961,0.582481
848,98,4117,0.388672,0.971456,0.582784
849,49,5794,0.395814,0.977766,0.581952
851,49,8117,0.397537,0.979437,0.5819
940,114,575,0.624482,0.999406,0.374924
941,30,575,0.624534,0.999483,0.374949
547,4,30589,0.018332,1.00296,0.984625
864,112,3367,0.421647,1.00322,0.581574
566,0,25589,0.018854,1.0074,0.988546
942,89,777,0.63581,1.00921,0.373405
943,87,777,0.642028,1.0164,0.374374
944,45,177,0.647667,1.02115,0.373487
945,90,412,0.648675,1.02173,0.373055
946,95,177,0.649334,1.0222,0.37287
947,65,177,0.651167,1.02356,0.372388
8,72,21588,0.000418,1.02614,1.02572
874,29,6294,0.450169,1.02822,0.578048
948,90,347,0.660914,1.03149,0.370573
949,83,763,0.663194,1.03342,0.370228
885,81,4694,0.460304,1.03544,0.575136
888,81,6745,0.460398,1.03557,0.575177
889,100,5997,0.461765,1.0362,0.574434
890,25,7971,0.463275,1.03785,0.574573
893,52,7971,0.467552,1.04147,0.573916
895,76,5389,0.476023,1.0472,0.571175
896,74,5389,0.476359,1.04743,0.571075
898,76,7424,0.477862,1.0489,0.571035
900,74,7424,0.478198,1.04946,0.571264
903,54,5471,0.479209,1.04998,0.570768
905,31,8819,0.484791,1.05474,0.569948
783,8,8092,0.278279,1.05493,0.776651
789,98,8092,0.281181,1.05796,0.77678
790,98,7497,0.281255,1.05817,0.776918
911,98,8034,0.488391,1.0586,0.570209
950,56,594,0.695712,1.05863,0.362916
951,38,594,0.696994,1.05996,0.362967
916,49,5819,0.49661,1.06531,0.568702
917,49,4987,0.496645,1.06569,0.569047
918,49,5889,0.496646,1.06596,0.569314
954,14,349,0.708732,1.07026,0.361524
793,44,6424,0.309058,1.08135,0.772291
927,29,7117,0.519166,1.08407,0.564907
959,113,175,0.724928,1.0853,0.36037
960,61,423,0.725847,1.08618,0.360331
929,112,7971,0.523083,1.08656,0.563477
207,93,57058,0.007339,1.08706,1.07972
961,17,1449,0.727938,1.08817,0.360228
962,17,418,0.728018,1.08819,0.360171
963,12,1284,0.728928,1.08898,0.360057
964,72,518,0.729725,1.08941,0.359685
965,114,423,0.732273,1.09176,0.359491
966,30,423,0.732326,1.09181,0.359483
802,107,9319,0.323109,1.09196,0.768848
